query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Begin by verifying the health of the application and looking up the account details for the user. When those are done, secure the system to prevent further issues. Afterward, update the user's login credentials while ensuring the changes are recorded in the database concurrently.",1,"check_service_status -> quarantine_system, quarantine_system -> reset_user_password, quarantine_system -> write_database_record, read_user_profile -> quarantine_system",check_service_status;read_user_profile;quarantine_system;reset_user_password;write_database_record,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,train,FALSE,FALSE,check_service_status;read_user_profile;quarantine_system;reset_user_password;write_database_record,30,873bb0f8593828db,ebcb8d4b76b72bb0,5,4,lexical,ebcb8d4b76b72bb0,False,campaign_v4
"Start by checking the service functionality and gathering the details of the user’s account. Once those are both completed, lock down the system to prevent any issues. After securing the system, you’ll need to simultaneously revise the user’s access credentials and record the updates in the database.",1,"check_service_status -> quarantine_system, quarantine_system -> reset_user_password, quarantine_system -> write_database_record, read_user_profile -> quarantine_system",check_service_status;read_user_profile;quarantine_system;reset_user_password;write_database_record,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,train,FALSE,FALSE,check_service_status;read_user_profile;quarantine_system;reset_user_password;write_database_record,30,873bb0f8593828db,ebcb8d4b76b72bb0,5,4,confusable,ebcb8d4b76b72bb0,False,campaign_v4
"First, check my subscription details. Then, quarantine the system if needed. After that, verify the current status of the service.",4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,standard,65e73ab451129546,False,campaign_v4
"Start by reviewing my subscription information. Next, handle any necessary quarantining of the system. Finally, assess whether the service is running properly.",4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,paraphrase,65e73ab451129546,False,campaign_v4
"The tasks need to be done in sequence. First, the subscription status is read. This must finish before the system can be quarantined. Once that is done, the service status can be checked as the final step.",4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,structural_clear,65e73ab451129546,False,campaign_v4
This workflow is sequential and depends on prior steps being completed. Begin by gathering subscription information. Only after that should the system be quarantined. The service status check depends on the quarantine process finishing.,4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,structural_paraphrase,65e73ab451129546,False,campaign_v4
"Start by retrieving the membership details associated with my account. Next, isolate the system to address any potential risks. Afterward, confirm that everything is functioning as expected with the service.",4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,lexical,65e73ab451129546,False,campaign_v4
"Check the user account first for any active subscriptions. Then, isolate the system if required. Finally, inspect the operational status of the connected service to ensure everything is working.",4,"quarantine_system -> check_service_status, read_subscription_status -> quarantine_system",read_subscription_status;quarantine_system;check_service_status,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,cffe4f37502d65fd,65e73ab451129546,3,2,confusable,65e73ab451129546,False,campaign_v4
"First, check the subscription status. At the same time, make sure the system is quarantined. Once both of these are done, proceed to verify the service status.",6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,standard,65e73ab451129546,False,campaign_v4
"Start by reviewing the subscription information and isolating the system simultaneously. After completing both tasks, you can move on to checking how the service is performing.",6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,paraphrase,65e73ab451129546,False,campaign_v4
"The subscription status must be read, and the system quarantined, and these two tasks can be done in parallel. After both are finished, you should check the status of the service.",6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,structural_clear,65e73ab451129546,False,campaign_v4
Begin by handling the subscription review and the system isolation concurrently. Only after both of these are finalized should you proceed to assess the service status.,6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,structural_paraphrase,65e73ab451129546,False,campaign_v4
"First, gather details about the user's account status while also ensuring that any potential risks in the system are isolated. Once these checks are complete, confirm if the service is operational.",6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,lexical,65e73ab451129546,False,campaign_v4
"Make sure the account is verified and the environment is secured at the same time. Once those are both handled, you can go ahead and look into the service's availability.",6,"quarantine_system -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;quarantine_system;check_service_status,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;quarantine_system;check_service_status,30,7f99aac239e30fb7,65e73ab451129546,3,2,confusable,65e73ab451129546,False,campaign_v4
"Start by isolating the system to ensure it's secure, then combine any results from different processes. After that, check the status of the virtual machine, followed by reviewing the access logs. Finally, inspect the security policies in place.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,standard,e5a8ac884903ca70,False,campaign_v4
"Begin by putting the system in quarantine. Once that's done, consolidate all the outputs from parallel processes. Next, verify the state of the VM, then proceed to analyze the access logs. Lastly, examine the security policy settings.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,paraphrase,e5a8ac884903ca70,False,campaign_v4
"This workflow is sequential: First, the system needs to be quarantined. Only after that can the parallel results be merged. Once those results are combined, you can proceed to check the VM's status. After verifying the VM's status, you need to go through the access logs. Finally, the security policy should be reviewed, which depends on completion of the previous step.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,structural_clear,e5a8ac884903ca70,False,campaign_v4
"The process follows a strict sequence: Quarantining the system happens first. Once that step is complete, results from different branches are gathered together. The VM status check follows this merging step. Afterward, reviewing the access logs takes place, and the last step is to evaluate the security policy, which depends on the access log review.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,structural_paraphrase,e5a8ac884903ca70,False,campaign_v4
"Start by isolating the environment to address potential risks. Afterward, bring together all the outcomes from simultaneous tasks. Once that's resolved, confirm the operational state of the virtual environment. Then, review the records of who accessed the system. Finally, take a close look at the rules governing system security.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,lexical,e5a8ac884903ca70,False,campaign_v4
"First, secure the system to avoid any risks. Then, make sure to combine the outputs from different processes into one. Next, ensure the virtual machine is functioning properly, and after that, review any logs related to system access. Finally, review the policies governing how the system remains secure.",7,"merge_parallel_results -> read_vm_status, quarantine_system -> merge_parallel_results, read_access_logs -> read_security_policy, read_vm_status -> read_access_logs",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,524524a52a52e4a6,e5a8ac884903ca70,5,4,confusable,e5a8ac884903ca70,False,campaign_v4
"Start by isolating the system. Once that's done, simultaneously check the virtual machine status and review the access logs. After the access logs are reviewed, check the security policy. Finally, combine all the results into a single output.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,standard,e5a8ac884903ca70,False,campaign_v4
"Quarantine the system first. After that, you can concurrently examine the VM's status and analyze the access logs. Make sure to review the security policy after the access logs have been processed, and then merge everything together at the end.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,paraphrase,e5a8ac884903ca70,False,campaign_v4
"The system must be quarantined first. After that step, two actions can proceed at the same time: checking the virtual machine's status and analyzing the access logs. However, the security policy can only be reviewed after the access logs have been analyzed. Once all these tasks are done, consolidate the outputs.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,structural_clear,e5a8ac884903ca70,False,campaign_v4
"Begin by isolating the system as the first step. Following that, two tasks should run concurrently: verifying the VM status and inspecting the access logs. The security policy review depends on the completion of the access log review. Finally, once all tasks are complete, merge the results together.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,structural_paraphrase,e5a8ac884903ca70,False,campaign_v4
"Isolate the environment as a precaution. Afterward, while some processes check the machine's performance, others can inspect activity records. Once those activity details are reviewed, assess the rules governing system access. At the end, gather and unify all findings.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,lexical,e5a8ac884903ca70,False,campaign_v4
"First, put the system into a secure state. After that, you can simultaneously verify how the VM is running and analyze recent activity logs. But make sure to review the configuration policies only after going through the logs. Finally, bring all the information together in one place.",10,"quarantine_system -> merge_parallel_results, quarantine_system -> read_access_logs, quarantine_system -> read_vm_status, read_access_logs -> read_security_policy",quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,quarantine_system;merge_parallel_results;read_vm_status;read_access_logs;read_security_policy,30,76ea1af186fe645c,e5a8ac884903ca70,5,4,confusable,e5a8ac884903ca70,False,campaign_v4
"First, fetch the database record. Then, use that to retrieve the user profile. Next, review the user's access logs. After that, update their username as needed.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,standard,fa6b7ae4690391b4,False,campaign_v4
"Start by accessing a record from the database. Once that's done, move on to pulling up the profile associated with that record. Afterward, check the access logs for the user. Finally, make changes to their username if required.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,paraphrase,fa6b7ae4690391b4,False,campaign_v4
"This process involves completing tasks in a strict order. The database record must be retrieved first because it is necessary for finding the associated user profile. Once the profile is retrieved, the access logs can be reviewed. Only after the logs are checked can the username be edited.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,structural_clear,fa6b7ae4690391b4,False,campaign_v4
"The workflow depends on sequential dependencies: the database record is retrieved first, as it is required to locate the user profile. After the profile is accessed, the system reviews the access logs. Finally, the username can be updated, but only after all prior steps are completed.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,structural_paraphrase,fa6b7ae4690391b4,False,campaign_v4
"Start by pulling a record from storage. Then, check the account details linked to that record. Afterward, scan the history of system activity for that account. Lastly, modify the account's display name if needed.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,lexical,fa6b7ae4690391b4,False,campaign_v4
"First, get some information from the database. Then, review the details of the associated user. After that, go through their recent activity logs. Finally, make any necessary updates to their profile name.",11,"read_access_logs -> edit_username, read_database_record -> read_user_profile, read_user_profile -> read_access_logs",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,db0ea99e4a47763a,fa6b7ae4690391b4,4,3,confusable,fa6b7ae4690391b4,False,campaign_v4
"Start by retrieving a database record. Then, at the same time, fetch the user profile and access logs. Once all of that is done, update the username.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,standard,fa6b7ae4690391b4,False,campaign_v4
"Pull the data from the database first. After that, you can simultaneously gather details from the user profile and check the access logs. Finally, change the username once both tasks are finished.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,paraphrase,fa6b7ae4690391b4,False,campaign_v4
"Begin by accessing the database to retrieve a record. Only after this is complete, fetch the user profile and read the access logs concurrently. Once both of those tasks are complete, proceed to modify the username.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,structural_clear,fa6b7ae4690391b4,False,campaign_v4
"First, access the database to get the required record. Next, in parallel, gather information from the user profile and review the access logs. After both of these actions are finished, update the username as needed.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,structural_paraphrase,fa6b7ae4690391b4,False,campaign_v4
"Retrieve information from the database first. Then, look up account details and review login history at the same time. Once both of those are done, adjust the account name.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,lexical,fa6b7ae4690391b4,False,campaign_v4
"Start by pulling data from the database. After that, while one process retrieves user details, another checks log activity. Once those two tasks are wrapped up, make changes to the username.",12,"read_database_record -> edit_username, read_database_record -> read_access_logs, read_database_record -> read_user_profile",read_database_record;read_user_profile;read_access_logs;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,ca8c44a9a7aba8a3,fa6b7ae4690391b4,4,3,confusable,fa6b7ae4690391b4,False,campaign_v4
"I need to update a username, but first, make sure to pull the user details, access logs, and database record all at the same time. Then, once all of those are ready, proceed with the username change.",13,"read_access_logs -> edit_username, read_database_record -> edit_username, read_user_profile -> edit_username",read_database_record;read_user_profile;read_access_logs;edit_username,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,9e9e00e02c8f7876,fa6b7ae4690391b4,4,3,standard,fa6b7ae4690391b4,False,campaign_v4
"Please edit the username, but only after retrieving the database entry, the user profile, and the access logs simultaneously. Once all three are complete, you can make the change to the username.",13,"read_access_logs -> edit_username, read_database_record -> edit_username, read_user_profile -> edit_username",read_database_record;read_user_profile;read_access_logs;edit_username,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,read_database_record;read_user_profile;read_access_logs;edit_username,30,9e9e00e02c8f7876,fa6b7ae4690391b4,4,3,paraphrase,fa6b7ae4690391b4,False,campaign_v4
