query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"First, log some information into storage and, once that's done, retrieve it to review. At the same time, monitor the activity of a virtual machine and, based on its state, collect a billing document. When both are ready, decide how to proceed using the stored information and the document.",2,"read_database_record -> route_task_by_condition, read_invoice -> route_task_by_condition, read_vm_status -> read_invoice, write_database_record -> read_database_record",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,edfd125c130b6789,d48a6b68e84d91bb,5,4,lexical,d48a6b68e84d91bb,False,campaign_v4
"Start by updating some records and checking the health of a system. Once the records are updated, use them for further processing. At the same time, after verifying the system health, retrieve the associated financial document. When both the records and the financial details are ready, analyze them to decide the next action.",2,"read_database_record -> route_task_by_condition, read_invoice -> route_task_by_condition, read_vm_status -> read_invoice, write_database_record -> read_database_record",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,edfd125c130b6789,d48a6b68e84d91bb,5,4,confusable,d48a6b68e84d91bb,False,campaign_v4
"First, create a new record in the database. Once that's done, pull information from the database, check the virtual machine status, and retrieve invoice details all at the same time. Finally, after the invoice data is ready, decide the next step based on its details.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,standard,d48a6b68e84d91bb,False,campaign_v4
"Start by recording the necessary data in the database. After completing that, simultaneously access the database, verify the virtual machine's status, and gather invoice information. When the invoice is available, use its contents to determine how to route the task.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,paraphrase,d48a6b68e84d91bb,False,campaign_v4
"The workflow begins with writing a record to the database. Once that step finishes, three tasks can happen concurrently: reading the database record, checking the virtual machine status, and retrieving invoice details. However, routing the task depends solely on the invoice information, so it will happen after the invoice data is ready.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,structural_clear,d48a6b68e84d91bb,False,campaign_v4
"Start by saving a record in the database. After that, three operations can occur at the same time: fetching data from the database, inspecting the status of the virtual machine, and pulling invoice details. Finally, the routing decision is made based on the invoice data, which must be completed first.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,structural_paraphrase,d48a6b68e84d91bb,False,campaign_v4
"Begin by logging information into the system. Once that’s complete, you can simultaneously check system details, look up stored information, and gather billing data. Use the billing data to decide the next step once it’s ready.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,lexical,d48a6b68e84d91bb,False,campaign_v4
"Start by storing some information in the database. Then, move on to tasks that can be done at the same time: accessing stored records, verifying system resources, and reviewing payment details. The outcome of the payment review will determine the next action.",3,"read_invoice -> route_task_by_condition, write_database_record -> read_database_record, write_database_record -> read_invoice, write_database_record -> read_vm_status",write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,write_database_record;read_database_record;read_vm_status;read_invoice;route_task_by_condition,45,21b4cde82a20422e,d48a6b68e84d91bb,5,4,confusable,d48a6b68e84d91bb,False,campaign_v4
"First, update the username. Then, wait for other tasks to complete before moving on. Finally, review the incident timeline to wrap things up.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,standard,85f95c4603501a78,False,campaign_v4
"Start by changing the username. After that, pause until all necessary tasks are finished. Lastly, read through the incident timeline to check what happened.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,paraphrase,85f95c4603501a78,False,campaign_v4
"The process begins with updating the username, which must be completed before waiting for all parallel tasks to finish. After everything is synchronized, the final step is to review the incident timeline.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,structural_clear,85f95c4603501a78,False,campaign_v4
"First, adjust the username, as this step needs to happen before any waiting can occur. Once all other tasks are done, proceed to examine the incident timeline as the last step.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,structural_paraphrase,85f95c4603501a78,False,campaign_v4
"Start by modifying the account name. From there, pause to ensure every related task is completed. Once everything is ready, check the sequence of events for the incident to gather details.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,lexical,85f95c4603501a78,False,campaign_v4
"Begin by making a small change to user account details. Then hold off until other processes have completed. Afterward, take a look at what happened during the incident as the final step.",4,"edit_username -> wait_for_parallel_tasks, wait_for_parallel_tasks -> read_incident_timeline",edit_username;wait_for_parallel_tasks;read_incident_timeline,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,edit_username;wait_for_parallel_tasks;read_incident_timeline,45,ee26ff7ec1cd7420,85f95c4603501a78,3,2,confusable,85f95c4603501a78,False,campaign_v4
"First, deploy the application. Once that's done, split the tasks among the workers and start checking the access logs at the same time.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,standard,eb67e6d4232e6e41,False,campaign_v4
"Begin by rolling out the application. After that is complete, you can distribute the tasks to the workers while concurrently reviewing the access logs.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,paraphrase,eb67e6d4232e6e41,False,campaign_v4
"The application must be deployed first. After deployment is successful, two actions can happen simultaneously: assigning tasks to the workers and examining the access logs.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,structural_clear,eb67e6d4232e6e41,False,campaign_v4
"Start by deploying the application. Once it’s fully deployed, you can proceed with two actions running at the same time: distributing the tasks to workers and analyzing the logs.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,structural_paraphrase,eb67e6d4232e6e41,False,campaign_v4
"Kick off by setting up the system. After it's ready, you can assign work across the team and review the logs concurrently.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,lexical,eb67e6d4232e6e41,False,campaign_v4
"First, launch the application. Once that's finished, you should process the workload and monitor system activity in parallel.",8,"deploy_application -> fanout_tasks_to_workers, deploy_application -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,d1f27f3a1b2c1674,eb67e6d4232e6e41,3,2,confusable,eb67e6d4232e6e41,False,campaign_v4
"First, deploy the application. While that's happening, also distribute tasks to the workers. Once both of these are done, start reviewing the access logs.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,standard,eb67e6d4232e6e41,False,campaign_v4
"Begin by setting up the application. At the same time, ensure that tasks are being assigned across the workers. After these two processes are completed, proceed to examine the access logs.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,paraphrase,eb67e6d4232e6e41,False,campaign_v4
"The application must be deployed first, and tasks need to be distributed to the workers concurrently. Only after both of these steps are finished can the process of reading the access logs begin.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,structural_clear,eb67e6d4232e6e41,False,campaign_v4
"You need to deploy the application and fan out tasks to the workers at the same time. Once these two steps are completed, you can move on to analyzing the access logs.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,structural_paraphrase,eb67e6d4232e6e41,False,campaign_v4
"Start by setting up the software environment and ensuring tasks are handed off to multiple processors simultaneously. After those initial tasks are complete, begin reviewing system activity records.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,lexical,eb67e6d4232e6e41,False,campaign_v4
"Prepare the system for operation and allocate some tasks to different units at the same time. When both of these are done, focus on checking the system's activity history.",9,"deploy_application -> read_access_logs, fanout_tasks_to_workers -> read_access_logs",deploy_application;fanout_tasks_to_workers;read_access_logs,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,deploy_application;fanout_tasks_to_workers;read_access_logs,45,7a777cefce967151,eb67e6d4232e6e41,3,2,confusable,eb67e6d4232e6e41,False,campaign_v4
"First, create a backup of the system. Then, retrieve the necessary record from the database. Next, analyze the usage report associated with the record. After that, send a message to the relevant group of users. Finally, adjust the usage quota based on the report findings.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,standard,f6187d5981bf49d2,False,campaign_v4
"Start by backing up the system to ensure data safety. Once that’s done, access the database to find the target record. After retrieving it, review the usage report tied to the record. Then, notify the appropriate user group with updates. Wrap up by modifying the quota settings according to report insights.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,paraphrase,f6187d5981bf49d2,False,campaign_v4
"The workflow is strictly sequential: first, creating the backup must finish before accessing the database record. Once the record is read, the usage report can be reviewed. The report review must complete before sending messages to the user group. Finally, the quota update depends on the message dispatch being completed.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,structural_clear,f6187d5981bf49d2,False,campaign_v4
"This process follows a step-by-step sequence. Backups are created first, as a prerequisite for retrieving database records. Database access must be completed before analyzing the usage report. The report analysis is necessary before informing user groups, and only after that can the usage quota be updated.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,structural_paraphrase,f6187d5981bf49d2,False,campaign_v4
"Start by safeguarding the data to prevent loss. Once that is done, locate the specific information in the system. Afterward, examine the system's activity details for insights. Use those insights to communicate updates to a designated group. End the process by modifying limits based on the findings.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,lexical,f6187d5981bf49d2,False,campaign_v4
"Begin by saving a copy of all essential files. Then, access relevant data stored in the system. After that, gather information about how the system is being utilized. Notify the appropriate user group with findings, and finally adjust resource limits accordingly.",13,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> read_usage_report, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,37e7db024719dd5a,f6187d5981bf49d2,5,4,confusable,f6187d5981bf49d2,False,campaign_v4
"Start by creating a backup, then read the necessary database record. At the same time, generate a usage report. Once the report is ready, send a message to the user group about it. Finally, after both the message is sent and the database record is read, update the usage quotas accordingly.",15,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> update_usage_quota, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,3becc31bdd58a86e,f6187d5981bf49d2,5,4,standard,f6187d5981bf49d2,False,campaign_v4
"First, ensure a backup is created. Then, simultaneously retrieve the database record and analyze the usage data. After the usage data is analyzed, notify the user group. Finally, adjust the usage quota, but only after the notification and database retrieval are complete.",15,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> update_usage_quota, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,3becc31bdd58a86e,f6187d5981bf49d2,5,4,paraphrase,f6187d5981bf49d2,False,campaign_v4
"The process begins with creating a backup. After the backup is complete, two tasks occur in parallel: reading a database record and generating a usage report. Once the usage report is done, a message is dispatched to the user group. The final step, updating the usage quota, only happens after the message has been sent and the database record has been read.",15,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> update_usage_quota, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,3becc31bdd58a86e,f6187d5981bf49d2,5,4,structural_clear,f6187d5981bf49d2,False,campaign_v4
"First, create a backup of the system. Following that, two tasks can happen at the same time: retrieving data from the database and preparing the usage statistics. Once the usage report is ready, communicate the results to the user group. The quota can only be updated after both the database retrieval and user notification are completed.",15,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> update_usage_quota, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,3becc31bdd58a86e,f6187d5981bf49d2,5,4,structural_paraphrase,f6187d5981bf49d2,False,campaign_v4
"Start by saving a snapshot of the current system state. Then, simultaneously pull data from the records and generate a report on system activity. Once the report has been finalized, share the details with the relevant team. Finally, adjust the limits for usage, but only after both the report has been shared and the data retrieval is complete.",15,"create_backup -> read_database_record, dispatch_message_to_usergroup -> update_usage_quota, read_database_record -> update_usage_quota, read_usage_report -> dispatch_message_to_usergroup",create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,create_backup;read_database_record;read_usage_report;dispatch_message_to_usergroup;update_usage_quota,45,3becc31bdd58a86e,f6187d5981bf49d2,5,4,lexical,f6187d5981bf49d2,False,campaign_v4
