source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
13,Give me the current status of cdn-edge-06 before HR starts work.,Give me the current status of cdn-edge-06 before HR starts work.,check_service_status,paraphrase_original,,13,
13,Give me the current status of cdn-edge-06 before HR starts work.,Gonna need you to give me the current status of cdn-edge-06 before hr starts work.,check_service_status,paraphrase_variant,,13,
13,Give me the current status of cdn-edge-06 before HR starts work.,give me the current status of cdn-edge-06 before hr starts work -- that's what needs to happen.,check_service_status,paraphrase_variant,,13,
13,Give me the current status of cdn-edge-06 before HR starts work.,Could you please give me the current status of cdn-edge-06 before hr starts work.,check_service_status,paraphrase_variant,,13,
13,Give me the current status of cdn-edge-06 before HR starts work.,Who can give me the current status of cdn-edge-06 before hr starts work?,check_service_status,paraphrase_variant,,13,
14,Confirm that staging-db-02 is still responding for Engineering.,Confirm that staging-db-02 is still responding for Engineering.,check_service_status,paraphrase_original,,14,
14,Confirm that staging-db-02 is still responding for Engineering.,What we need is for confirm that staging-db-02 is still responding for engineering.,check_service_status,paraphrase_variant,,14,
14,Confirm that staging-db-02 is still responding for Engineering.,Could someone confirm that staging-db-02 is still responding for engineering?,check_service_status,paraphrase_variant,,14,
14,Confirm that staging-db-02 is still responding for Engineering.,Quick one -- confirm that staging-db-02 is still responding for engineering.,check_service_status,paraphrase_variant,,14,
14,Confirm that staging-db-02 is still responding for Engineering.,I'd appreciate it if you could confirm that staging-db-02 is still responding for engineering.,check_service_status,paraphrase_variant,,14,
15,Give me the current status of staging-db-02 before HR starts work.,Give me the current status of staging-db-02 before HR starts work.,check_service_status,paraphrase_original,,15,
15,Give me the current status of staging-db-02 before HR starts work.,It would help if give me the current status of staging-db-02 before hr starts work.,check_service_status,paraphrase_variant,,15,
15,Give me the current status of staging-db-02 before HR starts work.,Who can give me the current status of staging-db-02 before hr starts work?,check_service_status,paraphrase_variant,,15,
15,Give me the current status of staging-db-02 before HR starts work.,"Hey, can you give me the current status of staging-db-02 before hr starts work.",check_service_status,paraphrase_variant,,15,
15,Give me the current status of staging-db-02 before HR starts work.,Would you mind give me the current status of staging-db-02 before hr starts work.,check_service_status,paraphrase_variant,,15,
16,Check whether auth-svc-04 is healthy for Legal.,Check whether auth-svc-04 is healthy for Legal.,check_service_status,paraphrase_original,,16,
16,Check whether auth-svc-04 is healthy for Legal.,Would anyone be able to check whether auth-svc-04 is healthy for legal?,check_service_status,paraphrase_variant,,16,
16,Check whether auth-svc-04 is healthy for Legal.,Do me a favor and check whether auth-svc-04 is healthy for legal.,check_service_status,paraphrase_variant,,16,
16,Check whether auth-svc-04 is healthy for Legal.,Would you mind check whether auth-svc-04 is healthy for legal.,check_service_status,paraphrase_variant,,16,
16,Check whether auth-svc-04 is healthy for Legal.,The situation requires check whether auth-svc-04 is healthy for legal.,check_service_status,paraphrase_variant,,16,
18,Give me the current status of ml-infer-05 before Legal starts work.,Give me the current status of ml-infer-05 before Legal starts work.,check_service_status,paraphrase_original,,18,
18,Give me the current status of ml-infer-05 before Legal starts work.,Quick one -- give me the current status of ml-infer-05 before legal starts work.,check_service_status,paraphrase_variant,,18,
18,Give me the current status of ml-infer-05 before Legal starts work.,We request that you give me the current status of ml-infer-05 before legal starts work.,check_service_status,paraphrase_variant,,18,
18,Give me the current status of ml-infer-05 before Legal starts work.,give me the current status of ml-infer-05 before legal starts work -- that's what needs to happen.,check_service_status,paraphrase_variant,,18,
18,Give me the current status of ml-infer-05 before Legal starts work.,Would anyone be able to give me the current status of ml-infer-05 before legal starts work?,check_service_status,paraphrase_variant,,18,
19,Check whether staging-db-02 is healthy for Finance.,Check whether staging-db-02 is healthy for Finance.,check_service_status,paraphrase_original,,19,
19,Check whether staging-db-02 is healthy for Finance.,Gonna need you to check whether staging-db-02 is healthy for finance.,check_service_status,paraphrase_variant,,19,
19,Check whether staging-db-02 is healthy for Finance.,What we need is for check whether staging-db-02 is healthy for finance.,check_service_status,paraphrase_variant,,19,
19,Check whether staging-db-02 is healthy for Finance.,Who can check whether staging-db-02 is healthy for finance?,check_service_status,paraphrase_variant,,19,
19,Check whether staging-db-02 is healthy for Finance.,Would you mind check whether staging-db-02 is healthy for finance.,check_service_status,paraphrase_variant,,19,
20,Confirm that auth-svc-04 is still responding for HR.,Confirm that auth-svc-04 is still responding for HR.,check_service_status,paraphrase_original,,20,
20,Confirm that auth-svc-04 is still responding for HR.,Do me a favor and confirm that auth-svc-04 is still responding for hr.,check_service_status,paraphrase_variant,,20,
20,Confirm that auth-svc-04 is still responding for HR.,Could you please confirm that auth-svc-04 is still responding for hr.,check_service_status,paraphrase_variant,,20,
20,Confirm that auth-svc-04 is still responding for HR.,Is it possible to confirm that auth-svc-04 is still responding for hr?,check_service_status,paraphrase_variant,,20,
20,Confirm that auth-svc-04 is still responding for HR.,The situation requires confirm that auth-svc-04 is still responding for hr.,check_service_status,paraphrase_variant,,20,
21,Give me the current status of payment-api-03 before Engineering starts work.,Give me the current status of payment-api-03 before Engineering starts work.,check_service_status,paraphrase_original,,21,
21,Give me the current status of payment-api-03 before Engineering starts work.,Quick one -- give me the current status of payment-api-03 before engineering starts work.,check_service_status,paraphrase_variant,,21,
21,Give me the current status of payment-api-03 before Engineering starts work.,I'd appreciate it if you could give me the current status of payment-api-03 before engineering starts work.,check_service_status,paraphrase_variant,,21,
21,Give me the current status of payment-api-03 before Engineering starts work.,What we need is for give me the current status of payment-api-03 before engineering starts work.,check_service_status,paraphrase_variant,,21,
21,Give me the current status of payment-api-03 before Engineering starts work.,Could someone give me the current status of payment-api-03 before engineering starts work?,check_service_status,paraphrase_variant,,21,
22,Give me the current status of prod-web-01 before Marketing starts work.,Give me the current status of prod-web-01 before Marketing starts work.,check_service_status,paraphrase_original,,22,
22,Give me the current status of prod-web-01 before Marketing starts work.,Would anyone be able to give me the current status of prod-web-01 before marketing starts work?,check_service_status,paraphrase_variant,,22,
22,Give me the current status of prod-web-01 before Marketing starts work.,Quick one -- give me the current status of prod-web-01 before marketing starts work.,check_service_status,paraphrase_variant,,22,
22,Give me the current status of prod-web-01 before Marketing starts work.,What we need is for give me the current status of prod-web-01 before marketing starts work.,check_service_status,paraphrase_variant,,22,
22,Give me the current status of prod-web-01 before Marketing starts work.,Would you mind give me the current status of prod-web-01 before marketing starts work.,check_service_status,paraphrase_variant,,22,
23,Check whether cdn-edge-06 is healthy for Marketing.,Check whether cdn-edge-06 is healthy for Marketing.,check_service_status,paraphrase_original,,23,
23,Check whether cdn-edge-06 is healthy for Marketing.,Gonna need you to check whether cdn-edge-06 is healthy for marketing.,check_service_status,paraphrase_variant,,23,
23,Check whether cdn-edge-06 is healthy for Marketing.,Would anyone be able to check whether cdn-edge-06 is healthy for marketing?,check_service_status,paraphrase_variant,,23,
23,Check whether cdn-edge-06 is healthy for Marketing.,We request that you check whether cdn-edge-06 is healthy for marketing.,check_service_status,paraphrase_variant,,23,
23,Check whether cdn-edge-06 is healthy for Marketing.,It would help if check whether cdn-edge-06 is healthy for marketing.,check_service_status,paraphrase_variant,,23,
24,Confirm that payment-api-03 is still responding for Finance.,Confirm that payment-api-03 is still responding for Finance.,check_service_status,paraphrase_original,,24,
24,Confirm that payment-api-03 is still responding for Finance.,confirm that payment-api-03 is still responding for finance -- that's what needs to happen.,check_service_status,paraphrase_variant,,24,
24,Confirm that payment-api-03 is still responding for Finance.,Please confirm that payment-api-03 is still responding for finance.,check_service_status,paraphrase_variant,,24,
24,Confirm that payment-api-03 is still responding for Finance.,Gonna need you to confirm that payment-api-03 is still responding for finance.,check_service_status,paraphrase_variant,,24,
24,Confirm that payment-api-03 is still responding for Finance.,Could someone confirm that payment-api-03 is still responding for finance?,check_service_status,paraphrase_variant,,24,
25,Confirm that payment-api-03 is still responding for Legal.,Confirm that payment-api-03 is still responding for Legal.,check_service_status,paraphrase_original,,25,
25,Confirm that payment-api-03 is still responding for Legal.,What we need is for confirm that payment-api-03 is still responding for legal.,check_service_status,paraphrase_variant,,25,
25,Confirm that payment-api-03 is still responding for Legal.,Could someone confirm that payment-api-03 is still responding for legal?,check_service_status,paraphrase_variant,,25,
25,Confirm that payment-api-03 is still responding for Legal.,Could you please confirm that payment-api-03 is still responding for legal.,check_service_status,paraphrase_variant,,25,
25,Confirm that payment-api-03 is still responding for Legal.,Gonna need you to confirm that payment-api-03 is still responding for legal.,check_service_status,paraphrase_variant,,25,
26,Check whether staging-db-02 is healthy for Engineering.,Check whether staging-db-02 is healthy for Engineering.,check_service_status,paraphrase_original,,26,
26,Check whether staging-db-02 is healthy for Engineering.,It would help if check whether staging-db-02 is healthy for engineering.,check_service_status,paraphrase_variant,,26,
26,Check whether staging-db-02 is healthy for Engineering.,"Hey, can you check whether staging-db-02 is healthy for engineering.",check_service_status,paraphrase_variant,,26,
26,Check whether staging-db-02 is healthy for Engineering.,Is it possible to check whether staging-db-02 is healthy for engineering?,check_service_status,paraphrase_variant,,26,
26,Check whether staging-db-02 is healthy for Engineering.,Kindly check whether staging-db-02 is healthy for engineering.,check_service_status,paraphrase_variant,,26,
28,Confirm that staging-db-02 is still responding for Legal.,Confirm that staging-db-02 is still responding for Legal.,check_service_status,paraphrase_original,,28,
28,Confirm that staging-db-02 is still responding for Legal.,Need you to confirm that staging-db-02 is still responding for legal.,check_service_status,paraphrase_variant,,28,
28,Confirm that staging-db-02 is still responding for Legal.,Who can confirm that staging-db-02 is still responding for legal?,check_service_status,paraphrase_variant,,28,
28,Confirm that staging-db-02 is still responding for Legal.,confirm that staging-db-02 is still responding for legal -- that's what needs to happen.,check_service_status,paraphrase_variant,,28,
28,Confirm that staging-db-02 is still responding for Legal.,We request that you confirm that staging-db-02 is still responding for legal.,check_service_status,paraphrase_variant,,28,
30,Confirm that cdn-edge-06 is still responding for Finance.,Confirm that cdn-edge-06 is still responding for Finance.,check_service_status,paraphrase_original,,30,
30,Confirm that cdn-edge-06 is still responding for Finance.,It would help if confirm that cdn-edge-06 is still responding for finance.,check_service_status,paraphrase_variant,,30,
30,Confirm that cdn-edge-06 is still responding for Finance.,Do me a favor and confirm that cdn-edge-06 is still responding for finance.,check_service_status,paraphrase_variant,,30,
30,Confirm that cdn-edge-06 is still responding for Finance.,Please confirm that cdn-edge-06 is still responding for finance.,check_service_status,paraphrase_variant,,30,
30,Confirm that cdn-edge-06 is still responding for Finance.,Who can confirm that cdn-edge-06 is still responding for finance?,check_service_status,paraphrase_variant,,30,
31,Give me the current status of payment-api-03 before Legal starts work.,Give me the current status of payment-api-03 before Legal starts work.,check_service_status,paraphrase_original,,31,
31,Give me the current status of payment-api-03 before Legal starts work.,It would help if give me the current status of payment-api-03 before legal starts work.,check_service_status,paraphrase_variant,,31,
31,Give me the current status of payment-api-03 before Legal starts work.,Please give me the current status of payment-api-03 before legal starts work.,check_service_status,paraphrase_variant,,31,
31,Give me the current status of payment-api-03 before Legal starts work.,Who can give me the current status of payment-api-03 before legal starts work?,check_service_status,paraphrase_variant,,31,
31,Give me the current status of payment-api-03 before Legal starts work.,Quick one -- give me the current status of payment-api-03 before legal starts work.,check_service_status,paraphrase_variant,,31,
32,Give me the current status of staging-db-02 before Engineering starts work.,Give me the current status of staging-db-02 before Engineering starts work.,check_service_status,paraphrase_original,,32,
32,Give me the current status of staging-db-02 before Engineering starts work.,I'd appreciate it if you could give me the current status of staging-db-02 before engineering starts work.,check_service_status,paraphrase_variant,,32,
32,Give me the current status of staging-db-02 before Engineering starts work.,Who can give me the current status of staging-db-02 before engineering starts work?,check_service_status,paraphrase_variant,,32,
32,Give me the current status of staging-db-02 before Engineering starts work.,"Yo, give me the current status of staging-db-02 before engineering starts work.",check_service_status,paraphrase_variant,,32,
32,Give me the current status of staging-db-02 before Engineering starts work.,It would help if give me the current status of staging-db-02 before engineering starts work.,check_service_status,paraphrase_variant,,32,
33,Check whether staging-db-02 is healthy for HR.,Check whether staging-db-02 is healthy for HR.,check_service_status,paraphrase_original,,33,
33,Check whether staging-db-02 is healthy for HR.,Would you mind check whether staging-db-02 is healthy for hr.,check_service_status,paraphrase_variant,,33,
33,Check whether staging-db-02 is healthy for HR.,Would anyone be able to check whether staging-db-02 is healthy for hr?,check_service_status,paraphrase_variant,,33,
33,Check whether staging-db-02 is healthy for HR.,Gonna need you to check whether staging-db-02 is healthy for hr.,check_service_status,paraphrase_variant,,33,
33,Check whether staging-db-02 is healthy for HR.,It would help if check whether staging-db-02 is healthy for hr.,check_service_status,paraphrase_variant,,33,
34,Check whether cdn-edge-06 is healthy for Engineering.,Check whether cdn-edge-06 is healthy for Engineering.,check_service_status,paraphrase_original,,34,
34,Check whether cdn-edge-06 is healthy for Engineering.,What we need is for check whether cdn-edge-06 is healthy for engineering.,check_service_status,paraphrase_variant,,34,
34,Check whether cdn-edge-06 is healthy for Engineering.,Gonna need you to check whether cdn-edge-06 is healthy for engineering.,check_service_status,paraphrase_variant,,34,
34,Check whether cdn-edge-06 is healthy for Engineering.,Kindly check whether cdn-edge-06 is healthy for engineering.,check_service_status,paraphrase_variant,,34,
34,Check whether cdn-edge-06 is healthy for Engineering.,Who can check whether cdn-edge-06 is healthy for engineering?,check_service_status,paraphrase_variant,,34,
35,Confirm that auth-svc-04 is still responding for Finance.,Confirm that auth-svc-04 is still responding for Finance.,check_service_status,paraphrase_original,,35,
35,Confirm that auth-svc-04 is still responding for Finance.,confirm that auth-svc-04 is still responding for finance -- that's what needs to happen.,check_service_status,paraphrase_variant,,35,
35,Confirm that auth-svc-04 is still responding for Finance.,"Yo, confirm that auth-svc-04 is still responding for finance.",check_service_status,paraphrase_variant,,35,
35,Confirm that auth-svc-04 is still responding for Finance.,We request that you confirm that auth-svc-04 is still responding for finance.,check_service_status,paraphrase_variant,,35,
35,Confirm that auth-svc-04 is still responding for Finance.,Who can confirm that auth-svc-04 is still responding for finance?,check_service_status,paraphrase_variant,,35,
36,Give me the current status of prod-web-01 before Legal starts work.,Give me the current status of prod-web-01 before Legal starts work.,check_service_status,paraphrase_original,,36,
36,Give me the current status of prod-web-01 before Legal starts work.,Quick one -- give me the current status of prod-web-01 before legal starts work.,check_service_status,paraphrase_variant,,36,
36,Give me the current status of prod-web-01 before Legal starts work.,Is it possible to give me the current status of prod-web-01 before legal starts work?,check_service_status,paraphrase_variant,,36,
36,Give me the current status of prod-web-01 before Legal starts work.,I'd appreciate it if you could give me the current status of prod-web-01 before legal starts work.,check_service_status,paraphrase_variant,,36,
36,Give me the current status of prod-web-01 before Legal starts work.,The situation requires give me the current status of prod-web-01 before legal starts work.,check_service_status,paraphrase_variant,,36,
37,Check whether payment-api-03 is healthy for Engineering.,Check whether payment-api-03 is healthy for Engineering.,check_service_status,paraphrase_original,,37,
37,Check whether payment-api-03 is healthy for Engineering.,check whether payment-api-03 is healthy for engineering -- that's what needs to happen.,check_service_status,paraphrase_variant,,37,
37,Check whether payment-api-03 is healthy for Engineering.,Please check whether payment-api-03 is healthy for engineering.,check_service_status,paraphrase_variant,,37,
37,Check whether payment-api-03 is healthy for Engineering.,Who can check whether payment-api-03 is healthy for engineering?,check_service_status,paraphrase_variant,,37,
37,Check whether payment-api-03 is healthy for Engineering.,Need you to check whether payment-api-03 is healthy for engineering.,check_service_status,paraphrase_variant,,37,
38,Check whether auth-svc-04 is healthy for Finance.,Check whether auth-svc-04 is healthy for Finance.,check_service_status,paraphrase_original,,38,
38,Check whether auth-svc-04 is healthy for Finance.,Who can check whether auth-svc-04 is healthy for finance?,check_service_status,paraphrase_variant,,38,
38,Check whether auth-svc-04 is healthy for Finance.,We request that you check whether auth-svc-04 is healthy for finance.,check_service_status,paraphrase_variant,,38,
38,Check whether auth-svc-04 is healthy for Finance.,Gonna need you to check whether auth-svc-04 is healthy for finance.,check_service_status,paraphrase_variant,,38,
38,Check whether auth-svc-04 is healthy for Finance.,The situation requires check whether auth-svc-04 is healthy for finance.,check_service_status,paraphrase_variant,,38,
39,Confirm that cdn-edge-06 is still responding for HR.,Confirm that cdn-edge-06 is still responding for HR.,check_service_status,paraphrase_original,,39,
39,Confirm that cdn-edge-06 is still responding for HR.,The situation requires confirm that cdn-edge-06 is still responding for hr.,check_service_status,paraphrase_variant,,39,
39,Confirm that cdn-edge-06 is still responding for HR.,Could you please confirm that cdn-edge-06 is still responding for hr.,check_service_status,paraphrase_variant,,39,
39,Confirm that cdn-edge-06 is still responding for HR.,Is it possible to confirm that cdn-edge-06 is still responding for hr?,check_service_status,paraphrase_variant,,39,
39,Confirm that cdn-edge-06 is still responding for HR.,Need you to confirm that cdn-edge-06 is still responding for hr.,check_service_status,paraphrase_variant,,39,
40,Check whether staging-db-02 is healthy for Legal.,Check whether staging-db-02 is healthy for Legal.,check_service_status,paraphrase_original,,40,
40,Check whether staging-db-02 is healthy for Legal.,Is it possible to check whether staging-db-02 is healthy for legal?,check_service_status,paraphrase_variant,,40,
40,Check whether staging-db-02 is healthy for Legal.,The situation requires check whether staging-db-02 is healthy for legal.,check_service_status,paraphrase_variant,,40,
40,Check whether staging-db-02 is healthy for Legal.,Could you please check whether staging-db-02 is healthy for legal.,check_service_status,paraphrase_variant,,40,
40,Check whether staging-db-02 is healthy for Legal.,Quick one -- check whether staging-db-02 is healthy for legal.,check_service_status,paraphrase_variant,,40,
41,Check whether auth-svc-04 is healthy for Marketing.,Check whether auth-svc-04 is healthy for Marketing.,check_service_status,paraphrase_original,,41,
41,Check whether auth-svc-04 is healthy for Marketing.,Gonna need you to check whether auth-svc-04 is healthy for marketing.,check_service_status,paraphrase_variant,,41,
41,Check whether auth-svc-04 is healthy for Marketing.,Is it possible to check whether auth-svc-04 is healthy for marketing?,check_service_status,paraphrase_variant,,41,
41,Check whether auth-svc-04 is healthy for Marketing.,Kindly check whether auth-svc-04 is healthy for marketing.,check_service_status,paraphrase_variant,,41,
41,Check whether auth-svc-04 is healthy for Marketing.,The situation requires check whether auth-svc-04 is healthy for marketing.,check_service_status,paraphrase_variant,,41,
42,Check whether prod-web-01 is healthy for Engineering.,Check whether prod-web-01 is healthy for Engineering.,check_service_status,paraphrase_original,,42,
42,Check whether prod-web-01 is healthy for Engineering.,Is it possible to check whether prod-web-01 is healthy for engineering?,check_service_status,paraphrase_variant,,42,
42,Check whether prod-web-01 is healthy for Engineering.,What we need is for check whether prod-web-01 is healthy for engineering.,check_service_status,paraphrase_variant,,42,
42,Check whether prod-web-01 is healthy for Engineering.,Quick one -- check whether prod-web-01 is healthy for engineering.,check_service_status,paraphrase_variant,,42,
42,Check whether prod-web-01 is healthy for Engineering.,I'd appreciate it if you could check whether prod-web-01 is healthy for engineering.,check_service_status,paraphrase_variant,,42,
45,Give me the current status of ml-infer-05 before Marketing starts work.,Give me the current status of ml-infer-05 before Marketing starts work.,check_service_status,paraphrase_original,,45,
45,Give me the current status of ml-infer-05 before Marketing starts work.,Kindly give me the current status of ml-infer-05 before marketing starts work.,check_service_status,paraphrase_variant,,45,
45,Give me the current status of ml-infer-05 before Marketing starts work.,give me the current status of ml-infer-05 before marketing starts work -- that's what needs to happen.,check_service_status,paraphrase_variant,,45,
45,Give me the current status of ml-infer-05 before Marketing starts work.,Is it possible to give me the current status of ml-infer-05 before marketing starts work?,check_service_status,paraphrase_variant,,45,
45,Give me the current status of ml-infer-05 before Marketing starts work.,Gonna need you to give me the current status of ml-infer-05 before marketing starts work.,check_service_status,paraphrase_variant,,45,
47,Confirm that payment-api-03 is still responding for Marketing.,Confirm that payment-api-03 is still responding for Marketing.,check_service_status,paraphrase_original,,47,
47,Confirm that payment-api-03 is still responding for Marketing.,confirm that payment-api-03 is still responding for marketing -- that's what needs to happen.,check_service_status,paraphrase_variant,,47,
47,Confirm that payment-api-03 is still responding for Marketing.,Would anyone be able to confirm that payment-api-03 is still responding for marketing?,check_service_status,paraphrase_variant,,47,
47,Confirm that payment-api-03 is still responding for Marketing.,Kindly confirm that payment-api-03 is still responding for marketing.,check_service_status,paraphrase_variant,,47,
47,Confirm that payment-api-03 is still responding for Marketing.,Need you to confirm that payment-api-03 is still responding for marketing.,check_service_status,paraphrase_variant,,47,
49,Check whether cdn-edge-06 is healthy for Finance.,Check whether cdn-edge-06 is healthy for Finance.,check_service_status,paraphrase_original,,49,
49,Check whether cdn-edge-06 is healthy for Finance.,Is it possible to check whether cdn-edge-06 is healthy for finance?,check_service_status,paraphrase_variant,,49,
49,Check whether cdn-edge-06 is healthy for Finance.,We request that you check whether cdn-edge-06 is healthy for finance.,check_service_status,paraphrase_variant,,49,
49,Check whether cdn-edge-06 is healthy for Finance.,The situation requires check whether cdn-edge-06 is healthy for finance.,check_service_status,paraphrase_variant,,49,
49,Check whether cdn-edge-06 is healthy for Finance.,Need you to check whether cdn-edge-06 is healthy for finance.,check_service_status,paraphrase_variant,,49,
50,Check whether ml-infer-05 is healthy for HR.,Check whether ml-infer-05 is healthy for HR.,check_service_status,paraphrase_original,,50,
50,Check whether ml-infer-05 is healthy for HR.,Would anyone be able to check whether ml-infer-05 is healthy for hr?,check_service_status,paraphrase_variant,,50,
50,Check whether ml-infer-05 is healthy for HR.,It would help if check whether ml-infer-05 is healthy for hr.,check_service_status,paraphrase_variant,,50,
50,Check whether ml-infer-05 is healthy for HR.,We request that you check whether ml-infer-05 is healthy for hr.,check_service_status,paraphrase_variant,,50,
50,Check whether ml-infer-05 is healthy for HR.,Gonna need you to check whether ml-infer-05 is healthy for hr.,check_service_status,paraphrase_variant,,50,
51,Give me the current status of payment-api-03 before Marketing starts work.,Give me the current status of payment-api-03 before Marketing starts work.,check_service_status,paraphrase_original,,51,
51,Give me the current status of payment-api-03 before Marketing starts work.,Please give me the current status of payment-api-03 before marketing starts work.,check_service_status,paraphrase_variant,,51,
51,Give me the current status of payment-api-03 before Marketing starts work.,Could someone give me the current status of payment-api-03 before marketing starts work?,check_service_status,paraphrase_variant,,51,
51,Give me the current status of payment-api-03 before Marketing starts work.,"Yo, give me the current status of payment-api-03 before marketing starts work.",check_service_status,paraphrase_variant,,51,
51,Give me the current status of payment-api-03 before Marketing starts work.,The situation requires give me the current status of payment-api-03 before marketing starts work.,check_service_status,paraphrase_variant,,51,
53,Check whether prod-web-01 is healthy for Legal.,Check whether prod-web-01 is healthy for Legal.,check_service_status,paraphrase_original,,53,
53,Check whether prod-web-01 is healthy for Legal.,Could someone check whether prod-web-01 is healthy for legal?,check_service_status,paraphrase_variant,,53,
53,Check whether prod-web-01 is healthy for Legal.,Could you please check whether prod-web-01 is healthy for legal.,check_service_status,paraphrase_variant,,53,
53,Check whether prod-web-01 is healthy for Legal.,Quick one -- check whether prod-web-01 is healthy for legal.,check_service_status,paraphrase_variant,,53,
