source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
843,Approve Frank's access request for prod-web-01.,Frank is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,approve,,
844,Approve Grace's access request for cdn-edge-06.,The request from Grace still needs formal approval.,approve_access_request,lexical_cue_reduced,access;approve,,
845,Authorize the access change requested by Bob for HR.,The request from Grace still needs formal approval.,approve_access_request,lexical_cue_reduced,access;authorize,,
846,Sign off on the pending permission request from Frank.,HR cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,off;sign,,
847,Approve Alice's access request for cdn-edge-06.,Marketing cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
848,Approve Eve's access request for auth-svc-04.,HR cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
849,Approve Charlie's access request for cdn-edge-06.,Finance cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
850,Authorize the access change requested by Frank for Engineering.,Engineering cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;authorize,,
851,Approve Alice's access request for ml-infer-05.,Finance cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
852,Approve Frank's access request for cdn-edge-06.,Engineering cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
853,Approve Eve's access request for prod-web-01.,The request from Diana still needs formal approval.,approve_access_request,lexical_cue_reduced,access;approve,,
854,Approve Alice's access request for prod-web-01.,Charlie is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,approve,,
855,Authorize the access change requested by Alice for Finance.,Finance cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;authorize,,
856,Authorize the access change requested by Charlie for Legal.,Engineering cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;authorize,,
857,Approve Bob's access request for ml-infer-05.,HR cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;approve,,
858,Authorize the access change requested by Frank for Marketing.,Charlie is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,authorize,,
859,Authorize the access change requested by Grace for Finance.,Diana is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,authorize,,
860,Authorize the access change requested by Charlie for Finance.,HR cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;authorize,,
861,Authorize the access change requested by Grace for Engineering.,Engineering cannot proceed until the pending permission request is cleared.,approve_access_request,lexical_cue_reduced,access;authorize,,
862,Approve Grace's access request for prod-web-01.,Eve is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,approve,,
863,Approve Eve's access request for ml-infer-05.,Eve is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,approve,,
864,Approve Charlie's access request for payment-api-03.,The request from Grace still needs formal approval.,approve_access_request,lexical_cue_reduced,access;approve,,
865,Authorize the access change requested by Charlie for Engineering.,Bob is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,authorize,,
866,Authorize the access change requested by Frank for Legal.,The request from Charlie still needs formal approval.,approve_access_request,lexical_cue_reduced,access;authorize,,
867,Authorize the access change requested by Alice for Marketing.,The request from Diana still needs formal approval.,approve_access_request,lexical_cue_reduced,access;authorize,,
868,Approve Eve's access request for cdn-edge-06.,Alice is waiting for someone to say yes to the access request.,approve_access_request,lexical_cue_reduced,approve,,
869,Approve Bob's access request for payment-api-03.,The request from Eve still needs formal approval.,approve_access_request,lexical_cue_reduced,access;approve,,
870,Approve Eve's access request for payment-api-03.,The request from Grace still needs formal approval.,approve_access_request,lexical_cue_reduced,access;approve,,
1943,Move the old records tied to order #60122 into archive storage.,Legal wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1944,Archive the customer data for Charlie.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1945,Move the old records tied to order #53698 into archive storage.,Historical information tied to order #31450 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1946,Move the old records tied to order #31450 into archive storage.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1947,Move the old records tied to order #10234 into archive storage.,Historical information tied to order #10234 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1948,Archive the customer data for Alice.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
1949,Move the old records tied to order #20891 into archive storage.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1950,Archive the customer data for Diana.,Historical information tied to order #53698 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
1951,Store the historical customer information for Engineering off the main system.,HR wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1952,Store the historical customer information for HR off the main system.,Historical information tied to order #20891 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
1953,Archive the customer data for Eve.,Historical information tied to order #42017 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
1954,Store the historical customer information for Finance off the main system.,Engineering wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1955,Store the historical customer information for Marketing off the main system.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1956,Move the old records tied to order #42017 into archive storage.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1957,Archive the customer data for Grace.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1958,Store the historical customer information for Legal off the main system.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1959,Archive the customer data for Bob.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1960,Archive the customer data for Frank.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1961,Store the historical customer information for Finance off the main system for request 19.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1962,Move the old records tied to order #42017 into archive storage for request 20.,Engineering wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1963,Archive the customer data for Eve for request 21.,Engineering wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1964,Store the historical customer information for Legal off the main system for request 22.,HR wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1965,Store the historical customer information for Marketing off the main system for request 23.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1966,Store the historical customer information for Marketing off the main system for request 24.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1967,Move the old records tied to order #20891 into archive storage for request 25.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1968,Archive the customer data for Diana for request 26.,HR wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1969,Archive the customer data for Charlie for request 27.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1970,Archive the customer data for Alice for request 28.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1971,Move the old records tied to order #31450 into archive storage for request 29.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;storage,,
1972,Store the historical customer information for Finance off the main system for request 30.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1973,Store the historical customer information for Legal off the main system for request 31.,Historical information tied to order #31450 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
1974,Archive the customer data for Bob for request 32.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1975,Archive the customer data for Charlie for request 33.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1976,Store the historical customer information for Engineering off the main system for request 34.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1977,Archive the customer data for Frank for request 35.,Historical information tied to order #31450 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
1978,Store the historical customer information for Engineering off the main system for request 36.,Historical information tied to order #31450 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
1979,Store the historical customer information for Legal off the main system for request 37.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1980,Move the old records tied to order #60122 into archive storage for request 38.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1981,Move the old records tied to order #60122 into archive storage for request 39.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive;old;storage,,
1982,Move the old records tied to order #60122 into archive storage for request 40.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1983,Archive the customer data for Grace for request 41.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
1984,Move the old records tied to order #42017 into archive storage for request 42.,Historical information tied to order #10234 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1985,Archive the customer data for Eve for request 43.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1986,Move the old records tied to order #31450 into archive storage for request 44.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;storage,,
1987,Store the historical customer information for Finance off the main system for request 45.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1988,Store the historical customer information for Marketing off the main system for request 46.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
1989,Archive the customer data for Eve for request 47.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;data,,
1990,Store the historical customer information for HR off the main system for request 48.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1991,Move the old records tied to order #31450 into archive storage for request 49.,Historical information tied to order #42017 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1992,Store the historical customer information for Finance off the main system for request 50.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1993,Store the historical customer information for Engineering off the main system for request 51.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
1994,Move the old records tied to order #10234 into archive storage for request 52.,Historical information tied to order #10234 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1995,Store the historical customer information for Engineering off the main system for request 53.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
1996,Store the historical customer information for Legal off the main system for request 54.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
1997,Move the old records tied to order #31450 into archive storage for request 55.,Historical information tied to order #60122 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
1998,Archive the customer data for Bob for request 56.,Engineering wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
1999,Store the historical customer information for Legal off the main system for request 57.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
2000,Store the historical customer information for HR off the main system for request 58.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
2001,Store the historical customer information for Legal off the main system for request 59.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,historical,,
2002,Store the historical customer information for Legal off the main system for request 60.,Finance wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,historical,,
2003,Archive the customer data for Grace for request 61.,Historical information tied to order #10234 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer;data,,
2004,Move the old records tied to order #53698 into archive storage for request 62.,Historical information tied to order #53698 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
2005,Move the old records tied to order #10234 into archive storage for request 63.,Historical information tied to order #10234 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,old,,
2006,Archive the customer data for Grace for request 64.,Engineering wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
2007,Move the old records tied to order #53698 into archive storage for request 65.,The old customer records should be moved out of the active system.,archive_customer_data,lexical_cue_reduced,archive;storage,,
2008,Archive the customer data for Eve for request 66.,Marketing wants the stale customer data kept but out of the way.,archive_customer_data,lexical_cue_reduced,archive,,
2009,Store the historical customer information for Legal off the main system for request 67.,Historical information tied to order #42017 belongs in archive storage.,archive_customer_data,lexical_cue_reduced,customer,,
737,Attach the new permission role for Eve.,Diana is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,attach;role,,
738,Assign the needed role to Frank for HR.,Eve needs the right level of access for Finance.,assign_access_role,lexical_cue_reduced,assign;role,,
739,Assign the needed role to Frank for Finance.,The team cannot move until Eve has the proper role.,assign_access_role,lexical_cue_reduced,assign,,
740,Assign the needed role to Charlie for Engineering.,Grace is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,assign;role,,
741,Assign the needed role to Grace for Engineering.,The team cannot move until Bob has the proper role.,assign_access_role,lexical_cue_reduced,assign,,
742,Give Charlie the correct access role on cdn-edge-06.,Alice needs the right level of access for Marketing.,assign_access_role,lexical_cue_reduced,role,,
743,Give Eve the correct access role on cdn-edge-06.,Frank needs the right level of access for Engineering.,assign_access_role,lexical_cue_reduced,role,,
744,Attach the new permission role for Grace.,Diana needs the right level of access for Finance.,assign_access_role,lexical_cue_reduced,attach;permission;role,,
745,Assign the needed role to Bob for Marketing.,The team cannot move until Grace has the proper role.,assign_access_role,lexical_cue_reduced,assign,,
746,Give Alice the correct access role on payment-api-03.,Charlie is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
747,Attach the new permission role for Charlie.,Bob needs the right level of access for Engineering.,assign_access_role,lexical_cue_reduced,attach;permission;role,,
748,Give Eve the correct access role on payment-api-03.,The team cannot move until Alice has the proper role.,assign_access_role,lexical_cue_reduced,access,,
749,Assign the needed role to Frank for Marketing.,The team cannot move until Charlie has the proper role.,assign_access_role,lexical_cue_reduced,assign,,
750,Assign the needed role to Charlie for HR.,The team cannot move until Frank has the proper role.,assign_access_role,lexical_cue_reduced,assign,,
751,Assign the needed role to Frank for Engineering.,Frank needs the right level of access for Marketing.,assign_access_role,lexical_cue_reduced,assign;role,,
752,Assign the needed role to Eve for Marketing.,Charlie needs the right level of access for Finance.,assign_access_role,lexical_cue_reduced,assign;role,,
753,Give Frank the correct access role on prod-web-01.,Eve needs the right level of access for HR.,assign_access_role,lexical_cue_reduced,role,,
754,Give Alice the correct access role on staging-db-02.,Alice is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
755,Assign the needed role to Bob for Legal.,Frank is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,assign;role,,
756,Assign the needed role to Diana for HR.,Grace needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,assign;role,,
757,Assign the needed role to Charlie for Legal.,Charlie needs the right level of access for Engineering.,assign_access_role,lexical_cue_reduced,assign;role,,
758,Assign the needed role to Grace for Finance.,Charlie needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,assign;role,,
759,Assign the needed role to Alice for HR.,Alice needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,assign;role,,
760,Assign the needed role to Eve for Legal.,Frank needs the right level of access for Finance.,assign_access_role,lexical_cue_reduced,assign;role,,
761,Assign the needed role to Alice for Marketing.,Eve is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,assign;role,,
762,Give Frank the correct access role on auth-svc-04.,Bob is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,access;role,,
763,Give Eve the correct access role on ml-infer-05.,Diana is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,access;role,,
764,Attach the new permission role for Bob.,Grace is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,attach;role,,
765,Assign the needed role to Diana for Engineering.,Charlie needs the right level of access for HR.,assign_access_role,lexical_cue_reduced,assign;role,,
766,Give Grace the correct access role on prod-web-01.,The team cannot move until Diana has the proper role.,assign_access_role,lexical_cue_reduced,access,,
767,Give Bob the correct access role on cdn-edge-06.,Frank needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,role,,
768,Attach the new permission role for Frank.,Bob is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,attach;role,,
769,Give Diana the correct access role on auth-svc-04.,Bob is missing the permission level required for auth-svc-04.,assign_access_role,lexical_cue_reduced,access;role,,
770,Give Diana the correct access role on cdn-edge-06.,Diana needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,role,,
771,Assign the needed role to Grace for HR.,Eve needs the right level of access for Engineering.,assign_access_role,lexical_cue_reduced,assign;role,,
772,Assign the needed role to Charlie for Finance.,Alice needs the right level of access for Engineering.,assign_access_role,lexical_cue_reduced,assign;role,,
773,Give Charlie the correct access role on ml-infer-05.,Grace needs the right level of access for Marketing.,assign_access_role,lexical_cue_reduced,role,,
774,Assign the needed role to Eve for Engineering.,Diana is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,assign;role,,
775,Give Charlie the correct access role on auth-svc-04.,Bob needs the right level of access for HR.,assign_access_role,lexical_cue_reduced,role,,
776,Give Grace the correct access role on auth-svc-04.,Alice is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,access;role,,
777,Assign the needed role to Diana for Marketing.,Grace is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,assign;role,,
778,Give Grace the correct access role on cdn-edge-06.,Charlie is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,access;role,,
779,Give Diana the correct access role on ml-infer-05.,Eve is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,access;role,,
780,Assign the needed role to Grace for Legal.,Diana needs the right level of access for Marketing.,assign_access_role,lexical_cue_reduced,assign;role,,
781,Attach the new permission role for Diana.,Grace needs the right level of access for HR.,assign_access_role,lexical_cue_reduced,attach;permission;role,,
782,Attach the new permission role for Alice.,Alice is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,attach;role,,
783,Give Charlie the correct access role on staging-db-02.,Eve is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,access;role,,
784,Give Charlie the correct access role on prod-web-01.,Grace is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,access;role,,
785,Assign the needed role to Bob for Engineering.,Bob is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,assign;role,,
786,Give Diana the correct access role on staging-db-02.,Charlie is missing the permission level required for auth-svc-04.,assign_access_role,lexical_cue_reduced,access;role,,
787,Give Alice the correct access role on prod-web-01.,Bob needs the right level of access for Marketing.,assign_access_role,lexical_cue_reduced,role,,
788,Give Eve the correct access role on auth-svc-04.,Bob is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,access;role,,
789,Assign the needed role to Charlie for Marketing.,Diana is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,assign;role,,
790,Assign the needed role to Alice for Engineering.,Bob needs the right level of access for Legal.,assign_access_role,lexical_cue_reduced,assign;role,,
791,Assign the needed role to Eve for Finance.,Alice needs the right level of access for HR.,assign_access_role,lexical_cue_reduced,assign;role,,
792,Give Alice the correct access role on auth-svc-04.,Charlie is missing the permission level required for payment-api-03.,assign_access_role,lexical_cue_reduced,access;role,,
793,Give Grace the correct access role on payment-api-03.,Charlie is missing the permission level required for staging-db-02.,assign_access_role,lexical_cue_reduced,access;role,,
794,Give Alice the correct access role on cdn-edge-06.,Eve is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
795,Give Grace the correct access role on staging-db-02.,Bob is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
796,Give Charlie the correct access role on payment-api-03.,Eve is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,access;role,,
797,Give Eve the correct access role on staging-db-02.,Frank is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
798,Assign the needed role to Grace for Marketing.,Grace is missing the permission level required for auth-svc-04.,assign_access_role,lexical_cue_reduced,assign;role,,
799,Give Frank the correct access role on ml-infer-05.,Frank is missing the permission level required for prod-web-01.,assign_access_role,lexical_cue_reduced,access;role,,
800,Assign the needed role to Diana for Legal.,Frank is missing the permission level required for auth-svc-04.,assign_access_role,lexical_cue_reduced,assign;role,,
801,Give Frank the correct access role on cdn-edge-06.,Diana is missing the permission level required for cdn-edge-06.,assign_access_role,lexical_cue_reduced,access;role,,
802,Give Frank the correct access role on payment-api-03.,Bob needs the right level of access for Finance.,assign_access_role,lexical_cue_reduced,role,,
803,Assign the needed role to Bob for Finance.,Alice is missing the permission level required for ml-infer-05.,assign_access_role,lexical_cue_reduced,assign;role,,
1742,Approve a customer data export for Finance.,Grace is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,approve;export,,
1743,Authorize the data export request for Alice.,Alice is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,authorize;export,,
1744,Authorize the data export request for Grace.,Someone needs to authorize the requested data handoff.,authorize_data_export,lexical_cue_reduced,export,,
1745,Sign off on the export package tied to order #20891.,Bob is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,export,,
1746,Sign off on the export package tied to order #53698.,Engineering cannot proceed until the export request is approved.,authorize_data_export,lexical_cue_reduced,,,
1747,Authorize the data export request for Bob.,Legal cannot proceed until the export request is approved.,authorize_data_export,lexical_cue_reduced,authorize;data,,
1748,Sign off on the export package tied to order #42017.,Charlie is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,export,,
1749,Authorize the data export request for Diana.,Frank is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,authorize;export,,
1750,Approve a customer data export for Legal.,Finance cannot proceed until the export request is approved.,authorize_data_export,lexical_cue_reduced,approve;data,,
1751,Approve a customer data export for Marketing.,Diana is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,approve;export,,
1752,Authorize the data export request for Eve.,Eve is waiting for permission to take their data out.,authorize_data_export,lexical_cue_reduced,authorize;export,,
1753,Approve a customer data export for Engineering.,Marketing cannot proceed until the export request is approved.,authorize_data_export,lexical_cue_reduced,approve;data,,
1754,Sign off on the export package tied to order #60122.,HR cannot proceed until the export request is approved.,authorize_data_export,lexical_cue_reduced,,,
