query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Full IR flow: verify cdn-edge-06 is down, run a scan, isolate, restart, get a human involved, alert the team, and audit it.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Full IR flow: verify payment-api-03 is down, run a scan, isolate, restart, get a human involved, alert the team, and audit it.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Full IR flow: verify staging-db-02 is down, run a scan, isolate, restart, get a human involved, alert the team, and audit it.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Investigate cdn-edge-06 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email HR, and record the event.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Investigate ml-infer-05 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email Finance, and record the event.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Investigate ml-infer-05 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email Legal, and record the event.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Investigate staging-db-02 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email Legal, and record the event.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Massive outage on ml-infer-05: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Finance, and log everything.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Massive outage on payment-api-03: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Engineering, and log everything.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Massive outage on prod-web-01: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Engineering, and log everything.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Massive outage on prod-web-01: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Finance, and log everything.",16,"check_status -> scan_malware, scan_malware -> quarantine_system, quarantine_system -> restart_service, restart_service -> escalate_to_human, escalate_to_human -> send_notification, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"Do a malware scan on auth-svc-04 and fan out: quarantine, send alerts, and create audit trail.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Do a malware scan on cdn-edge-06 and fan out: quarantine, send alerts, and create audit trail.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Do a malware scan on staging-db-02 and fan out: quarantine, send alerts, and create audit trail.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Investigate auth-svc-04, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Investigate payment-api-03, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Investigate prod-web-01, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Run a security check on cdn-edge-06, then in parallel: isolate, notify, and audit.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Run a security check on payment-api-03, then in parallel: isolate, notify, and audit.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Run a security check on staging-db-02, then in parallel: isolate, notify, and audit.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Scan auth-svc-04 and then simultaneously quarantine it, alert HR, and log the event.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Scan ml-infer-05 and then simultaneously quarantine it, alert Engineering, and log the event.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Scan ml-infer-05 and then simultaneously quarantine it, alert HR, and log the event.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Sweep cdn-edge-06 for threats, then concurrently lock it down, email the team, and record it.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Sweep payment-api-03 for threats, then concurrently lock it down, email the team, and record it.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Sweep staging-db-02 for threats, then concurrently lock it down, email the team, and record it.",22,"scan_malware -> quarantine_system, scan_malware -> send_notification, scan_malware -> log_audit_event",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,wide_fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Hey, can you look up the records for #10234.",40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
"Hey, can you look up the records for #20891.",40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
"Hey, can you look up the records for #42017.",40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Just fetch #42017's info. Nothing else needed.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Just fetch #53698's info. Nothing else needed.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Quick task: grab Eve's account details.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Quick task: grab Frank's account details.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Quick task: look up the records for #20891.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Quick task: look up the records for #42017.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Quick task: look up the records for #60122.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Simple request — look up the records for #31450 and we're good.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Simple request — look up the records for #42017 and we're good.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Simple request — look up the records for #53698 and we're good.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Simple request — look up the records for #60122 and we're good.,40,db_read,db_read,,single_node,original,train,FALSE,FALSE,db_read
Alice is asking us to send a heads-up to Legal.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
All I need is for someone to blast an alert to Legal.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
All I need is for someone to blast an alert to Marketing.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
All I need is for someone to shoot Alice an email.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
All I need is for someone to shoot Diana an email.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
All I need is for someone to shoot Eve an email.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Bob is asking us to send a heads-up to Engineering.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Bob is asking us to send a heads-up to Legal.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Eve is asking us to send a heads-up to Engineering.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Just blast an alert to Engineering. Nothing else needed.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Just blast an alert to Legal. Nothing else needed.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Just blast an alert to Marketing. Nothing else needed.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Simple request — shoot Bob an email and we're good.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Simple request — shoot Charlie an email and we're good.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
Simple request — shoot Diana an email and we're good.,44,send_notification,send_notification,,single_node,original,train,FALSE,FALSE,send_notification
"ASAP — verify auth-svc-04's health, and then notify the Engineering team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"ASAP — verify auth-svc-04's health, then send a heads-up to Engineering.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"ASAP — verify payment-api-03's health, then send a heads-up to Marketing.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"ASAP — verify prod-web-01's health, and then notify the Legal team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"ASAP — verify prod-web-01's health, and then notify the Marketing team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"ASAP — verify staging-db-02's health, then send a heads-up to HR.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Alice reported an issue — verify ml-infer-05's health, followed by notify the Legal team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Bob reported an issue — verify ml-infer-05's health, followed by notify the Legal team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Charlie reported an issue — verify prod-web-01's health, followed by notify the Finance team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Do me a favor and assess cdn-edge-06's status — then notify the Finance team.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Do me a favor and assess cdn-edge-06's status — then notify the Legal team.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Do me a favor and assess ml-infer-05's status — then notify the Finance team.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Do me a favor and assess prod-web-01's status — then notify the Marketing team.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Eve reported an issue — verify ml-infer-05's health, followed by notify the HR team.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Hey, can you assess auth-svc-04's status, then blast an alert to Legal.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Hey, can you assess cdn-edge-06's status, then blast an alert to Finance.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Hey, can you assess ml-infer-05's status, then blast an alert to Marketing.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Hey, can you assess payment-api-03's status, then blast an alert to Legal.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
I need you to verify ml-infer-05's health — then fire off a notification to Eve.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
I need you to verify payment-api-03's health — then fire off a notification to Eve.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
I need you to verify payment-api-03's health — then fire off a notification to Frank.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
I need you to verify staging-db-02's health — then fire off a notification to Eve.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Ticket INC-4021 says verify cdn-edge-06's health — then blast an alert to Engineering.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Ticket INC-5560 says see what's going on with auth-svc-04. After that, fire off a notification to Charlie.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Ticket INC-5560 says see what's going on with staging-db-02. After that, fire off a notification to Frank.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Ticket INC-7733 says see what's going on with payment-api-03. After that, fire off a notification to Diana.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Ticket INC-7733 says verify staging-db-02's health — then blast an alert to Engineering.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Ticket INC-7733 says verify staging-db-02's health — then blast an alert to Marketing.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Ticket INC-8842 says see what's going on with prod-web-01. After that, fire off a notification to Alice.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
Ticket INC-8842 says verify staging-db-02's health — then blast an alert to HR.,49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Urgent: diagnose ml-infer-05, then ping Frank about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Urgent: diagnose payment-api-03, then ping Bob about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Urgent: diagnose payment-api-03, then ping Eve about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
"Urgent: diagnose prod-web-01, then ping Alice about it.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train,FALSE,FALSE,check_status;send_notification
