query,gt_tool,rank_of_one_node,top1_is_one_node,top1_dag_text,top1_cosine,gt_cosine
Can you read back the data for #60122?,db_read,10,False,archive_data -> restore_backup,0.41130611300468445,0.20788970589637756
Gonna need you to read back the data for #60122.,db_read,6,False,archive_data -> restore_backup,0.43777692317962646,0.3293956220149994
Would anyone be able to read back the data for #60122?,db_read,9,False,archive_data -> restore_backup,0.4437461197376251,0.2252911776304245
We request that you read back the data for #60122.,db_read,5,True,db_write,0.4566510319709778,0.3342062830924988
It would help if read back the data for #60122.,db_read,8,False,archive_data -> restore_backup,0.4478714168071747,0.2970418334007263
We should look up the record for Charlie.,db_read,10,False,escalate_to_human -> archive_data,0.3285805284976959,0.20525187253952026
Is it possible to we should look up the record for charlie?,db_read,14,False,escalate_to_human -> archive_data,0.3248431980609894,0.1382298320531845
The situation requires we should look up the record for charlie.,db_read,8,False,escalate_to_human -> archive_data,0.36863723397254944,0.2692510783672333
Could you please we should look up the record for charlie.,db_read,11,False,escalate_to_human -> archive_data,0.3770309090614319,0.18505977094173431
Quick one -- we should look up the record for charlie.,db_read,8,False,process_refund -> send_notification,0.363564133644104,0.22162815928459167
We should search the database for Charlie.,db_read,8,False,escalate_to_human -> archive_data,0.38180309534072876,0.24810707569122314
we should search the database for charlie -- that's what needs to happen.,db_read,7,True,db_write,0.41133490204811096,0.2780061364173889
Would anyone be able to we should search the database for charlie?,db_read,11,False,escalate_to_human -> archive_data,0.35433873534202576,0.17906583845615387
Kindly we should search the database for charlie.,db_read,10,False,escalate_to_human -> archive_data,0.36583104729652405,0.18449002504348755
Need you to we should search the database for charlie.,db_read,7,False,escalate_to_human -> archive_data,0.40133607387542725,0.27869686484336853
Let's look up the record for Charlie.,db_read,14,False,process_refund -> send_notification,0.3281409442424774,0.14145511388778687
What we need is for let's look up the record for charlie.,db_read,7,True,db_write,0.3595066964626312,0.2668905258178711
Quick one -- let's look up the record for charlie.,db_read,8,False,process_refund -> send_notification,0.370378315448761,0.20830918848514557
Would you mind let's look up the record for charlie.,db_read,11,False,escalate_to_human -> archive_data,0.34791314601898193,0.19207659363746643
Who can let's look up the record for charlie?,db_read,16,False,escalate_to_human -> archive_data,0.33491018414497375,0.11293212324380875
Let's retrieve the entry for #10234.,db_read,10,False,process_refund -> send_notification,0.38226792216300964,0.2057494968175888
Is it possible to let's retrieve the entry for #10234?,db_read,17,False,process_refund -> send_notification,0.2962527275085449,0.09727849066257477
We request that you let's retrieve the entry for #10234.,db_read,6,False,process_refund -> send_notification,0.3642699122428894,0.27505624294281006
The situation requires let's retrieve the entry for #10234.,db_read,9,False,escalate_to_human -> archive_data,0.3758823573589325,0.2585674822330475
Need you to let's retrieve the entry for #10234.,db_read,9,False,process_refund -> send_notification,0.37651729583740234,0.2700252830982208
Let's pull the details associated with #42017.,db_read,6,True,generate_report,0.2956392168998718,0.2545316815376282
Please let's pull the details associated with #42017.,db_read,4,True,generate_report,0.3069102466106415,0.2973344922065735
Could someone let's pull the details associated with #42017?,db_read,8,True,generate_report,0.3047749400138855,0.2282748520374298
"Yo, let's pull the details associated with #42017.",db_read,4,False,process_refund -> send_notification,0.3250274956226349,0.27749207615852356
The situation requires let's pull the details associated with #42017.,db_read,2,True,generate_report,0.3124835789203644,0.30829522013664246
Let's search for transaction #10234 in the database.,db_read,9,True,db_write,0.3083914518356323,0.1675371676683426
Could someone let's search for transaction #10234 in the database?,db_read,12,True,db_write,0.25496020913124084,0.1300242394208908
Could you please let's search for transaction #10234 in the database.,db_read,9,False,process_refund -> send_notification,0.3020930886268616,0.18486379086971283
Quick one -- let's search for transaction #10234 in the database.,db_read,12,True,db_write,0.3035978078842163,0.14857009053230286
let's search for transaction #10234 in the database -- that's what needs to happen.,db_read,9,True,db_write,0.3598642647266388,0.20001250505447388
Kindly look up the record for #31450.,db_read,7,False,process_refund -> send_notification,0.41722866892814636,0.2415061593055725
"Yo, look up the record for #31450.",db_read,5,False,process_refund -> send_notification,0.4409363567829132,0.2672284245491028
look up the record for #31450 -- that's what needs to happen.,db_read,4,False,process_refund -> send_notification,0.4516719579696655,0.34622228145599365
Who can look up the record for #31450?,db_read,11,False,escalate_to_human -> archive_data,0.3719169497489929,0.17707043886184692
Would you mind look up the record for #31450.,db_read,7,False,process_refund -> send_notification,0.430307000875473,0.26333245635032654
Kindly bring up the database entry for #53698.,db_read,5,True,db_write,0.42858144640922546,0.26897600293159485
Gonna need you to bring up the database entry for #53698.,db_read,5,True,db_write,0.4566617012023926,0.30719760060310364
We request that you bring up the database entry for #53698.,db_read,6,True,db_write,0.44394221901893616,0.2953825891017914
bring up the database entry for #53698 -- that's what needs to happen.,db_read,6,True,db_write,0.5259625315666199,0.3100817799568176
Would anyone be able to bring up the database entry for #53698?,db_read,9,True,db_write,0.41685032844543457,0.2257019430398941
Would anyone be able to we should store the revised details for frank?,db_write,2,False,archive_data -> restore_backup,0.4584970772266388,0.45586150884628296
reset Bob's password.,reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.46263590455055237,0.46175417304039
"Hey, can you reset bob's password.",reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.44965749979019165,0.4367409348487854
Who can reset bob's password?,reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.4428587853908539,0.4353492856025696
invalidate the old password and create a new one for diana -- that's what needs to happen.,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.5069315433502197,0.48525694012641907
Is it possible to invalidate the old password and create a new one for diana?,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.5093064904212952,0.4503355622291565
Could someone we should replace eve's current password?,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.5202208161354065,0.4619910418987274
Could someone let's rotate bob's login credentials?,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.4682193696498871,0.45643800497055054
Who can force a password reset for eve?,reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.4224989712238312,0.41551026701927185
Do me a favor and force a password reset for eve.,reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.48271897435188293,0.4352792203426361
Could someone replace eve's current password?,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.5170483589172363,0.42800864577293396
The situation requires replace eve's current password.,reset_password,2,False,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",0.5070950984954834,0.4901147782802582
"When you have a moment, force a password reset for Grace.",reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.45957139134407043,0.4388507306575775
"Quick one -- when you have a moment, force a password reset for grace.",reset_password,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.45694106817245483,0.416223406791687
Could you please open an incident ticket for payment-api-03.,create_ticket,2,False,escalate_to_human -> archive_data,0.38379159569740295,0.3499538004398346
Could someone open an incident ticket for payment-api-03?,create_ticket,2,False,escalate_to_human -> archive_data,0.34721478819847107,0.3218608796596527
"Hey, can you open an incident ticket for payment-api-03.",create_ticket,2,False,escalate_to_human -> archive_data,0.36464738845825195,0.3595392107963562
log a helpdesk issue for Bob.,create_ticket,8,False,log_audit_event -> escalate_to_human,0.4785437285900116,0.2036355584859848
"Hey, can you log a helpdesk issue for bob.",create_ticket,6,False,log_audit_event -> escalate_to_human,0.48128044605255127,0.24099768698215485
Is it possible to log a helpdesk issue for bob?,create_ticket,7,False,log_audit_event -> escalate_to_human,0.44912949204444885,0.17144425213336945
It would help if log a helpdesk issue for bob.,create_ticket,7,False,log_audit_event -> escalate_to_human,0.4818519949913025,0.24193236231803894
Could you please log a helpdesk issue for bob.,create_ticket,8,False,log_audit_event -> escalate_to_human,0.4917382597923279,0.21604271233081818
open a service desk case for Alice.,create_ticket,16,True,provision_vm,0.3622046411037445,0.1855664849281311
Could you please open a service desk case for alice.,create_ticket,16,True,provision_vm,0.3320947289466858,0.18711186945438385
"Hey, can you open a service desk case for alice.",create_ticket,12,True,provision_vm,0.3303813636302948,0.19338230788707733
The situation requires open a service desk case for alice.,create_ticket,12,True,provision_vm,0.3544997274875641,0.22609151899814606
Who can open a service desk case for alice?,create_ticket,15,True,provision_vm,0.3136902451515198,0.16448770463466644
Please log an issue against staging-db-02.,create_ticket,12,False,log_audit_event -> escalate_to_human,0.49211767315864563,0.18177305161952972
Could you please log an issue against staging-db-02.,create_ticket,9,False,log_audit_event -> escalate_to_human,0.48055100440979004,0.17810489237308502
Quick one -- log an issue against staging-db-02.,create_ticket,8,False,log_audit_event -> escalate_to_human,0.4688625931739807,0.2117394655942917
Is it possible to log an issue against staging-db-02?,create_ticket,9,False,log_audit_event -> escalate_to_human,0.4195573031902313,0.09936051070690155
What we need is for log an issue against staging-db-02.,create_ticket,8,False,log_audit_event -> escalate_to_human,0.4945862293243408,0.1958923190832138
Please submit a ticket for Frank.,create_ticket,3,False,process_refund -> send_notification,0.33344560861587524,0.28622889518737793
"Hey, can you submit a ticket for frank.",create_ticket,2,False,process_refund -> send_notification,0.38858309388160706,0.3176104724407196
I'd appreciate it if you could submit a ticket for frank.,create_ticket,2,False,process_refund -> send_notification,0.3636525273323059,0.33519887924194336
Is it possible to submit a ticket for frank?,create_ticket,2,False,process_refund -> send_notification,0.34917759895324707,0.30556508898735046
What we need is for submit a ticket for frank.,create_ticket,4,False,process_refund -> send_notification,0.3451898694038391,0.32756567001342773
Can you raise an incident for auth-svc-04?,create_ticket,4,False,log_audit_event -> escalate_to_human,0.2897590398788452,0.2574567496776581
raise an incident for auth-svc-04 -- that's what needs to happen.,create_ticket,6,False,process_refund -> send_notification,0.350217342376709,0.31545162200927734
We request that you raise an incident for auth-svc-04.,create_ticket,8,False,log_audit_event -> escalate_to_human,0.3747612535953522,0.29778409004211426
Gonna need you to raise an incident for auth-svc-04.,create_ticket,8,False,process_refund -> send_notification,0.3542637526988983,0.2899455726146698
Who can raise an incident for auth-svc-04?,create_ticket,3,True,escalate_to_human,0.3061068654060364,0.27126631140708923
Can you create a support issue for Finance?,create_ticket,2,True,provision_vm,0.32647547125816345,0.3115886151790619
Is it possible to create a support issue for finance?,create_ticket,3,True,quarantine_system,0.2807694971561432,0.26118627190589905
What we need is for create a support issue for finance.,create_ticket,5,True,db_read,0.38096851110458374,0.31919533014297485
Please create a support issue for finance.,create_ticket,5,True,db_read,0.35365426540374756,0.31910666823387146
"Yo, create a support issue for finance.",create_ticket,3,True,provision_vm,0.3967011570930481,0.33436620235443115
It would help if open an incident ticket for cdn-edge-06 for me.,create_ticket,2,False,escalate_to_human -> archive_data,0.3831307590007782,0.3626014292240143
Could you create an incident ticket for Diana for me?,create_ticket,2,False,escalate_to_human -> archive_data,0.3573935031890869,0.3448377549648285
What we need is for create an incident ticket for diana for me.,create_ticket,2,False,escalate_to_human -> archive_data,0.4004986584186554,0.3749706447124481
Quick one -- create an incident ticket for diana for me.,create_ticket,2,False,process_refund -> send_notification,0.3534354865550995,0.3485475480556488
Please create an incident ticket for diana for me.,create_ticket,2,False,escalate_to_human -> archive_data,0.3633579611778259,0.35264474153518677
Could you log a helpdesk issue for Frank for me?,create_ticket,7,False,log_audit_event -> escalate_to_human,0.4776950180530548,0.23464332520961761
Gonna need you to log a helpdesk issue for frank for me.,create_ticket,5,False,log_audit_event -> escalate_to_human,0.502204954624176,0.25583744049072266
Could someone log a helpdesk issue for frank for me?,create_ticket,8,False,log_audit_event -> escalate_to_human,0.48597779870033264,0.22811150550842285
I'd appreciate it if you could log a helpdesk issue for frank for me.,create_ticket,6,False,log_audit_event -> escalate_to_human,0.5088457465171814,0.2800751030445099
log a helpdesk issue for frank for me -- that's what needs to happen.,create_ticket,6,False,log_audit_event -> escalate_to_human,0.5148022770881653,0.2760493755340576
Could you submit a ticket for host auth-svc-04 for me?,create_ticket,2,False,process_refund -> send_notification,0.3377457559108734,0.2943088114261627
What we need is for submit a ticket for host auth-svc-04 for me.,create_ticket,4,True,provision_vm,0.31382736563682556,0.2925605773925781
Would anyone be able to submit a ticket for host auth-svc-04 for me?,create_ticket,2,False,process_refund -> send_notification,0.3349793255329132,0.3072119951248169
Could you please submit a ticket for host auth-svc-04 for me.,create_ticket,2,False,process_refund -> send_notification,0.31954237818717957,0.2927810847759247
"Yo, submit a ticket for host auth-svc-04 for me.",create_ticket,5,False,process_refund -> send_notification,0.36044466495513916,0.2873973548412323
Could you create a service request for auth-svc-04 for me?,create_ticket,23,True,quarantine_system,0.2717711925506592,0.1274576485157013
Could someone create a service request for auth-svc-04 for me?,create_ticket,22,True,quarantine_system,0.2856817841529846,0.1286236047744751
I'd appreciate it if you could create a service request for auth-svc-04 for me.,create_ticket,16,True,quarantine_system,0.31910836696624756,0.21050865948200226
Need you to create a service request for auth-svc-04 for me.,create_ticket,18,True,check_status,0.3365107476711273,0.1667567938566208
The situation requires create a service request for auth-svc-04 for me.,create_ticket,17,True,restart_service,0.3129691183567047,0.1637634038925171
I need you to open an incident ticket for prod-web-01.,create_ticket,2,False,escalate_to_human -> archive_data,0.37345314025878906,0.36881890892982483
Could someone open an incident ticket for prod-web-01?,create_ticket,2,False,escalate_to_human -> archive_data,0.3285302519798279,0.32616785168647766
Would you mind open an incident ticket for prod-web-01.,create_ticket,2,False,log_audit_event -> escalate_to_human,0.3576216697692871,0.3379223048686981
I need you to submit a ticket for Alice.,create_ticket,5,False,process_refund -> send_notification,0.42851904034614563,0.33216583728790283
The situation requires submit a ticket for alice.,create_ticket,2,False,process_refund -> send_notification,0.42115235328674316,0.3737955093383789
Need you to submit a ticket for alice.,create_ticket,4,False,process_refund -> send_notification,0.4281456470489502,0.3393903076648712
I'd appreciate it if you could submit a ticket for alice.,create_ticket,3,False,process_refund -> send_notification,0.4134107530117035,0.3482969403266907
Would anyone be able to submit a ticket for alice?,create_ticket,3,False,process_refund -> send_notification,0.38862234354019165,0.33664587140083313
I need you to open a service desk case for Eve.,create_ticket,16,True,provision_vm,0.38708072900772095,0.20257186889648438
It would help if open a service desk case for eve.,create_ticket,16,True,provision_vm,0.32094794511795044,0.17961953580379486
I'd appreciate it if you could open a service desk case for eve.,create_ticket,13,True,provision_vm,0.38540318608283997,0.22672155499458313
Who can open a service desk case for eve?,create_ticket,16,True,provision_vm,0.3581447899341583,0.16610950231552124
"Hey, can you open a service desk case for eve.",create_ticket,11,True,provision_vm,0.3599143922328949,0.19143396615982056
We should create a support case for staging-db-02.,create_ticket,14,False,backup_database -> deploy_container,0.45190584659576416,0.22085371613502502
We request that you we should create a support case for staging-db-02.,create_ticket,15,False,backup_database -> deploy_container,0.44580310583114624,0.23149356245994568
Could someone we should create a support case for staging-db-02?,create_ticket,12,False,backup_database -> deploy_container,0.40274298191070557,0.1983698159456253
we should create a support case for staging-db-02 -- that's what needs to happen.,create_ticket,12,False,backup_database -> deploy_container,0.4420844316482544,0.23569677770137787
"Hey, can you we should create a support case for staging-db-02.",create_ticket,11,False,backup_database -> deploy_container,0.4376141428947449,0.2409244030714035
We should log an issue against prod-web-01.,create_ticket,9,False,log_audit_event -> escalate_to_human,0.497229665517807,0.20665933191776276
Would anyone be able to we should log an issue against prod-web-01?,create_ticket,6,False,log_audit_event -> escalate_to_human,0.47251975536346436,0.18333685398101807
Could you please we should log an issue against prod-web-01.,create_ticket,6,False,log_audit_event -> escalate_to_human,0.4995151460170746,0.2064938247203827
Gonna need you to we should log an issue against prod-web-01.,create_ticket,5,False,log_audit_event -> escalate_to_human,0.5316559076309204,0.2606784999370575
The situation requires we should log an issue against prod-web-01.,create_ticket,6,False,log_audit_event -> escalate_to_human,0.5176068544387817,0.22023576498031616
Let's submit a ticket for Charlie.,create_ticket,2,False,process_refund -> send_notification,0.4020048677921295,0.33468201756477356
Do me a favor and let's submit a ticket for charlie.,create_ticket,2,False,process_refund -> send_notification,0.4182926118373871,0.34467676281929016
let's submit a ticket for charlie -- that's what needs to happen.,create_ticket,2,False,process_refund -> send_notification,0.4138294756412506,0.37967365980148315
Would you mind let's submit a ticket for charlie.,create_ticket,2,False,process_refund -> send_notification,0.3868236839771271,0.3401283323764801
Let's open a tracking issue for cdn-edge-06.,create_ticket,2,False,log_audit_event -> escalate_to_human,0.3804972469806671,0.37414491176605225
It would help if let's open a tracking issue for cdn-edge-06.,create_ticket,3,False,log_audit_event -> escalate_to_human,0.3842652142047882,0.3635246753692627
I'd appreciate it if you could let's open a tracking issue for cdn-edge-06.,create_ticket,2,False,log_audit_event -> escalate_to_human,0.4171958863735199,0.4066782593727112
Let's create a support issue for Legal.,create_ticket,5,True,db_read,0.3681540787220001,0.32732921838760376
let's create a support issue for legal -- that's what needs to happen.,create_ticket,4,True,db_read,0.41092658042907715,0.3536958694458008
Would anyone be able to let's create a support issue for legal?,create_ticket,6,True,generate_report,0.33634674549102783,0.30819013714790344
Quick one -- let's create a support issue for legal.,create_ticket,4,False,backup_database -> deploy_container,0.4101078510284424,0.33895280957221985
Would you mind let's create a support issue for legal.,create_ticket,5,True,db_read,0.36170685291290283,0.32280290126800537
"When you have a moment, open a support ticket for Grace.",create_ticket,9,True,send_notification,0.3590542674064636,0.26512283086776733
"Quick one -- when you have a moment, open a support ticket for grace.",create_ticket,8,False,process_refund -> send_notification,0.3707197308540344,0.27943286299705505
"Could you please when you have a moment, open a support ticket for grace.",create_ticket,8,False,transfer_ownership -> invalidate_cache,0.35734471678733826,0.2964234948158264
"What we need is for when you have a moment, open a support ticket for grace.",create_ticket,13,True,send_notification,0.379024863243103,0.27693524956703186
"Is it possible to when you have a moment, open a support ticket for grace?",create_ticket,3,False,process_refund -> send_notification,0.322543203830719,0.2923365831375122
"When you have a moment, create an incident ticket for Grace.",create_ticket,5,False,process_refund -> send_notification,0.3985762298107147,0.31987956166267395
"We request that you when you have a moment, create an incident ticket for grace.",create_ticket,8,False,process_refund -> send_notification,0.42585378885269165,0.3280092179775238
"The situation requires when you have a moment, create an incident ticket for grace.",create_ticket,4,False,process_refund -> send_notification,0.4026619791984558,0.3520350158214569
"Is it possible to when you have a moment, create an incident ticket for grace?",create_ticket,4,False,process_refund -> send_notification,0.3521721363067627,0.3064841330051422
"Hey, can you when you have a moment, create an incident ticket for grace.",create_ticket,4,False,process_refund -> send_notification,0.40959784388542175,0.32220712304115295
send a heads-up to Alice.,send_notification,3,False,"create_ticket -> send_notification, send_notification -> reset_password",0.44371339678764343,0.40943047404289246
Could someone send a heads-up to alice?,send_notification,3,False,process_refund -> send_notification,0.4219507873058319,0.35925063490867615
"Hey, can you send a heads-up to alice.",send_notification,3,False,process_refund -> send_notification,0.4477219581604004,0.37926530838012695
It would help if forward the latest update to legal.,send_notification,4,True,update_subscription,0.3832131028175354,0.3370014429092407
Is it possible to forward the latest update to legal?,send_notification,2,True,update_subscription,0.3240121603012085,0.31596696376800537
Can you drop a message to Charlie?,send_notification,2,False,process_refund -> send_notification,0.4471665620803833,0.43874186277389526
Who can drop a message to charlie?,send_notification,2,False,process_refund -> send_notification,0.4248513877391815,0.3996873199939728
Kindly send a heads-up to finance.,send_notification,2,False,process_refund -> send_notification,0.39814457297325134,0.39791029691696167
Could someone send a heads-up to finance?,send_notification,2,False,process_refund -> send_notification,0.41668567061424255,0.38386982679367065
"Hey, can you drop a message to diana.",send_notification,2,False,process_refund -> send_notification,0.45206418633461,0.4285711944103241
Could someone drop a message to diana?,send_notification,2,False,process_refund -> send_notification,0.44821906089782715,0.41237878799438477
Could someone we should forward the latest update to engineering?,send_notification,2,False,archive_data -> restore_backup,0.3360483646392822,0.33512380719184875
It would help if let's send an update to grace.,send_notification,2,True,update_subscription,0.4202253222465515,0.41319897770881653
Who can let's send an update to grace?,send_notification,2,False,"create_ticket -> send_notification, send_notification -> reset_password",0.41161397099494934,0.3976037800312042
Who can isolate staging-db-02 from the network?,quarantine_system,2,False,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",0.36829063296318054,0.34047478437423706
Could you contain payment-api-03 immediately for me?,quarantine_system,2,False,transfer_ownership -> invalidate_cache,0.34294813871383667,0.2981950044631958
"Yo, contain payment-api-03 immediately for me.",quarantine_system,4,False,process_refund -> send_notification,0.376262903213501,0.30977240204811096
Please contain payment-api-03 immediately for me.,quarantine_system,3,False,transfer_ownership -> invalidate_cache,0.3675781488418579,0.30943894386291504
What we need is for contain payment-api-03 immediately for me.,quarantine_system,4,False,transfer_ownership -> invalidate_cache,0.38525134325027466,0.3164176046848297
I need you to contain staging-db-02 immediately.,quarantine_system,4,False,transfer_ownership -> invalidate_cache,0.3966786861419678,0.3216352164745331
Is it possible to contain staging-db-02 immediately?,quarantine_system,2,False,backup_database -> deploy_container,0.31466877460479736,0.2574853003025055
Could you please contain staging-db-02 immediately.,quarantine_system,4,False,transfer_ownership -> invalidate_cache,0.3833827078342438,0.31972387433052063
The situation requires contain staging-db-02 immediately.,quarantine_system,6,False,backup_database -> deploy_container,0.3958052694797516,0.2782575786113739
"Yo, contain staging-db-02 immediately.",quarantine_system,7,False,transfer_ownership -> invalidate_cache,0.396115243434906,0.2822316884994507
We should segment ml-infer-05 from the rest of the environment.,quarantine_system,3,True,check_status,0.3990826904773712,0.31363892555236816
Gonna need you to we should segment ml-infer-05 from the rest of the environment.,quarantine_system,4,True,check_status,0.41627684235572815,0.3446730971336365
Kindly we should segment ml-infer-05 from the rest of the environment.,quarantine_system,3,True,check_status,0.3816879093647003,0.3249017000198364
The situation requires we should segment ml-infer-05 from the rest of the environment.,quarantine_system,3,True,check_status,0.37883058190345764,0.28886348009109497
Would anyone be able to inspect ml-infer-05 for malware activity?,scan_malware,2,False,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",0.4127908945083618,0.35721850395202637
Please run an IOC check against staging-db-02.,scan_malware,2,True,check_status,0.3686995208263397,0.326098769903183
Could you please run an ioc check against staging-db-02.,scan_malware,2,True,check_status,0.3434423804283142,0.30620506405830383
Need you to run an ioc check against staging-db-02.,scan_malware,2,True,check_status,0.3367394506931305,0.3185078203678131
Could someone run an ioc check against cdn-edge-06?,scan_malware,2,True,check_status,0.28536108136177063,0.23648548126220703
Could you please run an ioc check against cdn-edge-06.,scan_malware,2,True,check_status,0.3401825726032257,0.30249521136283875
Need you to run an ioc check against cdn-edge-06.,scan_malware,2,True,check_status,0.3366365134716034,0.32387205958366394
I need you to check ml-infer-05 for indicators of compromise.,scan_malware,10,True,check_status,0.45218443870544434,0.21155980229377747
Would anyone be able to check ml-infer-05 for indicators of compromise?,scan_malware,12,True,check_status,0.4131474196910858,0.13269618153572083
"Hey, can you check ml-infer-05 for indicators of compromise.",scan_malware,10,True,check_status,0.421573668718338,0.1987553983926773
I'd appreciate it if you could check ml-infer-05 for indicators of compromise.,scan_malware,14,True,check_status,0.4410562515258789,0.18834780156612396
What we need is for check ml-infer-05 for indicators of compromise.,scan_malware,13,True,check_status,0.4703039228916168,0.146053284406662
Could someone run an ioc check against prod-web-01?,scan_malware,2,True,check_status,0.28607696294784546,0.224048912525177
Who can we should scan cdn-edge-06 for malicious files?,scan_malware,2,False,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",0.48795434832572937,0.46240341663360596
Kindly check staging-db-02 for indicators of compromise.,scan_malware,2,True,check_status,0.43607795238494873,0.26477137207984924
Gonna need you to check staging-db-02 for indicators of compromise.,scan_malware,7,True,check_status,0.4808150827884674,0.27577194571495056
Who can check staging-db-02 for indicators of compromise?,scan_malware,4,True,check_status,0.3993600010871887,0.20144350826740265
Could you please check staging-db-02 for indicators of compromise.,scan_malware,3,True,check_status,0.47284120321273804,0.2654232978820801
The situation requires check staging-db-02 for indicators of compromise.,scan_malware,6,True,check_status,0.4805654287338257,0.2450128197669983
Would anyone be able to sweep payment-api-03 for infections?,scan_malware,2,False,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",0.432701051235199,0.4301317632198334
Quick one -- generate a diagnostics report for payment-api-03 for me.,generate_report,3,True,check_status,0.31955426931381226,0.2723925709724426
Kindly generate a diagnostics report for payment-api-03 for me.,generate_report,3,True,check_status,0.3474695384502411,0.24835848808288574
generate a diagnostics report for payment-api-03 for me -- that's what needs to happen.,generate_report,2,False,log_audit_event -> escalate_to_human,0.29675278067588806,0.2823239266872406
process the refund for Charlie.,process_refund,2,False,process_refund -> send_notification,0.5761656165122986,0.5648261308670044
Please process the refund for charlie.,process_refund,2,False,process_refund -> send_notification,0.5855337381362915,0.5577610731124878
Do me a favor and process the refund for charlie.,process_refund,2,False,process_refund -> send_notification,0.5889157056808472,0.5709354877471924
reverse the payment for Charlie.,process_refund,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.46144700050354004,0.4334701895713806
reverse the payment for charlie -- that's what needs to happen.,process_refund,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.48646846413612366,0.4587693512439728
