query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
19,Scan prod-web-01 -- is it healthy?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,32.83276930000284,480,147,627,
20,Query cdn-edge-06 to see if it's still alive.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,5.017123800003901,486,105,591,
21,Look up how cdn-edge-06 is performing.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,5.984606800004258,482,133,615,
22,Scan prod-web-01 -- is it healthy?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,3.4651727999880677,480,196,676,
23,Scan cdn-edge-06 -- is it healthy?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,4.38445720000891,482,144,626,
24,Look up how prod-web-01 is performing.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.758476299990434,480,127,607,
25,Scan payment-api-03 -- is it healthy?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,5.133892899990315,480,170,650,
26,Query payment-api-03 to see if it's still alive.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,18.828665100008948,484,252,736,
27,Scan cdn-edge-06 -- is it healthy?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,3.2145442999899387,482,115,597,
28,Query payment-api-03 to see if it's still alive.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,5.094404999996186,484,175,659,
29,Query prod-web-01 to see if it's still alive.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,4.255785999994259,484,97,581,
30,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.029429900008836,490,125,615,
31,Log Diana's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,3.860321299987845,487,173,660,
32,Log Frank's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,3.2575221000006422,487,216,703,
33,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.971022500016261,482,117,599,
34,Notify the team by creating a formal issue for ml-infer-05.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.588355100000626,490,131,621,
35,Notify the team by creating a formal issue for payment-api-03.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,6.116148999994039,495,276,771,
36,Log Grace's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,6.507630899985088,487,206,693,
37,Notify the team by creating a formal issue for staging-db-02.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.085669300009613,488,148,636,
38,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,17.737117899989244,490,153,643,
39,Notify the team by creating a formal issue for prod-web-01.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,3.96026960000745,488,149,637,
40,Log Charlie's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,6.2389037999964785,487,253,740,
41,Log Eve's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.324514000007184,487,165,652,
42,Log Bob's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,4.215110900011496,487,148,635,
43,Log Alice's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,6.0180336000048555,487,181,668,
44,Log Bob's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.075473500008229,480,115,595,
45,Log Diana's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.844355000008363,487,153,640,
46,Log Eve's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,6.681977999993251,487,173,660,
47,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.046989599999506,490,228,718,
48,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,3.0902470000146423,482,121,603,
49,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.393412600009469,482,103,585,
50,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.321253200003412,490,114,604,
51,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.015691599997808,490,96,586,
52,Log Charlie's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,3.8094487999915145,487,184,671,
53,Log Frank's complaint so we can follow up.,create_ticket,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,3.984455500016338,487,178,665,
54,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.612791500010644,482,128,610,
55,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.27092419998371,482,231,713,
56,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,3.8747767000022577,482,160,642,
57,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.789516700009699,482,147,629,
58,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,5.483068199988338,482,215,697,
59,Send a record of this problem to the tracking system.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,4.5345900999964215,482,105,587,
60,Notify a manager that Frank's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.913554799990379,480,153,633,
61,Send this to a real person for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.478606800010311,478,190,668,
62,Create an escalation path for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,3.869077700001071,474,204,678,
63,Send this to a real person for Alice.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.394026200010558,478,240,718,
64,Send this to a real person for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.225808599992888,478,230,708,
65,Create an escalation path for Diana.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,3.8775695000076666,474,182,656,
66,Send this to a real person for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.7418100999930175,478,240,718,
67,Create an escalation path for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.780255700010457,474,248,722,
68,Create an escalation path for Alice.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.409534999998868,474,220,694,
69,Send this to a real person for Grace.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.038352200004738,478,181,659,
70,Notify a manager that Diana's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.6589366999978665,480,232,712,
71,Notify a manager that Grace's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.1563744000013685,480,184,664,
72,Notify a manager that Bob's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.633495999994921,480,184,664,
73,Notify a manager that Eve's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.186994500007131,480,205,685,
74,Notify a manager that Charlie's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.0380113999854075,480,204,684,
75,Create an escalation path for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,47.25318580000021,474,162,636,
76,Create an escalation path for Grace.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.737813600018853,474,119,593,
77,Send this to a real person for Diana.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.671264100004919,478,229,707,
78,Notify a manager that Alice's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.213894800006528,480,214,694,
79,Send this to a real person for Charlie.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.945431900006952,478,262,740,
80,Notify a manager that Diana's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.378055399996811,480,207,687,
81,Create an escalation path for Charlie.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.921028099983232,474,200,674,
82,Notify a manager that Diana's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,5.58935150000616,487,159,646,
83,Notify a manager that Charlie's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.572980099983397,480,218,698,
84,Create an escalation path for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,22.778599099998246,474,166,640,
85,Create an escalation path for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.970721700010472,474,228,702,
86,Notify a manager that Eve's case needs attention.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.309838000001037,480,178,658,
87,Send this to a real person for Charlie.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.938065999987884,478,258,736,
88,Send this to a real person for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.092762899992522,478,203,681,
89,Send this to a real person for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,29.044436199998017,478,249,727,
90,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.988974799998687,483,171,654,
91,Pull the data and compile findings for Marketing.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.6059325999958673,485,130,615,
92,Query the system and put together a summary for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,5.093828199984273,489,133,622,
93,Query the system and put together a summary for Finance.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.394953200011514,489,172,661,
94,Pull the data and compile findings for Engineering.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.7890227000025334,485,148,633,
95,Query the system and put together a summary for Marketing.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.2378025999933016,489,175,664,
96,Pull the data and compile findings for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.208981199990376,485,148,633,
97,Query the system and put together a summary for Legal.,generate_report,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,True,True,3.477162600000156,508,301,809,
98,Pull the data and compile findings for Legal.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,6.205787300001248,485,159,644,
99,Query the system and put together a summary for Engineering.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.985626699999557,489,204,693,
100,Pull the data and compile findings for HR.,generate_report,Semantic Taxonomy (Baseline),,Billing & Data Management,False,False,137.38528519999818,232,84,316,Tool selection: Ollama request timed out after 120s. Check that Ollama is running (`ollama list`) and the model is loaded.
101,Pull the data and compile findings for Finance.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.6709813000052236,485,132,617,
102,Pull the data and compile findings for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.320921200007433,485,232,717,
103,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.972002299982705,483,178,661,
104,Query the system and put together a summary for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.8612642999796662,489,142,631,
105,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,3.0927292999840574,483,217,700,
106,Query the system and put together a summary for Legal.,generate_report,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,True,True,7.337312600007863,508,188,696,
107,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.835655900009442,483,229,712,
108,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,5.044359199993778,483,248,731,
109,Query the system and put together a summary for Finance.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.3727739000023575,489,220,709,
110,Pull the data and compile findings for Legal.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,7.112489199993433,485,134,619,
111,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,2.546588300014264,483,180,663,
112,Pull the data and compile findings for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.08906769999885,485,162,647,
113,Log the quarterly metrics into a document.,generate_report,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,2.3874098000087542,483,189,672,
114,Pull the data and compile findings for Legal.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.7765618999983417,485,166,651,
115,Query the system and put together a summary for HR.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.264686800015625,489,170,659,
116,Query the system and put together a summary for Legal.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.93589079999947,489,310,799,
117,Pull the data and compile findings for Legal.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,3.8075314999878174,485,155,640,
118,Pull the data and compile findings for Engineering.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,5.721610200009309,485,169,654,
119,Query the system and put together a summary for Finance.,generate_report,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,4.233261899993522,489,176,665,
120,File a record of what happened with payment-api-03.,log_audit_event,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,False,6.08106329999282,491,243,734,
121,File a record of what happened with cdn-edge-06.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,7.01118580000184,486,295,781,
122,Document the action taken on Charlie's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.0795170000055805,478,219,697,
123,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,3.4099928999930853,502,176,678,
124,File a record of what happened with prod-web-01.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.743151599992416,484,134,618,
125,Document the action taken on Alice's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,8.40702389999933,478,302,780,
126,Document the action taken on Frank's account.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,7.099481500001275,504,158,662,
127,Document the action taken on Bob's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.148611499986146,478,187,665,
128,Document the action taken on Diana's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6202169000025606,478,207,685,
129,Document the action taken on Eve's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.828745099992375,478,260,738,
130,File a record of what happened with ml-infer-05.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,7.656861299998127,512,321,833,
131,File a record of what happened with auth-svc-04.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,19.989221299998462,512,166,678,
132,Document the action taken on Grace's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,3.997739799990086,478,160,638,
133,File a record of what happened with staging-db-02.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.8182870999880834,484,208,692,
134,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,2.2799480999965454,502,178,680,
135,File a record of what happened with ml-infer-05.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.208360599994194,486,198,684,
136,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,1.955881000001682,502,118,620,
137,File a record of what happened with staging-db-02.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,7.669092099997215,484,220,704,
138,Document the action taken on Frank's account.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,3.825421200002893,504,189,693,
139,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,4.519674800001667,502,138,640,
140,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,4.718533399995067,502,145,647,
141,Document the action taken on Grace's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.373717800001032,478,136,614,
142,File a record of what happened with ml-infer-05.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,10.166292499998235,512,237,749,
143,File a record of what happened with staging-db-02.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.620984299996053,484,199,683,
144,Report the incident to the compliance trail.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,5.169825499993749,502,115,617,
145,File a record of what happened with auth-svc-04.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,3.207555400003912,512,157,669,
146,File a record of what happened with prod-web-01.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.587126000013086,484,146,630,
147,File a record of what happened with ml-infer-05.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.855449900001986,486,230,716,
148,Document the action taken on Grace's account.,log_audit_event,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.020978999993531,478,168,646,
149,Document the action taken on Diana's account.,log_audit_event,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,True,True,2.6588966000126675,504,207,711,
150,Charlie's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,5.338803100006771,493,92,585,
151,Update Charlie's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,2.54150030000892,487,161,648,
152,Adjust Bob's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,3.9328023999987636,485,178,663,
153,Update Eve's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,5.889699900013511,487,231,718,
154,Adjust Diana's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,5.1987920999963535,485,222,707,
155,Adjust Alice's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,2.703927799986559,485,192,677,
156,Frank's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,5.007993799998076,493,101,594,
157,Eve's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,2.878289300002507,493,77,570,
158,Adjust Charlie's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,3.6286368999863043,485,172,657,
159,Update Frank's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.15047950000735,487,117,604,
160,Adjust Frank's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,5.302899000002071,485,135,620,
161,Grace's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,4.389360500004841,493,154,647,
162,Adjust Grace's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,4.144748300008359,485,142,627,
163,Update Bob's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,2.4620539999887114,487,171,658,
164,Bob's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.967576300012297,493,170,663,
165,Update Grace's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,2.607148800001596,487,110,597,
166,Update Alice's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.4077990999940084,487,102,589,
167,Diana's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.487142900004983,493,108,601,
168,Alice's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,2.7054207999899518,493,77,570,
169,Update Diana's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,4.597587399999611,487,95,582,
170,Adjust Eve's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,4.750364199993783,485,172,657,
171,Adjust Bob's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,2.7053232999896863,485,180,665,
172,Eve's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.1031997999962186,493,116,609,
173,Update Eve's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,5.370074999998906,487,132,619,
174,Update Alice's billing to reflect the returned amount.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.058177400002023,487,125,612,
175,Frank's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,4.187208400006057,493,219,712,
176,Frank's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,3.375185800003237,493,89,582,
177,Alice's subscription charge was wrong -- give them their money back.,process_refund,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,True,True,4.675714399985736,493,96,589,
178,Adjust Alice's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,3.38284650001151,485,128,613,
179,Adjust Diana's account balance after the error.,process_refund,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,False,True,4.090219000019715,485,169,654,
180,Deploy a fresh system for Finance -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,2.472017899999628,484,177,661,
181,Set up another host -- the current cdn-edge-06 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,3.9748144000041066,492,114,606,
182,Deploy a fresh system for Legal -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,4.586368799995398,484,160,644,
183,Set up another host -- the current ml-infer-05 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,3.5457214000052772,492,132,624,
184,Set up another host -- the current auth-svc-04 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,3.2439848000067286,492,94,586,
185,Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,4.863000399986049,484,269,753,
186,Set up another host -- the current staging-db-02 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,3.7474805999954697,490,118,608,
187,Deploy a fresh system for Engineering -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,4.787578200004646,484,168,652,
188,Restart the setup process for Marketing's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,3.592969000004814,480,170,650,
189,Deploy a fresh system for HR -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,2.60636930000328,484,166,650,
