query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
76,Please write Diana's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.621520299988333,489,108,597,
77,Please persist the changes for Frank.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.590598799986765,481,183,664,
78,Please commit the new record for Grace to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.324831499980064,489,121,610,
79,Please update the database entry for #31450.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.2025887000054354,487,132,619,
80,Please write the revised Finance config back.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.4197052999952575,476,181,657,
81,Please push the Marketing database changes live.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.114867199998116,483,132,615,
82,Please apply the database update for Finance.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.900760299991816,483,138,621,
83,Can you save the latest data for Frank to the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.53216610000527,491,110,601,
84,Can you write Charlie's updated information back to the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.8276842999912333,491,98,589,
85,Can you persist the database update for #53698?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.543176299994229,489,109,598,
86,Can you commit the new record for Frank to the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.074801300012041,491,127,618,
87,Can you update the stored Finance settings in the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.341224100018735,489,198,687,
88,Can you store the revised data tied to #53698?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,6.582827999998699,491,131,622,
89,Can you push Frank's data update into the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.010828800004674,489,124,613,
90,Can you apply the database update for Bob?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,6.560779599996749,485,134,619,
91,Could you store the Finance configuration in the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.540187299993704,491,118,609,
92,Could you write the updated data for #42017 back to the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.025676699995529,501,126,627,
93,Could you persist the changes for Diana for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,7.3744752999919,487,137,624,
94,Could you commit the new record for Charlie to the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.564311099995393,495,143,638,
95,Could you update the database entry for Frank for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.925570199993672,489,112,601,
96,Could you store the revised data tied to #60122 for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.508345000009285,495,130,625,
97,Could you push Eve's data update into the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.6793892000132473,493,89,582,
98,Could you apply the database update for Bob for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.300709900009679,489,125,614,
99,I need you to save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7073461999971187,493,109,602,
100,I need you to write Charlie's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.566400499999872,493,114,607,
101,I need you to persist the changes for Grace.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.4766588999918895,485,137,622,
102,I need you to commit the Engineering configuration update.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,3.6081399000104284,478,246,724,
103,I need you to update the database entry for Grace.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,6.656733999989228,487,126,613,
104,I need you to store the revised details for Alice.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.346483800007263,487,101,588,
105,I need you to push Grace's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,7.816414100001566,491,110,601,
106,I need you to apply the database write for #31450.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.585848300004727,491,222,713,
107,We should save the latest data for Diana to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.277582099995925,489,114,603,
108,We should write Charlie's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.9201161000091815,489,119,608,
109,We should persist the database update for #10234.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.269951900016167,487,133,620,
110,We should commit the new record for Bob to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.594592199995532,489,112,601,
111,We should update the database entry for Eve.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.1957712000003085,483,176,659,
112,We should store the revised details for Frank.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.306225699998322,483,142,625,
113,We should push Charlie's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.4466460999974515,487,120,607,
114,We should apply the database update for Finance.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.685700899994117,483,146,629,
115,Let's save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.637648600008106,489,108,597,
116,Let's write the updated data for #42017 back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.312258499994641,495,136,631,
117,Let's persist the database update for #42017.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.680708900006721,487,128,615,
118,Let's commit the Legal configuration update.,update_database,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,9.524987800003146,500,172,672,
119,Let's update the database entry for Bob.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.2818238999898313,483,212,695,
120,Let's store the revised details for Charlie.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,6.890344300001743,483,160,643,
121,Let's push Bob's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.896122299993294,487,102,589,
122,Let's apply the database update for Bob.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.104393899993738,483,125,608,
123,Kindly save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,6.906982699991204,491,139,630,
124,Kindly write Eve's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.094382600000245,491,115,606,
125,Kindly persist the changes for Eve.,update_database,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,6.547263700005715,476,217,693,
126,Kindly commit the new record for Charlie to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.14124450001691,491,155,646,
127,Kindly update the database entry for Frank.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.933146499999566,485,117,602,
128,Kindly store the revised details for Eve.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.0361543000035454,485,120,605,
129,Kindly push Diana's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.767258599982597,489,103,592,
130,Kindly apply the database update for HR.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,13.520980099987355,485,98,583,
131,"When you have a moment, save the latest data for Diana to the database.",update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,5.28288810000231,497,179,676,
132,"When you have a moment, write the updated data for #31450 back to the database.",update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,7.209120799991069,503,99,602,
133,"When you have a moment, persist the changes for Bob.",update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.586958399988362,489,168,657,
134,reset Bob's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.212452499981737,470,135,605,
135,issue a new password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.022814199997811,474,112,586,
136,force a password reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.8126142999972217,474,177,651,
137,rotate Grace's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,9.38954879999801,472,219,691,
138,replace Alice's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.080077999999048,472,166,638,
139,set a fresh password for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.464103599995724,474,111,585,
140,trigger a credential reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.368326599986176,474,168,642,
141,invalidate the old password and create a new one for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.244782099995064,484,122,606,
142,Please reset Frank's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.831289000008837,472,62,534,
143,Please issue a new password for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.9363037000002805,476,156,632,
144,Please force a password reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.68110999999044,476,94,570,
145,Please rotate Frank's login credentials.,reset_password,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,11.325792900010129,500,375,875,
146,Please replace Diana's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.5091993999958504,474,173,647,
147,Please set a fresh password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.223786899994593,476,98,574,
148,Please trigger a credential reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.095061500003794,476,150,626,
149,Please invalidate the old password and create a new one for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.502418899981421,486,161,647,
150,Can you reset Diana's password?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.8061010999954306,474,93,567,
151,Can you issue a new password for Eve?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.589123099998687,478,131,609,
152,Can you force a password reset for Diana?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.303321800005506,478,145,623,
153,Can you rotate Eve's login credentials?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,25.41095080001105,476,167,643,
154,Can you replace Charlie's current password?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.723882199992659,476,191,667,
155,Can you set a fresh password for Eve?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,35.4466420999961,478,106,584,
156,Can you trigger a credential reset for Grace?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.740667099977145,478,115,593,
157,Can you invalidate the old password and create a new one for Alice?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.259616399984225,488,158,646,
158,Could you reset Frank's password for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.566675699999905,478,309,787,
159,Could you issue a new password for Frank for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.239763999998104,482,119,601,
160,Could you force a password reset for Alice for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.720786499980022,482,258,740,
161,Could you rotate Grace's login credentials for me?,reset_password,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,3.4593066000088584,506,206,712,
162,Could you replace Charlie's current password for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.328269400008139,480,154,634,
163,Could you set a fresh password for Grace for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.641224499995587,482,113,595,
164,Could you trigger a credential reset for Frank for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.588908499994432,482,133,615,
165,Could you invalidate the old password and create a new one for Charlie for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.78496940000332,492,134,626,
166,I need you to reset Alice's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1397755999932997,476,135,611,
167,I need you to issue a new password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.6899059000134002,480,112,592,
168,I need you to force a password reset for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.253730200012797,480,144,624,
169,I need you to rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,3.9219265999854542,504,212,716,
170,I need you to replace Diana's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.058219499987899,478,115,593,
171,I need you to set a fresh password for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1953777999879094,480,144,624,
172,I need you to trigger a credential reset for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.304100199995446,480,119,599,
173,I need you to invalidate the old password and create a new one for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.947502799986978,490,154,644,
174,We should reset Charlie's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.9536369999987073,472,108,580,
175,We should issue a new password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.515028000008897,476,191,667,
176,We should force a password reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.757583500002511,476,114,590,
177,We should rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,3.5131617999868467,500,160,660,
178,We should replace Eve's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3696581999975024,474,135,609,
179,We should set a fresh password for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.469645299992408,476,178,654,
180,We should trigger a credential reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.826084999993327,476,198,674,
181,We should invalidate the old password and create a new one for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.7374066000047605,486,157,643,
182,Let's reset Grace's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.012873000014224,472,69,541,
183,Let's issue a new password for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,6.3653616000083275,476,128,604,
184,Let's force a password reset for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.153671599997324,476,116,592,
185,Let's rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,5.249558800001978,500,247,747,
186,Let's replace Bob's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.000545300004887,474,118,592,
187,Let's set a fresh password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.727810000011232,476,244,720,
188,Let's trigger a credential reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.374914000014542,476,155,631,
189,Let's invalidate the old password and create a new one for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.875073899995186,486,144,630,
190,Kindly reset Eve's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.615798899991205,474,185,659,
191,Kindly issue a new password for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.208015000011073,478,108,586,
192,Kindly force a password reset for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.72383770000306,478,198,676,
193,Kindly rotate Alice's login credentials.,reset_password,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,10.093621500011068,502,244,746,
194,Kindly replace Eve's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.905075599992415,476,115,591,
195,Kindly set a fresh password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,25.545985600008862,478,114,592,
196,Kindly trigger a credential reset for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,8.556138400002965,478,171,649,
197,Kindly invalidate the old password and create a new one for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.743937899984303,488,112,600,
198,"When you have a moment, reset Alice's password.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.5678805999923497,480,98,578,
199,"When you have a moment, issue a new password for Charlie.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.8447861000022385,484,123,607,
200,"When you have a moment, force a password reset for Grace.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.578434700000798,484,116,600,
