id,query,ground_truth,domain_note,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
39,I need you to search the database for Grace.,query_database,,db_read,0,db_read,True,1,db_read;db_write;log_audit_event;generate_report;reset_password
40,We should look up the record for Charlie.,query_database,,db_read,0,db_read,True,1,db_read;generate_report;log_audit_event;process_refund;quarantine_system
41,We should pull Alice's account details.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;update_subscription
42,We should retrieve information on Alice.,query_database,,db_read,0,db_read,True,1,db_read;generate_report;log_audit_event;db_write;escalate_to_human
43,We should check the database entry for Diana.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;check_status
44,We should fetch the record linked to #10234.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;process_refund;create_ticket
45,We should read the record tied to Charlie.,query_database,,db_read,0,generate_report,False,2,generate_report;db_read;db_write;log_audit_event;process_refund
46,We should bring up Grace's account information.,query_database,,db_read,0,db_read,True,1,db_read;db_write;reset_password;log_audit_event;update_subscription
47,We should search the database for Charlie.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;quarantine_system;process_refund
48,Let's look up the record for Charlie.,query_database,,db_read,0,db_read,True,1,db_read;process_refund;generate_report;log_audit_event;db_write
49,Let's retrieve the entry for #10234.,query_database,,db_read,0,db_read,True,1,db_read;process_refund;generate_report;db_write;log_audit_event
50,Let's check the database for #60122.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;process_refund;check_status
51,Let's pull the details associated with #42017.,query_database,,db_read,0,generate_report,False,6,generate_report;process_refund;provision_vm;send_notification;create_ticket
52,Let's fetch Eve's profile from the database.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;provision_vm;scan_malware
53,Let's search for transaction #10234 in the database.,query_database,,db_read,0,db_read,True,1,db_read;db_write;log_audit_event;generate_report;process_refund
54,Let's bring up Alice's account information.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;process_refund;update_subscription
55,Let's search the database for Eve.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;provision_vm;log_audit_event
56,Kindly look up the record for #31450.,query_database,,db_read,0,db_read,True,1,db_read;generate_report;log_audit_event;process_refund;db_write
57,Kindly pull Grace's account details.,query_database,,db_read,0,db_read,True,1,db_read;log_audit_event;reset_password;db_write;process_refund
58,Kindly check the database for #60122.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;process_refund
59,Kindly check the database entry for Eve.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;provision_vm
60,Kindly fetch Grace's profile from the database.,query_database,,db_read,0,db_read,True,1,db_read;db_write;reset_password;generate_report;scan_malware
61,Kindly read the record tied to Charlie.,query_database,,db_read,0,db_read,True,1,db_read;generate_report;db_write;process_refund;log_audit_event
62,Kindly bring up the database entry for #53698.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;process_refund
63,Kindly search the database for Bob.,query_database,,db_read,0,db_read,True,1,db_read;db_write;generate_report;log_audit_event;reset_password
64,"When you have a moment, look up the record for Frank.",query_database,,db_read,0,check_status,False,2,check_status;db_read;generate_report;create_ticket;process_refund
65,"When you have a moment, retrieve the entry for #10234.",query_database,,db_read,0,db_read,True,1,db_read;process_refund;log_audit_event;generate_report;db_write
66,"When you have a moment, retrieve information on Frank.",query_database,,db_read,0,db_read,True,1,db_read;check_status;generate_report;send_notification;quarantine_system
67,save the latest data for Bob to the database.,update_database,,db_write,1,db_read,False,2,db_read;db_write;generate_report;process_refund;provision_vm
68,write Grace's updated information back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;log_audit_event;process_refund
69,persist the database changes for Marketing.,update_database,,db_write,1,db_write,True,1,db_write;db_read;update_subscription;generate_report;process_refund
70,commit the new record for Alice to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;create_ticket;process_refund
71,update the stored Finance settings in the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;update_subscription;process_refund
72,store the revised details for Grace.,update_database,,db_write,1,db_write,True,1,db_write;log_audit_event;generate_report;db_read;process_refund
73,push the latest update for #10234 into the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
74,apply the database update for Diana.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
75,Please save the changes for #31450 to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
76,Please write Diana's updated information back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;log_audit_event;process_refund
77,Please persist the changes for Frank.,update_database,,db_write,1,provision_vm,False,3,provision_vm;update_subscription;db_write;process_refund;create_ticket
78,Please commit the new record for Grace to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;log_audit_event;process_refund
79,Please update the database entry for #31450.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
80,Please write the revised Finance config back.,update_database,,db_write,1,db_write,True,1,db_write;process_refund;update_subscription;generate_report;provision_vm
81,Please push the Marketing database changes live.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;db_read;provision_vm;process_refund
82,Please apply the database update for Finance.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;log_audit_event
83,Can you save the latest data for Frank to the database?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
84,Can you write Charlie's updated information back to the database?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
85,Can you persist the database update for #53698?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
86,Can you commit the new record for Frank to the database?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;create_ticket;provision_vm
87,Can you update the stored Finance settings in the database?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;update_subscription;reset_password
88,Can you store the revised data tied to #53698?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;log_audit_event
89,Can you push Frank's data update into the database?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;create_ticket
90,Can you apply the database update for Bob?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
91,Could you store the Finance configuration in the database for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;update_subscription
92,Could you write the updated data for #42017 back to the database for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
93,Could you persist the changes for Diana for me?,update_database,,db_write,1,db_write,True,1,db_write;provision_vm;generate_report;process_refund;update_subscription
94,Could you commit the new record for Charlie to the database for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;create_ticket;provision_vm
95,Could you update the database entry for Frank for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;create_ticket
96,Could you store the revised data tied to #60122 for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;log_audit_event
97,Could you push Eve's data update into the database for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;create_ticket
98,Could you apply the database update for Bob for me?,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
99,I need you to save the latest data for Frank to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
100,I need you to write Charlie's updated information back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
101,I need you to persist the changes for Grace.,update_database,,db_write,1,reset_password,False,2,reset_password;db_write;update_subscription;process_refund;log_audit_event
102,I need you to commit the Engineering configuration update.,update_database,,db_write,1,provision_vm,False,5,provision_vm;create_ticket;generate_report;quarantine_system;db_write
103,I need you to update the database entry for Grace.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;log_audit_event;reset_password
104,I need you to store the revised details for Alice.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;db_read;process_refund;log_audit_event
105,I need you to push Grace's data update into the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;log_audit_event
106,I need you to apply the database write for #31450.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;create_ticket;log_audit_event
107,We should save the latest data for Diana to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;log_audit_event
108,We should write Charlie's updated information back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
109,We should persist the database update for #10234.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
110,We should commit the new record for Bob to the database.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;db_read;create_ticket;provision_vm
111,We should update the database entry for Eve.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;log_audit_event
112,We should store the revised details for Frank.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;update_subscription;process_refund;create_ticket
113,We should push Charlie's data update into the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;send_notification
114,We should apply the database update for Finance.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;log_audit_event
115,Let's save the latest data for Frank to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
116,Let's write the updated data for #42017 back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
117,Let's persist the database update for #42017.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
118,Let's commit the Legal configuration update.,update_database,,db_write,1,process_refund,False,10,process_refund;provision_vm;create_ticket;update_subscription;generate_report
119,Let's update the database entry for Bob.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
120,Let's store the revised details for Charlie.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;process_refund;provision_vm;create_ticket
121,Let's push Bob's data update into the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
122,Let's apply the database update for Bob.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
123,Kindly save the latest data for Frank to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
124,Kindly write Eve's updated information back to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;log_audit_event;provision_vm
125,Kindly persist the changes for Eve.,update_database,,db_write,1,provision_vm,False,2,provision_vm;db_write;update_subscription;generate_report;process_refund
126,Kindly commit the new record for Charlie to the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;create_ticket;process_refund
127,Kindly update the database entry for Frank.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;process_refund
128,Kindly store the revised details for Eve.,update_database,,db_write,1,db_write,True,1,db_write;generate_report;db_read;provision_vm;process_refund
129,Kindly push Diana's data update into the database.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;provision_vm;create_ticket
130,Kindly apply the database update for HR.,update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;log_audit_event
131,"When you have a moment, save the latest data for Diana to the database.",update_database,,db_write,1,db_read,False,2,db_read;db_write;generate_report;process_refund;log_audit_event
132,"When you have a moment, write the updated data for #31450 back to the database.",update_database,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;provision_vm
133,"When you have a moment, persist the changes for Bob.",update_database,,db_write,1,process_refund,False,7,process_refund;restart_service;provision_vm;update_subscription;quarantine_system
134,reset Bob's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;restart_service;quarantine_system;update_subscription
135,issue a new password for Eve.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;log_audit_event;update_subscription;scan_malware
136,force a password reset for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;log_audit_event;update_subscription;escalate_to_human
137,rotate Grace's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;log_audit_event;process_refund;scan_malware
138,replace Alice's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;update_subscription;db_write
139,set a fresh password for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;scan_malware
140,trigger a credential reset for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;update_subscription;restart_service;escalate_to_human
141,invalidate the old password and create a new one for Bob.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;update_subscription;provision_vm;db_write
142,Please reset Frank's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;update_subscription;process_refund;quarantine_system
143,Please issue a new password for Bob.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;log_audit_event;provision_vm;update_subscription
144,Please force a password reset for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;scan_malware
145,Please rotate Frank's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;quarantine_system;process_refund;provision_vm
146,Please replace Diana's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;db_write;process_refund;generate_report
147,Please set a fresh password for Eve.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;log_audit_event;scan_malware;db_write
148,Please trigger a credential reset for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;escalate_to_human;update_subscription;log_audit_event
149,Please invalidate the old password and create a new one for Diana.,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;provision_vm;process_refund;log_audit_event
150,Can you reset Diana's password?,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;log_audit_event;db_read;process_refund
151,Can you issue a new password for Eve?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;provision_vm;update_subscription;process_refund
152,Can you force a password reset for Diana?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;db_write;provision_vm
153,Can you rotate Eve's login credentials?,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;log_audit_event;db_write;process_refund
154,Can you replace Charlie's current password?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;update_subscription;quarantine_system
155,Can you set a fresh password for Eve?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;db_write;update_subscription;provision_vm
156,Can you trigger a credential reset for Grace?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;restart_service;update_subscription;process_refund
157,Can you invalidate the old password and create a new one for Alice?,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;process_refund;update_subscription;log_audit_event
158,Could you reset Frank's password for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;provision_vm;update_subscription;db_write
159,Could you issue a new password for Frank for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;create_ticket;provision_vm;process_refund;log_audit_event
160,Could you force a password reset for Alice for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;log_audit_event;update_subscription;provision_vm
161,Could you rotate Grace's login credentials for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;db_write
162,Could you replace Charlie's current password for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;db_write;update_subscription
163,Could you set a fresh password for Grace for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;db_write;process_refund
164,Could you trigger a credential reset for Frank for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;provision_vm;restart_service;update_subscription
165,Could you invalidate the old password and create a new one for Charlie for me?,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;provision_vm;process_refund;update_subscription
166,I need you to reset Alice's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;db_write;generate_report
167,I need you to issue a new password for Charlie.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;provision_vm;log_audit_event;quarantine_system
168,I need you to force a password reset for Diana.,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;process_refund;log_audit_event;provision_vm
169,I need you to rotate Bob's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;process_refund;quarantine_system;log_audit_event
170,I need you to replace Diana's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;db_write;log_audit_event;generate_report;process_refund
171,I need you to set a fresh password for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;db_write;update_subscription
172,I need you to trigger a credential reset for Frank.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;provision_vm;restart_service;update_subscription
173,I need you to invalidate the old password and create a new one for Frank.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;db_write;update_subscription;process_refund
174,We should reset Charlie's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;quarantine_system;process_refund;scan_malware;provision_vm
175,We should issue a new password for Eve.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;log_audit_event;update_subscription;quarantine_system
176,We should force a password reset for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;quarantine_system
177,We should rotate Bob's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;quarantine_system;log_audit_event;process_refund
178,We should replace Eve's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;provision_vm;quarantine_system
179,We should set a fresh password for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;update_subscription;db_write
180,We should trigger a credential reset for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;restart_service;process_refund
181,We should invalidate the old password and create a new one for Frank.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;update_subscription;process_refund;db_write
182,Let's reset Grace's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;restart_service
183,Let's issue a new password for Frank.,reset_password,,reset_password,2,reset_password,True,1,reset_password;create_ticket;provision_vm;process_refund;update_subscription
184,Let's force a password reset for Eve.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;quarantine_system;update_subscription;process_refund
185,Let's rotate Bob's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;update_subscription;process_refund;quarantine_system;log_audit_event
186,Let's replace Bob's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;log_audit_event;update_subscription;quarantine_system
187,Let's set a fresh password for Charlie.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;quarantine_system;provision_vm;update_subscription
188,Let's trigger a credential reset for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;restart_service;process_refund;update_subscription;log_audit_event
189,Let's invalidate the old password and create a new one for Bob.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;provision_vm;update_subscription;db_write
190,Kindly reset Eve's password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;provision_vm;scan_malware;quarantine_system
191,Kindly issue a new password for Grace.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;process_refund;scan_malware
192,Kindly force a password reset for Eve.,reset_password,,reset_password,2,reset_password,True,1,reset_password;provision_vm;quarantine_system;log_audit_event;scan_malware
193,Kindly rotate Alice's login credentials.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;update_subscription;escalate_to_human
194,Kindly replace Eve's current password.,reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;update_subscription;db_write;scan_malware
195,Kindly set a fresh password for Charlie.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;quarantine_system;scan_malware;log_audit_event
196,Kindly trigger a credential reset for Diana.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;restart_service;db_write;provision_vm
197,Kindly invalidate the old password and create a new one for Alice.,reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;db_write;log_audit_event;provision_vm
198,"When you have a moment, reset Alice's password.",reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;log_audit_event;quarantine_system;update_subscription
199,"When you have a moment, issue a new password for Charlie.",reset_password,,reset_password,2,reset_password,True,1,reset_password;process_refund;quarantine_system;scan_malware;log_audit_event
200,"When you have a moment, force a password reset for Grace.",reset_password,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;restart_service;quarantine_system
201,open an incident ticket for payment-api-03.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;log_audit_event;process_refund;generate_report;escalate_to_human
202,file a case for Bob.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;escalate_to_human;process_refund;send_notification;log_audit_event
203,create a support case for prod-web-01.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;provision_vm;escalate_to_human;process_refund;quarantine_system
204,log a helpdesk issue for Bob.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;log_audit_event;process_refund;escalate_to_human;generate_report
205,raise a service request for HR.,create_ticket,,create_ticket,3,escalate_to_human,False,2,escalate_to_human;create_ticket;check_status;restart_service;process_refund
206,submit a ticket for Alice.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;escalate_to_human;log_audit_event;process_refund;generate_report
207,open a service desk case for Alice.,create_ticket,,create_ticket,3,escalate_to_human,False,2,escalate_to_human;create_ticket;send_notification;process_refund;provision_vm
208,create a tracking issue for Frank.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;provision_vm;generate_report;escalate_to_human;send_notification
209,Please open an incident ticket for auth-svc-04.,create_ticket,,create_ticket,3,log_audit_event,False,2,log_audit_event;create_ticket;reset_password;generate_report;process_refund
210,Please file a case for Alice.,create_ticket,,create_ticket,3,escalate_to_human,False,2,escalate_to_human;create_ticket;log_audit_event;process_refund;generate_report
211,Please create a support case for ml-infer-05.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;send_notification;generate_report;provision_vm;process_refund
212,Please log an issue against staging-db-02.,create_ticket,,create_ticket,3,log_audit_event,False,2,log_audit_event;create_ticket;generate_report;db_write;db_read
213,Please raise a service request for Finance.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;process_refund;provision_vm;check_status;generate_report
214,Please submit a ticket for Frank.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;escalate_to_human;process_refund;generate_report;log_audit_event
215,Please open a service desk case for Diana.,create_ticket,,create_ticket,3,escalate_to_human,False,2,escalate_to_human;create_ticket;generate_report;provision_vm;process_refund
216,Please create a support issue for HR.,create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;escalate_to_human;generate_report;process_refund;provision_vm
