query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
46,Give me a quick look at how ml-infer-05 is doing.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,1.9229894000018248,392,22,414,
47,Any idea what state auth-svc-04 is in?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,1.995143400003144,386,22,408,
48,We need visibility into cdn-edge-06's condition.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,1.9382084000026225,384,22,406,
49,Any idea what state cdn-edge-06 is in?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,1.9527413000032539,386,22,408,
50,We need visibility into payment-api-03's condition.,check_status,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,1.9930315000019618,388,24,412,
51,Give me a quick look at how cdn-edge-06 is doing.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,1.9076630999916233,392,22,414,
52,Is everything okay with auth-svc-04?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.072292100005143,382,22,404,
53,Is payment-api-03 still working?,check_status,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.763832500000717,384,24,408,
54,Is everything okay with payment-api-03?,check_status,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.7851688000009744,386,22,408,
55,Can someone tell me if prod-web-01 is alive?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.8511977000016486,386,22,408,
56,What's going on with payment-api-03?,check_status,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.7726677999962703,386,22,408,
57,Can someone tell me if staging-db-02 is alive?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.6917981000005966,386,22,408,
58,I'd like a pulse on cdn-edge-06.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.7439654000045266,384,22,406,
59,I'd like a pulse on ml-infer-05.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,3.0883876999942004,384,22,406,
60,Give me a quick look at how prod-web-01 is doing.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.7402342000059434,390,22,412,
61,Any idea what state cdn-edge-06 is in?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.8105548999956227,386,22,408,
62,We haven't heard from auth-svc-04 in a while.,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.662246199994115,388,22,410,
63,Any idea what state cdn-edge-06 is in?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.6209037999942666,386,22,408,
64,Any idea what state auth-svc-04 is in?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.620299599999271,386,22,408,
65,Is everything okay with ml-infer-05?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.7919383000044036,382,22,404,
66,Can someone tell me if prod-web-01 is alive?,check_status,Semantic Taxonomy (Baseline),check_status,IT Support,True,True,2.701302499997837,386,22,408,
67,Make sure this doesn't slip through the cracks.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.6691387000028044,403,24,427,
68,We should have a reference number for Frank's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.960918800003128,382,22,404,
69,This needs an official entry in our tracking system.,create_ticket,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.6430535999970743,386,24,410,
70,We should have a reference number for Charlie's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5172767999974894,382,22,404,
71,We need to track this issue with Bob.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.523863900001743,378,23,401,
72,This needs to be logged for follow-up.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4222527999954764,378,23,401,
73,We should have a reference number for Alice's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4205456000054255,382,22,404,
74,We need a paper trail for the payment-api-03 issue.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.474360500003968,392,24,416,
75,We need a paper trail for the auth-svc-04 issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5043794000011985,388,22,410,
76,This should be documented somewhere official.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.574007700000948,374,22,396,
77,Someone should formalize this complaint from Bob.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.4496653000096558,386,24,410,
78,Can we get a formal record of Charlie's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4753996999934316,384,22,406,
79,Can we get a formal record of Alice's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5275662999993074,384,22,406,
80,Someone should formalize this complaint from Eve.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.554105900002469,386,24,410,
81,We should have a reference number for Diana's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.61068030000024,382,22,404,
82,We need to track this issue with Diana.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.495462500002759,378,23,401,
83,Eve reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,2.4898647000009078,397,25,422,
84,We need to track this issue with Alice.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.470978000004834,378,23,401,
85,We need a paper trail for the cdn-edge-06 issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.642019099999743,388,22,410,
86,We need to track this issue with Grace.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.6108573000019533,378,23,401,
87,Can we get a formal record of Diana's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4505582000056165,384,22,406,
88,Someone should formalize this complaint from Frank.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.5828044999943813,386,24,410,
89,Can we get a formal record of Eve's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4175997999991523,384,22,406,
90,Charlie reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.6492533999989973,397,24,421,
91,Someone should formalize this complaint from Alice.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.632168299998739,386,24,410,
92,Alice reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5501578000039444,376,22,398,
93,Someone should formalize this complaint from Grace.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.5874537999989116,386,24,410,
94,We need to track this issue with Frank.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.575216299999738,378,23,401,
95,Someone should formalize this complaint from Diana.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.5605288000006112,386,24,410,
96,Someone should formalize this complaint from Charlie.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.61247739999817,386,25,411,
97,We should have a reference number for Grace's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4249934000035864,382,22,404,
98,We need a paper trail for the prod-web-01 issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.644416100003582,386,22,408,
99,We need a paper trail for the ml-infer-05 issue.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.6789087999932235,409,24,433,
100,Can we get a formal record of Grace's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.477419699993334,384,22,406,
101,Grace reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4782515999977477,376,22,398,
102,We need to track this issue with Charlie.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.533904199997778,378,23,401,
103,Eve reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,2.6015945999970427,397,25,422,
104,Frank reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5744725999975344,376,22,398,
105,We should have a reference number for Bob's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5360518000015873,382,22,404,
106,Can we get a formal record of Bob's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.535317000001669,384,22,406,
107,This needs to be logged for follow-up.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.582258599999477,378,23,401,
108,We need to track this issue with Eve.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.59837480000715,378,23,401,
109,Bob reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.633093900003587,397,24,421,
110,Can we get a formal record of Frank's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.588247200001206,384,22,406,
111,This needs an official entry in our tracking system.,create_ticket,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.5966339000005974,386,24,410,
112,We should have a reference number for Eve's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5956336999952327,382,22,404,
113,We need a paper trail for the staging-db-02 issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.44790230000217,386,22,408,
114,We should have a reference number for Frank's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.421940700005507,382,22,404,
115,Diana reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.7246689000021433,397,24,421,
116,This should be documented somewhere official.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.539120200002799,374,22,396,
117,Make sure this doesn't slip through the cracks.,create_ticket,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,False,2.628819699995802,403,24,427,
118,We should have a reference number for Eve's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.59900789999665,382,22,404,
119,We need to track this issue with Charlie.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.6088535000089905,378,23,401,
120,This needs an official entry in our tracking system.,create_ticket,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.6202978000001167,386,24,410,
121,We should have a reference number for Alice's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4988594000024023,382,22,404,
122,This needs to be logged for follow-up.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.6315153000032296,378,23,401,
123,This needs an official entry in our tracking system.,create_ticket,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,False,2.591224899995723,386,24,410,
124,Alice reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.6450957999986713,376,22,398,
125,We should have a reference number for Eve's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.612270100005844,382,22,404,
126,We should have a reference number for Frank's issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.61114350000571,382,22,404,
127,Alice reported something that needs tracking.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.495406100002583,376,22,398,
128,Can we get a formal record of Eve's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.4939780999993673,384,22,406,
129,We need a paper trail for the auth-svc-04 issue.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.436262600007467,388,22,410,
130,We need a paper trail for the payment-api-03 issue.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.5479751999955624,392,24,416,
131,This needs to be logged for follow-up.,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5379979999997886,378,23,401,
132,Someone should formalize this complaint from Diana.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,2.5769331000046805,386,24,410,
133,Can we get a formal record of Bob's problem?,create_ticket,Semantic Taxonomy (Baseline),create_ticket,IT Support,True,True,2.5607975000020815,384,22,406,
134,We need human intervention for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4499673999962397,374,22,396,
135,This one needs a pair of human eyes.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5473695999971824,378,20,398,
136,Alice's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.7597033999991254,403,25,428,
137,This is beyond what automation can handle.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.6685775999940233,397,25,422,
138,We need someone with judgment on this.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.592498899997736,397,25,422,
139,Can we get a senior person to look at Grace's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5205509000006714,388,22,410,
140,Automation isn't going to resolve Eve's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.435231199997361,382,22,404,
141,Automation isn't going to resolve Bob's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5599843000018154,382,22,404,
142,Can we get a senior person to look at Eve's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5814843000043766,388,22,410,
143,Can we get a senior person to look at Bob's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6438750000015716,388,23,411,
144,We need human intervention for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4240806000016164,374,23,397,
145,This requires human decision-making.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.755768299997726,393,25,418,
146,We need human intervention for Charlie.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6555925000066054,374,23,397,
147,Grace's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.560663800002658,403,25,428,
148,Eve's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.6172757999956957,403,25,428,
149,Automation isn't going to resolve Frank's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5118250000014086,382,22,404,
150,Automation isn't going to resolve Grace's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6440764000071795,382,22,404,
151,Can we get a senior person to look at Charlie's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5617462000009255,388,22,410,
152,Diana's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4278147000004537,378,20,398,
153,We need human intervention for Diana.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.57706350000808,374,22,396,
154,The automated response isn't going to cut it for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.605668700001843,384,22,406,
155,Frank's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.72771439999633,403,25,428,
156,We need human intervention for Grace.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.55660760000319,374,23,397,
157,The automated response isn't going to cut it for Alice.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6049955999988015,384,22,406,
158,Bob's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.535259500007669,378,20,398,
159,Automation isn't going to resolve Charlie's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4169160000019474,382,22,404,
160,The automated response isn't going to cut it for Diana.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3783202999984496,384,22,406,
161,Bob's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3644426000028034,382,20,402,
162,Charlie's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3734221999911824,382,20,402,
163,Can we get a senior person to look at Frank's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5467888999992283,388,22,410,
164,The automated response isn't going to cut it for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4665036000005784,384,22,406,
165,The automated response isn't going to cut it for Charlie.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6084691999931238,384,22,406,
166,Eve's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6856752000021515,378,22,400,
167,Diana's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.5656982000000426,403,25,428,
168,Charlie's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3710112999906414,378,20,398,
169,The automated response isn't going to cut it for Grace.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3134551999974065,384,22,406,
170,We need human intervention for Bob.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.3441637999931118,374,22,396,
171,Automation isn't going to resolve Alice's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4880951000086498,382,22,404,
172,Automation isn't going to resolve Diana's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6274214000004577,382,22,404,
173,Frank's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4552006000012625,378,20,398,
174,We need human intervention for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.792272499995306,374,23,397,
175,We need human intervention for Alice.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5405726000099094,374,23,397,
176,Can we get a senior person to look at Alice's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.6505550000074436,388,22,410,
177,The automated response isn't going to cut it for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5156065999981365,384,22,406,
178,Alice's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4733798000015668,378,20,398,
179,Can we get a senior person to look at Diana's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5054206999921007,388,22,410,
180,The automated response isn't going to cut it for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5036087000044063,384,22,406,
181,This one needs a pair of human eyes.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.352843100001337,378,20,398,
182,We need human intervention for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.542792099993676,374,23,397,
183,Grace's situation needs a real person.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.697204199997941,378,22,400,
184,Alice's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.491864399999031,403,25,428,
185,This requires human decision-making.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.5468734000023687,393,25,418,
186,Can we get a senior person to look at Alice's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5511315999974613,388,22,410,
187,The automated response isn't going to cut it for Frank.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4890481000038562,384,22,406,
188,We need human intervention for Eve.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.586418799997773,374,22,396,
189,Can we get a senior person to look at Eve's case?,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.4075502999985474,388,22,410,
190,Alice's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,True,True,2.638678899995284,403,25,428,
191,Automation isn't going to resolve Charlie's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.519641100006993,382,22,404,
192,Bob's case is too nuanced for a bot.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.50772429999779,382,20,402,
193,Automation isn't going to resolve Charlie's issue.,escalate_to_human,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.5217239999983576,382,22,404,
