query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
20,Can you fetch Alice's profile from the database?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.858380199999374,388,24,412,
21,Can you read the record tied to Eve?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.71597440000005,380,22,402,
22,Can you bring up the database entry for #20891?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7843324999976176,392,22,414,
23,Can you read back the data for #60122?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.8365597000010894,390,24,414,
24,Could you look up the record for #60122 for me?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7018569000010757,394,22,416,
25,Could you pull Frank's account details for me?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.777248399999735,388,25,413,
26,Could you retrieve information on Eve for me?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.7560025000002497,380,22,402,
27,Could you check the database entry for Diana for me?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.5749121000008017,384,22,406,
28,Could you fetch the record linked to #20891 for me?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.598679799999445,388,22,410,
29,Could you search for transaction #42017 in the database for me?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.8256702999988192,396,24,420,
30,Could you bring up the database entry for #31450 for me?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.801506200001313,396,22,418,
31,Could you read back the data for #10234 for me?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.741434000001391,388,22,410,
32,I need you to look up the record for #20891.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.867655599999125,392,24,416,
33,I need you to retrieve the entry for #60122.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.587430800002039,384,22,406,
34,I need you to retrieve information on Diana.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.6483179000006203,378,23,401,
35,I need you to pull the details associated with #31450.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7427595000008296,392,24,416,
36,I need you to fetch the record linked to #31450.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.6364984000010736,392,24,416,
37,I need you to read the record tied to Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.5703037999992375,388,22,410,
38,I need you to bring up Bob's account information.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.6731321999996,388,24,412,
39,I need you to search the database for Grace.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.6569730999999592,386,22,408,
40,We should look up the record for Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7531576000001223,384,24,408,
41,We should pull Alice's account details.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7292724999988422,382,24,406,
42,We should retrieve information on Alice.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.773087100000339,374,22,396,
43,We should check the database entry for Diana.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.797827200001848,384,22,406,
44,We should fetch the record linked to #10234.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.895984700000554,388,24,412,
45,We should read the record tied to Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.770343700000012,384,24,408,
46,We should bring up Grace's account information.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.638110699999743,378,22,400,
47,We should search the database for Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.742227799999455,382,24,406,
48,Let's look up the record for Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7199990000008256,386,24,410,
49,Let's retrieve the entry for #10234.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.5801971000000776,382,22,404,
50,Let's check the database for #60122.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.707052699999622,388,24,412,
51,Let's pull the details associated with #42017.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.723910100001376,384,22,406,
52,Let's fetch Eve's profile from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7871992999989743,388,24,412,
53,Let's search for transaction #10234 in the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.818842599999698,392,24,416,
54,Let's bring up Alice's account information.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.8415825000010955,386,24,410,
55,Let's search the database for Eve.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,3.7117011999980605,378,22,400,
56,Kindly look up the record for #31450.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.919262599998547,390,24,414,
57,Kindly pull Grace's account details.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.967711299999792,384,25,409,
58,Kindly check the database for #60122.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.9639573999993445,382,22,404,
59,Kindly check the database entry for Eve.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.82673160000013,380,22,402,
60,Kindly fetch Grace's profile from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.004730999999083,388,24,412,
61,Kindly read the record tied to Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.843934200001968,386,24,410,
62,Kindly bring up the database entry for #53698.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.7225848999987647,392,22,414,
63,Kindly search the database for Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.837761099999625,384,24,408,
64,"When you have a moment, look up the record for Frank.",query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.786711599999762,392,24,416,
65,"When you have a moment, retrieve the entry for #10234.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.615646199999901,388,22,410,
66,"When you have a moment, retrieve information on Frank.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.67285129999982,382,22,404,
67,save the latest data for Bob to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.834488399999827,388,24,412,
68,write Grace's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.783054300000003,388,24,412,
69,persist the database changes for Marketing.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.771188599997913,382,24,406,
70,commit the new record for Alice to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.748511300000246,388,24,412,
71,update the stored Finance settings in the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.853081999999631,386,24,410,
72,store the revised details for Grace.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.686554100000649,382,24,406,
73,push the latest update for #10234 into the database.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.553989000000001,386,22,408,
74,apply the database update for Diana.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.61094470000171,382,24,406,
75,Please save the changes for #31450 to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.8915433999991365,392,24,416,
76,Please write Diana's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.90970390000075,390,24,414,
77,Please persist the changes for Frank.,update_database,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,True,4.874284499999703,382,24,406,
78,Please commit the new record for Grace to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.584719800001039,390,24,414,
79,Please update the database entry for #31450.,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,4.601144199999908,388,24,412,
80,Please write the revised Finance config back.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.436792300000889,378,22,400,
81,Please push the Marketing database changes live.,update_database,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,4.471202199998515,378,20,398,
82,Please apply the database update for Finance.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.523039900001095,384,24,408,
83,Can you save the latest data for Frank to the database?,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,4.769603199998528,392,24,416,
84,Can you write Charlie's updated information back to the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.581265699998767,392,24,416,
85,Can you persist the database update for #53698?,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.549032299997634,384,22,406,
86,Can you commit the new record for Frank to the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.902475400000185,392,25,417,
87,Can you update the stored Finance settings in the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.621936099998493,390,25,415,
88,Can you store the revised data tied to #53698?,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,4.862831200001892,392,24,416,
89,Can you push Frank's data update into the database?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.594715900000665,390,24,414,
90,Can you apply the database update for Bob?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.649460099997668,386,24,410,
91,Could you store the Finance configuration in the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.830768600000738,392,25,417,
92,Could you write the updated data for #42017 back to the database for me?,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.758445399998891,396,23,419,
93,Could you persist the changes for Diana for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.6709654000023875,388,24,412,
94,Could you commit the new record for Charlie to the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,4.850509599998986,396,24,420,
95,Could you update the database entry for Frank for me?,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,4.65452980000191,390,25,415,
96,Could you store the revised data tied to #60122 for me?,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,4.127381899999818,396,24,420,
97,Could you push Eve's data update into the database for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.2607731000007334,394,24,418,
98,Could you apply the database update for Bob for me?,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.2826268000007985,390,25,415,
99,I need you to save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,3.023064599999998,394,24,418,
100,I need you to write Charlie's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,3.0870259999992413,394,24,418,
101,I need you to persist the changes for Grace.,update_database,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,True,3.120476200001576,386,24,410,
102,I need you to commit the Engineering configuration update.,update_database,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,2.864728799999284,380,20,400,
103,I need you to update the database entry for Grace.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.9187946999991254,388,25,413,
104,I need you to store the revised details for Alice.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.8590498000012303,388,24,412,
105,I need you to push Grace's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.8207300000012765,392,24,416,
106,I need you to apply the database write for #31450.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.957886600001075,392,24,416,
107,We should save the latest data for Diana to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.6972850000001927,390,24,414,
108,We should write Charlie's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.833563800000775,390,24,414,
109,We should persist the database update for #10234.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.8329673999996885,382,22,404,
110,We should commit the new record for Bob to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.914900799998577,390,24,414,
111,We should update the database entry for Eve.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.8877854000020307,384,24,408,
112,We should store the revised details for Frank.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.8898695000025327,384,24,408,
113,We should push Charlie's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.8136804000005213,388,24,412,
114,We should apply the database update for Finance.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.766475200000059,384,24,408,
115,Let's save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.842443000001367,392,24,416,
116,Let's write the updated data for #42017 back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7236925000015617,398,24,422,
117,Let's persist the database update for #42017.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.6587161000006745,390,24,414,
118,Let's commit the Legal configuration update.,update_database,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,True,2.625101200001154,384,24,408,
119,Let's update the database entry for Bob.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7760235000023386,386,24,410,
120,Let's store the revised details for Charlie.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7249434999994264,386,24,410,
121,Let's push Bob's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.6317944999991596,390,24,414,
122,Let's apply the database update for Bob.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7007088999998814,386,24,410,
123,Kindly save the latest data for Frank to the database.,update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,2.6912071999995533,392,24,416,
124,Kindly write Eve's updated information back to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7085443999985728,392,24,416,
125,Kindly persist the changes for Eve.,update_database,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,True,2.7013711999989027,384,24,408,
126,Kindly commit the new record for Charlie to the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.716115900000659,392,24,416,
127,Kindly update the database entry for Frank.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.5598714999996446,386,24,410,
128,Kindly store the revised details for Eve.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7419910000007803,386,24,410,
129,Kindly push Diana's data update into the database.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.815442000000985,390,24,414,
130,Kindly apply the database update for HR.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.704371200001333,386,24,410,
131,"When you have a moment, save the latest data for Diana to the database.",update_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,False,True,2.6797188999989885,398,24,422,
132,"When you have a moment, write the updated data for #31450 back to the database.",update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7879280999986804,404,24,428,
133,"When you have a moment, persist the changes for Bob.",update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.7020377999997436,390,24,414,
134,reset Bob's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6952280000004976,372,23,395,
135,issue a new password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7207858999991004,376,23,399,
136,force a password reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.600727300001381,376,22,398,
137,rotate Grace's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5895288000010623,374,22,396,
138,replace Alice's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5128126999989036,374,21,395,
139,set a fresh password for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5544290999987425,376,21,397,
140,trigger a credential reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6470639999988634,376,22,398,
141,invalidate the old password and create a new one for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5580658999988373,386,22,408,
142,Please reset Frank's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.524479199999405,374,21,395,
143,Please issue a new password for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5085323000002973,378,20,398,
144,Please force a password reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5949921000010363,378,21,399,
145,Please rotate Frank's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6195409999982076,376,23,399,
146,Please replace Diana's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6435357999998814,376,20,396,
147,Please set a fresh password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.596955299999536,378,22,400,
148,Please trigger a credential reset for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6844321999979,378,22,400,
149,Please invalidate the old password and create a new one for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6845441999994364,388,22,410,
150,Can you reset Diana's password?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6852952999997797,376,21,397,
151,Can you issue a new password for Eve?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.628799500000241,380,21,401,
152,Can you force a password reset for Diana?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6038629000013316,380,21,401,
153,Can you rotate Eve's login credentials?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6006125999992946,378,23,401,
154,Can you replace Charlie's current password?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.594352099999014,378,21,399,
155,Can you set a fresh password for Eve?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5978327999982866,380,20,400,
156,Can you trigger a credential reset for Grace?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.675074600001608,380,21,401,
157,Can you invalidate the old password and create a new one for Alice?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.604359700000714,390,22,412,
158,Could you reset Frank's password for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.665615300000354,380,20,400,
159,Could you issue a new password for Frank for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.8142874000004667,384,23,407,
160,Could you force a password reset for Alice for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.725952099999631,384,22,406,
161,Could you rotate Grace's login credentials for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6101880999995046,382,22,404,
162,Could you replace Charlie's current password for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.6333013999992545,382,20,402,
163,Could you set a fresh password for Grace for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7259095999997953,384,23,407,
164,Could you trigger a credential reset for Frank for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.8927909000012733,384,23,407,
165,Could you invalidate the old password and create a new one for Charlie for me?,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.771552400001383,394,23,417,
166,I need you to reset Alice's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.636355900000126,378,20,398,
167,I need you to issue a new password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.8091420000018843,382,22,404,
168,I need you to force a password reset for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.9949039000002813,382,22,404,
169,I need you to rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.747455999999147,380,22,402,
170,I need you to replace Diana's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7255822000006447,380,20,400,
171,I need you to set a fresh password for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.569879499998933,382,20,402,
172,I need you to trigger a credential reset for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7761860999980854,382,22,404,
173,I need you to invalidate the old password and create a new one for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7629152000008617,392,22,414,
174,We should reset Charlie's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5797698000023956,374,20,394,
175,We should issue a new password for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.144091300000582,378,22,400,
176,We should force a password reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.2035538000000088,378,22,400,
177,We should rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.4851478000000498,376,22,398,
178,We should replace Eve's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3354261000004044,376,20,396,
179,We should set a fresh password for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.145866400001978,378,22,400,
180,We should trigger a credential reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.306756199999654,378,22,400,
181,We should invalidate the old password and create a new one for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3599396999998135,388,22,410,
182,Let's reset Grace's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.4719686999997066,376,23,399,
183,Let's issue a new password for Frank.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.208210599999802,380,20,400,
184,Let's force a password reset for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1515131999985897,380,20,400,
185,Let's rotate Bob's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.178159899998718,378,22,400,
186,Let's replace Bob's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.13201669999944,378,20,398,
187,Let's set a fresh password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1686069000006682,380,20,400,
188,Let's trigger a credential reset for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.10556909999832,380,20,400,
189,Let's invalidate the old password and create a new one for Bob.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.154307200000403,390,22,412,
190,Kindly reset Eve's password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.2281464999996388,376,22,398,
191,Kindly issue a new password for Grace.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.259186500001306,380,22,402,
192,Kindly force a password reset for Eve.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1581378000009863,380,22,402,
193,Kindly rotate Alice's login credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.2524190999974962,378,22,400,
194,Kindly replace Eve's current password.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.18742150000071,378,22,400,
195,Kindly set a fresh password for Charlie.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.0445367000011174,380,22,402,
196,Kindly trigger a credential reset for Diana.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.2356154000008246,380,22,402,
197,Kindly invalidate the old password and create a new one for Alice.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.275815099999818,390,22,412,
198,"When you have a moment, reset Alice's password.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.4469418999997288,382,22,404,
199,"When you have a moment, issue a new password for Charlie.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.068536299999323,386,22,408,
200,"When you have a moment, force a password reset for Grace.",reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.1221549000001687,386,22,408,
201,open an incident ticket for payment-api-03.,create_ticket,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,False,3.3219098999998096,388,25,413,
