query,gt_tool,rank_of_one_node,top1_is_one_node,top1_dag_text,top1_cosine,gt_cosine
Update Grace's billing to reflect the returned amount.,process_refund,3,True,update_subscription,0.5678670406341553,0.5319603085517883
Update Alice's billing to reflect the returned amount.,process_refund,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.571816623210907,0.5353929996490479
Adjust Eve's account balance after the error.,process_refund,4,True,update_subscription,0.5728687047958374,0.4754178524017334
Adjust Bob's account balance after the error.,process_refund,4,True,update_subscription,0.5650460124015808,0.48254522681236267
Update Eve's billing to reflect the returned amount.,process_refund,3,True,update_subscription,0.5650075674057007,0.539114773273468
Update Alice's billing to reflect the returned amount.,process_refund,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.571816623210907,0.5353929996490479
Adjust Alice's account balance after the error.,process_refund,4,True,update_subscription,0.5714693665504456,0.4676034152507782
Adjust Diana's account balance after the error.,process_refund,4,True,update_subscription,0.5569159388542175,0.4846063256263733
Deploy a fresh system for Finance -- update the inventory too.,provision_vm,2,True,scale_service,0.5204586386680603,0.4374184310436249
Set up another host -- the current cdn-edge-06 isn't cutting it.,provision_vm,3,True,update_subscription,0.49792852997779846,0.44865021109580994
Deploy a fresh system for Legal -- update the inventory too.,provision_vm,2,True,scale_service,0.45986640453338623,0.4316237270832062
Set up another host -- the current ml-infer-05 isn't cutting it.,provision_vm,5,True,scale_service,0.5047985911369324,0.4280416965484619
Set up another host -- the current auth-svc-04 isn't cutting it.,provision_vm,7,True,scale_service,0.4635850787162781,0.41729265451431274
Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,3,True,scale_service,0.49309518933296204,0.42209553718566895
Set up another host -- the current staging-db-02 isn't cutting it.,provision_vm,5,True,scale_service,0.5308032035827637,0.44624826312065125
Deploy a fresh system for Engineering -- update the inventory too.,provision_vm,2,True,scale_service,0.46322593092918396,0.44105690717697144
Restart the setup process for Marketing's new environment.,provision_vm,7,True,restart_service,0.4657171666622162,0.36203768849372864
Deploy a fresh system for HR -- update the inventory too.,provision_vm,2,True,scale_service,0.5037363171577454,0.4504900872707367
Restart the setup process for HR's new environment.,provision_vm,5,True,restart_service,0.45813441276550293,0.4014413058757782
Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,4,True,scale_service,0.5336661338806152,0.43905749917030334
Restart the setup process for Finance's new environment.,provision_vm,5,True,restart_service,0.5076117515563965,0.38950905203819275
Restart the setup process for Legal's new environment.,provision_vm,5,True,rollback_deployment,0.4633221924304962,0.37925586104393005
Set up another host -- the current prod-web-01 isn't cutting it.,provision_vm,3,True,scale_service,0.5137991905212402,0.46095991134643555
Restart the setup process for HR's new environment.,provision_vm,5,True,restart_service,0.45813441276550293,0.4014413058757782
Restart the setup process for Engineering's new environment.,provision_vm,5,True,restart_service,0.46711939573287964,0.3859066963195801
Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,4,True,scale_service,0.5336661338806152,0.43905749917030334
Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,4,True,scale_service,0.5336661338806152,0.43905749917030334
Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,3,True,scale_service,0.49309518933296204,0.42209553718566895
Set up another host -- the current staging-db-02 isn't cutting it.,provision_vm,5,True,scale_service,0.5308032035827637,0.44624826312065125
Set up another host -- the current cdn-edge-06 isn't cutting it.,provision_vm,3,True,update_subscription,0.49792852997779846,0.44865021109580994
Deploy a fresh system for HR -- update the inventory too.,provision_vm,2,True,scale_service,0.5037363171577454,0.4504900872707367
Restart the setup process for HR's new environment.,provision_vm,5,True,restart_service,0.45813441276550293,0.4014413058757782
Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,4,True,scale_service,0.5336661338806152,0.43905749917030334
Restart the setup process for Legal's new environment.,provision_vm,5,True,rollback_deployment,0.4633221924304962,0.37925586104393005
Set up another host -- the current ml-infer-05 isn't cutting it.,provision_vm,5,True,scale_service,0.5047985911369324,0.4280416965484619
Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,3,True,scale_service,0.49309518933296204,0.42209553718566895
Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,3,True,scale_service,0.49309518933296204,0.42209553718566895
Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,3,True,scale_service,0.49309518933296204,0.42209553718566895
Restart payment-api-03's isolation procedure.,quarantine_system,3,True,restart_service,0.5459558367729187,0.5287201404571533
cdn-edge-06 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.42732667922973633,0.37128946185112
auth-svc-04 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.4446401596069336,0.3841667175292969
staging-db-02 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.44879698753356934,0.418376624584198
Restart staging-db-02's isolation procedure.,quarantine_system,2,True,rollback_deployment,0.5466235876083374,0.520793080329895
prod-web-01 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.45153629779815674,0.4146689474582672
payment-api-03 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.4258735775947571,0.4208761155605316
payment-api-03 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.4258735775947571,0.4208761155605316
Restart staging-db-02's isolation procedure.,quarantine_system,2,True,rollback_deployment,0.5466235876083374,0.520793080329895
staging-db-02 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.44879698753356934,0.418376624584198
auth-svc-04 is infected -- shut down its connections.,quarantine_system,2,True,scan_malware,0.4446401596069336,0.3841667175292969
I need a report of Grace's transactions from the database.,db_read,6,True,generate_report,0.46197301149368286,0.37431082129478455
I want to check what we have on file for Alice.,db_read,3,False,archive_data -> scan_malware,0.4972001612186432,0.48670414090156555
I need a report of Diana's transactions from the database.,db_read,5,True,generate_report,0.4842286705970764,0.3811611533164978
I want to check what we have on file for Grace.,db_read,4,True,scan_malware,0.5059202909469604,0.4692445695400238
I need a report of Frank's transactions from the database.,db_read,5,True,generate_report,0.4849345088005066,0.37621182203292847
I want to check what we have on file for Diana.,db_read,3,False,archive_data -> scan_malware,0.552119255065918,0.5262011885643005
I need a report of Charlie's transactions from the database.,db_read,4,True,generate_report,0.464697003364563,0.3766385316848755
I need a report of Eve's transactions from the database.,db_read,6,True,generate_report,0.4966859221458435,0.36409804224967957
I want to check what we have on file for Eve.,db_read,5,False,archive_data -> scan_malware,0.5711132884025574,0.45037421584129333
I need a report of Alice's transactions from the database.,db_read,6,True,generate_report,0.49338996410369873,0.36145758628845215
I need a report of Bob's transactions from the database.,db_read,4,True,generate_report,0.48427072167396545,0.3844432532787323
I need a report of Diana's transactions from the database.,db_read,5,True,generate_report,0.4842286705970764,0.3811611533164978
Frank's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.603793203830719,0.40982529520988464
Grace's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.602834939956665,0.4241076409816742
Diana's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.6133428812026978,0.43393704295158386
Alice's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.6023465394973755,0.42201000452041626
Eve's access needs to be fixed -- the system locked them out.,reset_password,4,True,revoke_access,0.5795958042144775,0.4055001735687256
Bob's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.589099109172821,0.4289241433143616
Charlie's access needs to be fixed -- the system locked them out.,reset_password,4,True,revoke_access,0.5893329381942749,0.405592143535614
Diana's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.6133428812026978,0.43393704295158386
Frank's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.603793203830719,0.40982529520988464
Eve's access needs to be fixed -- the system locked them out.,reset_password,4,True,revoke_access,0.5795958042144775,0.4055001735687256
Charlie's access needs to be fixed -- the system locked them out.,reset_password,4,True,revoke_access,0.5893329381942749,0.405592143535614
Frank's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.603793203830719,0.40982529520988464
Bob's access needs to be fixed -- the system locked them out.,reset_password,3,True,revoke_access,0.589099109172821,0.4289241433143616
Bring auth-svc-04 back to life.,restart_service,3,True,rollback_deployment,0.5265957117080688,0.5006861686706543
Provision a fresh start for prod-web-01.,restart_service,2,True,scale_service,0.5247259736061096,0.5180739164352417
Bring prod-web-01 back to life.,restart_service,2,True,rollback_deployment,0.5448335409164429,0.4906960725784302
Bring cdn-edge-06 back to life.,restart_service,3,True,rollback_deployment,0.5365128517150879,0.46160271763801575
Bring ml-infer-05 back to life.,restart_service,4,True,restore_backup,0.5038391947746277,0.43041563034057617
Bring staging-db-02 back to life.,restart_service,2,True,rollback_deployment,0.543061375617981,0.48360320925712585
Provision a fresh start for ml-infer-05.,restart_service,2,True,scale_service,0.525522768497467,0.4924513101577759
Bring payment-api-03 back to life.,restart_service,3,True,rollback_deployment,0.5353407263755798,0.4974112808704376
Provision a fresh start for staging-db-02.,restart_service,3,True,scale_service,0.4996967315673828,0.48466527462005615
Bring cdn-edge-06 back to life.,restart_service,3,True,rollback_deployment,0.5365128517150879,0.46160271763801575
Bring auth-svc-04 back to life.,restart_service,3,True,rollback_deployment,0.5265957117080688,0.5006861686706543
Provision a fresh start for staging-db-02.,restart_service,3,True,scale_service,0.4996967315673828,0.48466527462005615
Provision a fresh start for ml-infer-05.,restart_service,2,True,scale_service,0.525522768497467,0.4924513101577759
Bring payment-api-03 back to life.,restart_service,3,True,rollback_deployment,0.5353407263755798,0.4974112808704376
Bring payment-api-03 back to life.,restart_service,3,True,rollback_deployment,0.5353407263755798,0.4974112808704376
Bring payment-api-03 back to life.,restart_service,3,True,rollback_deployment,0.5353407263755798,0.4974112808704376
Provision a fresh start for staging-db-02.,restart_service,3,True,scale_service,0.4996967315673828,0.48466527462005615
payment-api-03 looks compromised -- isolate and investigate.,scan_malware,2,True,quarantine_system,0.5774580240249634,0.5737108588218689
ml-infer-05 looks compromised -- isolate and investigate.,scan_malware,2,True,quarantine_system,0.5188028812408447,0.49901100993156433
cdn-edge-06 looks compromised -- isolate and investigate.,scan_malware,2,True,quarantine_system,0.5328641533851624,0.5289487242698669
ml-infer-05 looks compromised -- isolate and investigate.,scan_malware,2,True,quarantine_system,0.5188028812408447,0.49901100993156433
cdn-edge-06 looks compromised -- isolate and investigate.,scan_malware,2,True,quarantine_system,0.5328641533851624,0.5289487242698669
Create an alert for HR about the maintenance.,send_notification,2,True,schedule_maintenance,0.5406692028045654,0.41604140400886536
Create an alert for Marketing about the maintenance.,send_notification,2,True,schedule_maintenance,0.5172379612922668,0.41346070170402527
Create an alert for Legal about the maintenance.,send_notification,3,True,schedule_maintenance,0.5644250512123108,0.39951416850090027
Create an alert for Engineering about the maintenance.,send_notification,2,True,schedule_maintenance,0.5250225067138672,0.4185382127761841
Create an alert for Finance about the maintenance.,send_notification,3,True,schedule_maintenance,0.551451563835144,0.36791494488716125
Create an alert for Legal about the maintenance.,send_notification,3,True,schedule_maintenance,0.5644250512123108,0.39951416850090027
Create an alert for Engineering about the maintenance.,send_notification,2,True,schedule_maintenance,0.5250225067138672,0.4185382127761841
Create an alert for Finance about the maintenance.,send_notification,3,True,schedule_maintenance,0.551451563835144,0.36791494488716125
Create an alert for HR about the maintenance.,send_notification,2,True,schedule_maintenance,0.5406694412231445,0.41604137420654297
Create an alert for Marketing about the maintenance.,send_notification,2,True,schedule_maintenance,0.5172379612922668,0.4134608209133148
Create an alert for Legal about the maintenance.,send_notification,3,True,schedule_maintenance,0.5644251108169556,0.3995141088962555
Create an alert for Engineering about the maintenance.,send_notification,2,True,schedule_maintenance,0.5250225067138672,0.4185381829738617
Reset the outdated values for Grace in the system.,db_write,10,True,transfer_ownership,0.45535537600517273,0.34875231981277466
Log the corrected entry for Frank.,db_write,4,True,log_audit_event,0.6420473456382751,0.3795222342014313
Log the corrected entry for Eve.,db_write,3,True,log_audit_event,0.6203693747520447,0.3819754421710968
Reset the outdated values for Diana in the system.,db_write,4,True,transfer_ownership,0.46089860796928406,0.4389810860157013
Log the corrected entry for Grace.,db_write,7,True,log_audit_event,0.6206165552139282,0.3123341202735901
Reset the outdated values for Charlie in the system.,db_write,6,True,transfer_ownership,0.4707118570804596,0.4049050807952881
Log the corrected entry for Bob.,db_write,4,True,log_audit_event,0.6309370994567871,0.3813956677913666
Log the corrected entry for Diana.,db_write,4,True,log_audit_event,0.6187776923179626,0.3920760750770569
Log the corrected entry for Alice.,db_write,5,True,log_audit_event,0.6159857511520386,0.3562586009502411
Reset the outdated values for Bob in the system.,db_write,5,False,transfer_ownership -> invalidate_cache,0.4636547565460205,0.4234687387943268
Reset the outdated values for Eve in the system.,db_write,8,False,transfer_ownership -> invalidate_cache,0.459913045167923,0.4103717505931854
Reset the outdated values for Alice in the system.,db_write,7,False,transfer_ownership -> invalidate_cache,0.4723338782787323,0.3913269340991974
Log the corrected entry for Charlie.,db_write,4,True,log_audit_event,0.6213052868843079,0.3657973110675812
Reset the outdated values for Frank in the system.,db_write,4,True,transfer_ownership,0.4678175747394562,0.4255967140197754
Reset the outdated values for Alice in the system.,db_write,7,False,transfer_ownership -> invalidate_cache,0.4723338782787323,0.3913269340991974
Reset the outdated values for Grace in the system.,db_write,10,True,transfer_ownership,0.45535537600517273,0.34875231981277466
Log the corrected entry for Charlie.,db_write,4,True,log_audit_event,0.6213052868843079,0.3657973110675812
Reset the outdated values for Frank in the system.,db_write,4,True,transfer_ownership,0.4678175747394562,0.4255967140197754
Reset the outdated values for Grace in the system.,db_write,10,True,transfer_ownership,0.45535537600517273,0.34875231981277466
Reset the outdated values for Bob in the system.,db_write,5,False,transfer_ownership -> invalidate_cache,0.4636547565460205,0.4234687387943268
Refund the difference after the plan change for Diana.,update_subscription,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.5895897150039673,0.5028333067893982
Refund the difference after the plan change for Eve.,update_subscription,2,False,"process_refund -> send_notification, update_subscription -> process_refund",0.5829129815101624,0.5061865448951721
Refund the difference after the plan change for Frank.,update_subscription,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.5723044276237488,0.49803540110588074
Refund the difference after the plan change for Charlie.,update_subscription,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.5880900621414185,0.4954398572444916
Refund the difference after the plan change for Grace.,update_subscription,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.587884783744812,0.4982159733772278
Refund the difference after the plan change for Alice.,update_subscription,2,False,"process_refund -> send_notification, update_subscription -> process_refund",0.6046605706214905,0.5080579519271851
Refund the difference after the plan change for Bob.,update_subscription,3,False,"process_refund -> send_notification, update_subscription -> process_refund",0.5939924120903015,0.5024901032447815
Refund the difference after the plan change for Alice.,update_subscription,2,False,"process_refund -> send_notification, update_subscription -> process_refund",0.6046605706214905,0.5080579519271851
