query,gt_tool,rank_of_one_node,top1_is_one_node,top1_dag_text,top1_cosine,gt_cosine
I need you to check ml-infer-05 for indicators of compromise.,scan_malware,2,True,check_status,0.6796727180480957,0.5703389644622803
Would anyone be able to check ml-infer-05 for indicators of compromise?,scan_malware,2,True,check_status,0.6548550724983215,0.49494630098342896
"Hey, can you check ml-infer-05 for indicators of compromise.",scan_malware,2,True,check_status,0.6695504188537598,0.5624793767929077
I'd appreciate it if you could check ml-infer-05 for indicators of compromise.,scan_malware,2,True,check_status,0.674061119556427,0.5566786527633667
What we need is for check ml-infer-05 for indicators of compromise.,scan_malware,2,True,check_status,0.6821094155311584,0.5237218737602234
Kindly check staging-db-02 for indicators of compromise.,scan_malware,2,True,check_status,0.6292288899421692,0.5462663173675537
Gonna need you to check staging-db-02 for indicators of compromise.,scan_malware,2,True,check_status,0.6598880887031555,0.56496661901474
Who can check staging-db-02 for indicators of compromise?,scan_malware,2,True,check_status,0.6100927591323853,0.4776526987552643
Could you please check staging-db-02 for indicators of compromise.,scan_malware,2,True,check_status,0.6490974426269531,0.5467318892478943
The situation requires check staging-db-02 for indicators of compromise.,scan_malware,2,True,check_status,0.6544625759124756,0.5574886798858643
Could you generate a diagnostics report for payment-api-03 for me?,generate_report,2,True,check_status,0.5280875563621521,0.4659065306186676
Quick one -- generate a diagnostics report for payment-api-03 for me.,generate_report,2,True,check_status,0.6036062240600586,0.46019086241722107
Kindly generate a diagnostics report for payment-api-03 for me.,generate_report,2,True,check_status,0.5776094198226929,0.4338786005973816
Is it possible to generate a diagnostics report for payment-api-03 for me?,generate_report,2,True,check_status,0.42909082770347595,0.40310803055763245
generate a diagnostics report for payment-api-03 for me -- that's what needs to happen.,generate_report,2,True,check_status,0.5744076371192932,0.46911171078681946
send Eve a payout reversal.,process_refund,2,False,process_refund -> send_notification,0.660851001739502,0.6452310085296631
send eve a payout reversal -- that's what needs to happen.,process_refund,2,False,process_refund -> send_notification,0.6778019070625305,0.6443802118301392
Is it possible to send eve a payout reversal?,process_refund,2,False,process_refund -> send_notification,0.652662992477417,0.631453275680542
"Hey, can you send eve a payout reversal.",process_refund,2,False,process_refund -> send_notification,0.6789798736572266,0.6594930291175842
Let's send Alice a payout reversal.,process_refund,2,False,process_refund -> send_notification,0.663284182548523,0.6620314717292786
Could someone let's send alice a payout reversal?,process_refund,2,False,process_refund -> send_notification,0.6574782729148865,0.6468605399131775
let's send alice a payout reversal -- that's what needs to happen.,process_refund,2,False,process_refund -> send_notification,0.6777344942092896,0.6560890674591064
We request that you let's send alice a payout reversal.,process_refund,2,False,process_refund -> send_notification,0.6740265488624573,0.6607890725135803
"Hey, can you let's send alice a payout reversal.",process_refund,2,False,process_refund -> send_notification,0.6729037165641785,0.6707268953323364
Could you bring the service on auth-svc-04 back up for me?,restart_service,5,True,restore_backup,0.6005921959877014,0.4262757897377014
Would you mind bring the service on auth-svc-04 back up for me.,restart_service,3,True,restore_backup,0.6099870204925537,0.45788317918777466
It would help if bring the service on auth-svc-04 back up for me.,restart_service,5,True,restore_backup,0.6189852356910706,0.4625152349472046
Quick one -- bring the service on auth-svc-04 back up for me.,restart_service,5,True,restore_backup,0.6088224053382874,0.4476929008960724
Could someone bring the service on auth-svc-04 back up for me?,restart_service,9,True,restore_backup,0.5935673117637634,0.3881235420703888
Please route the cdn-edge-06 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.565645158290863,0.504417359828949
Could you please route the cdn-edge-06 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.5565006136894226,0.4920322895050049
"Hey, can you route the cdn-edge-06 incident to a live responder.",escalate_to_human,2,True,create_ticket,0.5525806546211243,0.45987001061439514
It would help if route the cdn-edge-06 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.5548688769340515,0.5040345191955566
Who can route the cdn-edge-06 incident to a live responder?,escalate_to_human,2,True,create_ticket,0.5253815054893494,0.48238110542297363
Can you send the prod-web-01 issue for human handling?,escalate_to_human,2,True,create_ticket,0.49914371967315674,0.4769134521484375
"Hey, can you send the prod-web-01 issue for human handling.",escalate_to_human,2,True,create_ticket,0.5095455050468445,0.4995388686656952
We request that you send the prod-web-01 issue for human handling.,escalate_to_human,2,True,create_ticket,0.5346433520317078,0.528177797794342
It would help if send the prod-web-01 issue for human handling.,escalate_to_human,2,True,create_ticket,0.5308929085731506,0.518889307975769
Can you send Grace's case for human review?,escalate_to_human,7,True,send_notification,0.531378448009491,0.3862948715686798
Please send grace's case for human review.,escalate_to_human,4,True,send_notification,0.5392588376998901,0.4484628438949585
Would anyone be able to send grace's case for human review?,escalate_to_human,6,True,send_notification,0.5056551694869995,0.3659319579601288
Do me a favor and send grace's case for human review.,escalate_to_human,7,True,send_notification,0.5229581594467163,0.41317203640937805
It would help if send grace's case for human review.,escalate_to_human,4,True,send_notification,0.5738543272018433,0.47169461846351624
Could you send Bob's case for human review for me?,escalate_to_human,10,True,send_notification,0.48989856243133545,0.3446721136569977
Kindly send bob's case for human review for me.,escalate_to_human,6,True,send_notification,0.5222307443618774,0.4173348844051361
Would anyone be able to send bob's case for human review for me?,escalate_to_human,9,True,send_notification,0.49550706148147583,0.3281154930591583
Need you to send bob's case for human review for me.,escalate_to_human,6,True,send_notification,0.5398743152618408,0.4124351143836975
It would help if send bob's case for human review for me.,escalate_to_human,5,True,send_notification,0.5596359968185425,0.44187650084495544
Could you escalate the request to someone in Marketing for me?,escalate_to_human,2,True,send_notification,0.552356481552124,0.5401726961135864
We should route the auth-svc-04 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.5485979318618774,0.510530948638916
Would you mind we should route the auth-svc-04 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.5367702841758728,0.4914498031139374
Quick one -- we should route the auth-svc-04 incident to a live responder.,escalate_to_human,2,True,create_ticket,0.5687517523765564,0.5276317000389099
we should route the auth-svc-04 incident to a live responder -- that's what needs to happen.,escalate_to_human,2,True,create_ticket,0.5540638566017151,0.5282238125801086
Would anyone be able to we should route the auth-svc-04 incident to a live responder?,escalate_to_human,2,True,create_ticket,0.5287209749221802,0.47902539372444153
"When you have a moment, get a human to review the problem on prod-web-01.",escalate_to_human,5,True,check_status,0.5801270604133606,0.5080528855323792
"We request that you when you have a moment, get a human to review the problem on prod-web-01.",escalate_to_human,5,True,check_status,0.5621170401573181,0.504883885383606
"Could someone when you have a moment, get a human to review the problem on prod-web-01?",escalate_to_human,4,True,check_status,0.5493499040603638,0.4759809374809265
"Gonna need you to when you have a moment, get a human to review the problem on prod-web-01.",escalate_to_human,5,True,check_status,0.5556670427322388,0.5024221539497375
"The situation requires when you have a moment, get a human to review the problem on prod-web-01.",escalate_to_human,2,True,create_ticket,0.5759435892105103,0.5540395379066467
create a trail entry for auth-svc-04.,log_audit_event,4,True,restart_service,0.5217249989509583,0.44645050168037415
create a trail entry for auth-svc-04 -- that's what needs to happen.,log_audit_event,6,True,restart_service,0.5406189560890198,0.42586749792099
Quick one -- create a trail entry for auth-svc-04.,log_audit_event,4,True,restart_service,0.507498562335968,0.46229466795921326
Is it possible to store an audit record for ml-infer-05?,log_audit_event,2,True,archive_data,0.4369175434112549,0.4268115758895874
Can you document the action taken on staging-db-02?,log_audit_event,3,True,create_ticket,0.49048152565956116,0.46411770582199097
Is it possible to document the action taken on staging-db-02?,log_audit_event,3,True,create_ticket,0.4648420214653015,0.41556182503700256
Do me a favor and document the action taken on staging-db-02.,log_audit_event,3,True,create_ticket,0.5748783946037292,0.4637293517589569
We request that you document the action taken on staging-db-02.,log_audit_event,6,True,create_ticket,0.5390905737876892,0.447708398103714
The situation requires document the action taken on staging-db-02.,log_audit_event,5,True,create_ticket,0.5960959792137146,0.44335463643074036
Would anyone be able to store an audit record for eve?,log_audit_event,2,True,archive_data,0.506895899772644,0.49224191904067993
