query,gt_tool,rank_of_one_node,top1_is_one_node,top1_dag_text,top1_cosine,gt_cosine
There was a billing mistake with #31450.,process_refund,2,True,update_subscription,0.5562460422515869,0.532277524471283
Marketing needs more compute capacity.,provision_vm,2,True,scale_service,0.5525039434432983,0.3948781490325928
Finance needs more compute capacity.,provision_vm,2,True,scale_service,0.5367757678031921,0.41088518500328064
Marketing's current resources aren't enough.,provision_vm,5,True,scale_service,0.481354296207428,0.38660740852355957
HR's current resources aren't enough.,provision_vm,3,True,scale_service,0.4622410833835602,0.427297979593277
We're running out of capacity for Engineering.,provision_vm,2,True,scale_service,0.4953506290912628,0.45121464133262634
We're short on infrastructure for Finance.,provision_vm,3,True,scale_service,0.49386802315711975,0.4469348192214966
Legal needs more compute capacity.,provision_vm,2,True,scale_service,0.49203476309776306,0.41255834698677063
We're running out of capacity for HR.,provision_vm,2,True,scale_service,0.5424982905387878,0.423745721578598
Engineering needs more compute capacity.,provision_vm,2,True,scale_service,0.4987405836582184,0.4487747550010681
Finance's current resources aren't enough.,provision_vm,2,True,scale_service,0.49780842661857605,0.4068155288696289
We're short on infrastructure for Engineering.,provision_vm,2,True,deploy_container,0.4616498053073883,0.4605487883090973
HR needs more compute capacity.,provision_vm,2,True,scale_service,0.5368303060531616,0.3923787474632263
Engineering's current resources aren't enough.,provision_vm,3,True,generate_report,0.4535215497016907,0.4455416798591614
We're short on infrastructure for Marketing.,provision_vm,3,True,scale_service,0.48544007539749146,0.4332462251186371
We're running out of capacity for Marketing.,provision_vm,2,True,scale_service,0.5150322318077087,0.37663209438323975
Legal's current resources aren't enough.,provision_vm,4,True,generate_report,0.4326254427433014,0.42003190517425537
We're running out of capacity for Legal.,provision_vm,2,True,scale_service,0.4720541536808014,0.42825865745544434
We're running out of capacity for Finance.,provision_vm,2,True,scale_service,0.5178030133247375,0.4168301820755005
HR's current resources aren't enough.,provision_vm,3,True,scale_service,0.4622410833835602,0.4272979497909546
We're short on infrastructure for Finance.,provision_vm,3,True,scale_service,0.4938679337501526,0.44693487882614136
HR needs more compute capacity.,provision_vm,2,True,scale_service,0.5368303060531616,0.39237868785858154
We're running out of capacity for Engineering.,provision_vm,2,True,scale_service,0.4953506588935852,0.45121458172798157
Engineering needs more compute capacity.,provision_vm,2,True,scale_service,0.49874046444892883,0.4487748146057129
payment-api-03 is showing signs of compromise.,quarantine_system,5,True,check_status,0.5974375009536743,0.41652578115463257
Something on prod-web-01 looks compromised.,quarantine_system,4,True,scan_malware,0.6273112297058105,0.4675457179546356
That box is behaving erratically -- cut it off.,quarantine_system,5,True,provision_vm,0.4511544108390808,0.4006257951259613
Get staging-db-02 out of the environment until we know more.,quarantine_system,3,False,backup_database -> deploy_container,0.5281844139099121,0.490481436252594
Something on ml-infer-05 looks compromised.,quarantine_system,4,True,check_status,0.5811792612075806,0.46289482712745667
prod-web-01 is showing signs of compromise.,quarantine_system,4,True,check_status,0.6308425068855286,0.40824413299560547
cdn-edge-06 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.48055499792099,0.4600347578525543
Something on staging-db-02 looks compromised.,quarantine_system,4,True,scan_malware,0.5869670510292053,0.43291181325912476
ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.507029116153717,0.4914546310901642
Something on cdn-edge-06 looks compromised.,quarantine_system,4,True,scan_malware,0.560134768486023,0.46105900406837463
ml-infer-05 is showing signs of compromise.,quarantine_system,5,True,check_status,0.6276314854621887,0.3306223750114441
staging-db-02 is showing signs of compromise.,quarantine_system,5,True,check_status,0.6205956935882568,0.3564107120037079
prod-web-01 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.5186816453933716,0.504317045211792
auth-svc-04 shouldn't be connected to the rest of the network right now.,quarantine_system,4,True,check_status,0.46645012497901917,0.4146956205368042
auth-svc-04 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.5484597682952881,0.47806936502456665
cdn-edge-06 is showing signs of compromise.,quarantine_system,5,True,check_status,0.5704911947250366,0.3505326807498932
Something on payment-api-03 looks compromised.,quarantine_system,4,True,scan_malware,0.5694526433944702,0.4658645987510681
Something on auth-svc-04 looks compromised.,quarantine_system,4,True,scan_malware,0.5864102840423584,0.4379383623600006
cdn-edge-06 shouldn't be connected to the rest of the network right now.,quarantine_system,2,True,deploy_container,0.4368846118450165,0.4264336824417114
ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.507029116153717,0.4914546310901642
auth-svc-04 is showing signs of compromise.,quarantine_system,5,True,check_status,0.5875601768493652,0.39092114567756653
staging-db-02 is a risk to the rest of the infrastructure.,quarantine_system,5,True,scale_service,0.4980523884296417,0.4496660828590393
That box is behaving erratically -- cut it off.,quarantine_system,5,True,provision_vm,0.4511544108390808,0.4006257951259613
ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,2,True,scan_malware,0.507029116153717,0.4914546310901642
Get staging-db-02 out of the environment until we know more.,quarantine_system,3,False,backup_database -> deploy_container,0.5281844139099121,0.490481436252594
payment-api-03 is showing signs of compromise.,quarantine_system,5,True,check_status,0.5974375009536743,0.41652578115463257
Something on cdn-edge-06 looks compromised.,quarantine_system,4,True,scan_malware,0.560134768486023,0.46105900406837463
What do we have on file for Charlie?,db_read,3,True,archive_data,0.5125851035118103,0.46301764249801636
What do we have on file for Alice?,db_read,3,True,archive_data,0.5173401236534119,0.44432249665260315
What do we have on file for Bob?,db_read,3,True,archive_data,0.49509525299072266,0.479931116104126
What do we have on file for Grace?,db_read,3,True,archive_data,0.5293979048728943,0.43912366032600403
What do we have on file for Diana?,db_read,4,True,archive_data,0.5369242429733276,0.4930610954761505
What's on record for Frank?,db_read,2,True,db_write,0.4226684272289276,0.40433016419410706
What's on record for Grace?,db_read,2,True,archive_data,0.4819934666156769,0.444480299949646
What do we have on file for Frank?,db_read,3,True,create_ticket,0.5007177591323853,0.45539596676826477
Show me what we've got for #20891.,db_read,2,True,transfer_ownership,0.4549930691719055,0.4321832060813904
What's on record for Eve?,db_read,2,True,archive_data,0.5041322708129883,0.44180846214294434
Grace is complaining about being locked out.,reset_password,5,True,revoke_access,0.5263862609863281,0.40640687942504883
Eve forgot how to access the system.,reset_password,3,True,approve_access,0.5161446928977966,0.43357986211776733
Eve is complaining about being locked out.,reset_password,7,True,revoke_access,0.47537827491760254,0.3552250266075134
Diana keeps getting 'access denied'.,reset_password,3,True,revoke_access,0.5481359958648682,0.41794246435165405
We need to restore Grace's access.,reset_password,3,True,approve_access,0.5429556369781494,0.46162909269332886
Charlie says the system won't let them in.,reset_password,4,True,revoke_access,0.4763467013835907,0.42375925183296204
Charlie forgot how to access the system.,reset_password,3,True,approve_access,0.5328747034072876,0.42992648482322693
Diana says the system won't let them in.,reset_password,2,True,revoke_access,0.5171501040458679,0.4610285460948944
Alice is complaining about being locked out.,reset_password,5,True,revoke_access,0.5204368233680725,0.40361520648002625
Alice is locked out of their account.,reset_password,2,True,revoke_access,0.5361068248748779,0.45912888646125793
Frank says the system won't let them in.,reset_password,2,True,revoke_access,0.5085638165473938,0.43651142716407776
We need to restore Eve's access.,reset_password,4,True,approve_access,0.5269744992256165,0.4227989614009857
Alice forgot how to access the system.,reset_password,3,True,approve_access,0.5251535177230835,0.4552326202392578
We need to restore Bob's access.,reset_password,3,True,approve_access,0.5604735016822815,0.4576345980167389
Diana is complaining about being locked out.,reset_password,4,True,revoke_access,0.5415769219398499,0.4198549687862396
Charlie is locked out of their account.,reset_password,2,True,revoke_access,0.5105742812156677,0.39656558632850647
Frank is locked out of their account.,reset_password,2,True,revoke_access,0.5290088057518005,0.4098252058029175
Bob is complaining about being locked out.,reset_password,6,True,revoke_access,0.49605274200439453,0.39805635809898376
We need to restore Alice's access.,reset_password,3,True,approve_access,0.5473911762237549,0.4564654529094696
We need to restore Frank's access.,reset_password,3,True,approve_access,0.5327231287956238,0.4288448095321655
Bob forgot how to access the system.,reset_password,3,True,approve_access,0.5353677868843079,0.45142149925231934
Bob keeps getting 'access denied'.,reset_password,3,True,approve_access,0.5718683004379272,0.41309821605682373
Frank keeps getting 'access denied'.,reset_password,3,True,revoke_access,0.566571056842804,0.4098823070526123
Grace says the system won't let them in.,reset_password,3,True,revoke_access,0.5174974799156189,0.4576599895954132
Alice keeps getting 'access denied'.,reset_password,3,True,approve_access,0.5590365529060364,0.4131673276424408
Eve is locked out of their account.,reset_password,2,True,revoke_access,0.5011388063430786,0.4185507595539093
Frank is complaining about being locked out.,reset_password,7,True,revoke_access,0.4877665042877197,0.3719726800918579
Alice says the system won't let them in.,reset_password,2,True,revoke_access,0.4982185363769531,0.45936664938926697
We need to restore Charlie's access.,reset_password,3,True,approve_access,0.5325343608856201,0.4124423563480377
Grace keeps getting 'access denied'.,reset_password,3,True,approve_access,0.5579785108566284,0.40392494201660156
Diana forgot how to access the system.,reset_password,3,True,revoke_access,0.5283941030502319,0.47496694326400757
Charlie is complaining about being locked out.,reset_password,7,True,revoke_access,0.49459853768348694,0.3623693883419037
Grace forgot how to access the system.,reset_password,3,True,approve_access,0.5328278541564941,0.46073856949806213
Frank forgot how to access the system.,reset_password,3,True,approve_access,0.5332511067390442,0.4492141902446747
Charlie keeps getting 'access denied'.,reset_password,3,True,approve_access,0.5552404522895813,0.3725815713405609
Bob is locked out of their account.,reset_password,2,True,revoke_access,0.5119873881340027,0.44796332716941833
Bob says the system won't let them in.,reset_password,2,True,revoke_access,0.47344526648521423,0.4575830101966858
Grace is locked out of their account.,reset_password,2,True,revoke_access,0.5345502495765686,0.430550217628479
Diana is locked out of their account.,reset_password,2,True,revoke_access,0.5538347363471985,0.4528408646583557
Requests to staging-db-02 are timing out.,restart_service,3,True,check_status,0.5497493743896484,0.4860459268093109
staging-db-02 has been unresponsive.,restart_service,2,True,check_status,0.5441803932189941,0.48001933097839355
Something on prod-web-01 stopped working.,restart_service,2,True,check_status,0.583710789680481,0.5834409594535828
Requests to payment-api-03 are timing out.,restart_service,2,True,check_status,0.5340489745140076,0.526190996170044
Requests to auth-svc-04 are timing out.,restart_service,2,True,check_status,0.5406631231307983,0.5142670273780823
ml-infer-05 hasn't responded in a while.,restart_service,2,True,check_status,0.5576701164245605,0.47544801235198975
Requests to ml-infer-05 are timing out.,restart_service,2,True,check_status,0.5460968613624573,0.46711966395378113
Users are complaining that cdn-edge-06 is down.,restart_service,3,True,schedule_maintenance,0.5322579145431519,0.40312060713768005
Users are complaining that staging-db-02 is down.,restart_service,3,True,check_status,0.552873432636261,0.4088684320449829
The service on ml-infer-05 is in a bad state.,restart_service,3,True,check_status,0.5625342130661011,0.5036646127700806
Users are complaining that ml-infer-05 is down.,restart_service,3,True,check_status,0.5603897571563721,0.42641982436180115
The service on auth-svc-04 is in a bad state.,restart_service,2,True,check_status,0.6011224389076233,0.5879861116409302
Users are complaining that prod-web-01 is down.,restart_service,3,True,check_status,0.5595079064369202,0.4503256678581238
ml-infer-05 has been unresponsive.,restart_service,2,True,check_status,0.5259041786193848,0.4480174481868744
Requests to prod-web-01 are timing out.,restart_service,2,True,check_status,0.5459010004997253,0.528658390045166
Users are complaining that auth-svc-04 is down.,restart_service,3,True,schedule_maintenance,0.5705511569976807,0.4238430857658386
Something on ml-infer-05 stopped working.,restart_service,2,True,check_status,0.5755234360694885,0.5259153246879578
The service on prod-web-01 is in a bad state.,restart_service,2,True,check_status,0.5941059589385986,0.5761889219284058
auth-svc-04 hasn't responded in a while.,restart_service,2,True,check_status,0.5424894094467163,0.5327346920967102
The application on ml-infer-05 is frozen.,restart_service,2,True,quarantine_system,0.4962334632873535,0.47962695360183716
Users are complaining that payment-api-03 is down.,restart_service,3,True,schedule_maintenance,0.5607703328132629,0.4530681371688843
prod-web-01 has been unresponsive.,restart_service,2,True,check_status,0.531338095664978,0.5167738199234009
staging-db-02 hasn't responded in a while.,restart_service,2,True,check_status,0.5535597801208496,0.480285108089447
Something on auth-svc-04 stopped working.,restart_service,2,True,check_status,0.5968644618988037,0.5964289903640747
prod-web-01 hasn't responded in a while.,restart_service,2,True,check_status,0.5306936502456665,0.5106732845306396
Something on staging-db-02 stopped working.,restart_service,2,True,check_status,0.6048296093940735,0.563115119934082
ml-infer-05 has been unresponsive.,restart_service,2,True,check_status,0.5259041786193848,0.4480174481868744
The service on staging-db-02 is in a bad state.,restart_service,2,True,check_status,0.5517168045043945,0.5323235392570496
Users are complaining that prod-web-01 is down.,restart_service,3,True,check_status,0.5595079064369202,0.4503256678581238
prod-web-01 hasn't responded in a while.,restart_service,2,True,check_status,0.5306936502456665,0.5106732845306396
Users are complaining that prod-web-01 is down.,restart_service,3,True,check_status,0.5595079064369202,0.4503256678581238
Something weird is going on with ml-infer-05.,scan_malware,5,True,check_status,0.6300107836723328,0.4351707100868225
cdn-edge-06 has been flagged for unusual behavior.,scan_malware,7,True,restart_service,0.5271623134613037,0.38878750801086426
Is auth-svc-04 clean? We're not sure.,scan_malware,4,True,invalidate_cache,0.5255699753761292,0.4091211259365082
Something weird is going on with payment-api-03.,scan_malware,7,True,check_status,0.6271450519561768,0.4109383821487427
We're seeing unusual activity on staging-db-02.,scan_malware,2,True,check_status,0.5876392722129822,0.5536162853240967
Something weird is going on with cdn-edge-06.,scan_malware,5,True,check_status,0.5835620164871216,0.42085960507392883
ml-infer-05 might have been breached.,scan_malware,2,True,check_status,0.5174084901809692,0.5075544118881226
Can we verify that ml-infer-05 isn't compromised?,scan_malware,2,True,check_status,0.502758264541626,0.4889351427555084
Is ml-infer-05 clean? We're not sure.,scan_malware,5,True,check_status,0.492097944021225,0.3596872389316559
payment-api-03 has been flagged for unusual behavior.,scan_malware,10,True,restart_service,0.5614964365959167,0.35459479689598083
There could be something bad running on auth-svc-04.,scan_malware,3,True,check_status,0.6101040840148926,0.4779847264289856
We're seeing unusual activity on ml-infer-05.,scan_malware,2,True,check_status,0.5839799642562866,0.5581124424934387
We should look into what's happening on prod-web-01.,scan_malware,2,True,check_status,0.6718615889549255,0.5629004836082458
ml-infer-05 has been flagged for unusual behavior.,scan_malware,6,True,restart_service,0.5129507780075073,0.42950326204299927
Is prod-web-01 clean? We're not sure.,scan_malware,4,True,check_status,0.5212663412094116,0.4195612072944641
There could be something bad running on payment-api-03.,scan_malware,5,True,check_status,0.6115384101867676,0.43759870529174805
There could be something bad running on ml-infer-05.,scan_malware,3,True,check_status,0.6074774265289307,0.4694473445415497
There could be something bad running on cdn-edge-06.,scan_malware,4,True,restart_service,0.559118926525116,0.44807809591293335
Something weird is going on with staging-db-02.,scan_malware,5,True,check_status,0.6523314714431763,0.4435215890407562
We should look into what's happening on ml-infer-05.,scan_malware,2,True,check_status,0.6978841423988342,0.5255715847015381
We're seeing unusual activity on payment-api-03.,scan_malware,2,True,check_status,0.5641939640045166,0.5240346193313599
staging-db-02 has been flagged for unusual behavior.,scan_malware,7,True,restart_service,0.5086436867713928,0.39157435297966003
prod-web-01 has been flagged for unusual behavior.,scan_malware,6,True,enable_feature_flag,0.5660687685012817,0.4538733661174774
Is staging-db-02 clean? We're not sure.,scan_malware,6,True,invalidate_cache,0.5424367785453796,0.39711064100265503
There could be something bad running on staging-db-02.,scan_malware,4,True,check_status,0.6292111873626709,0.4716368615627289
