query,gt_tool,rank_of_one_node,top1_is_one_node,top1_dag_text,top1_cosine,gt_cosine
The automated response isn't going to cut it for Alice.,escalate_to_human,21,False,process_refund -> send_notification,0.3870982229709625,0.1752101331949234
Bob's situation needs a real person.,escalate_to_human,11,True,reset_password,0.3422076106071472,0.17686744034290314
Automation isn't going to resolve Charlie's issue.,escalate_to_human,14,True,update_subscription,0.3269992470741272,0.1875564455986023
The automated response isn't going to cut it for Diana.,escalate_to_human,19,True,update_subscription,0.3721039891242981,0.17086434364318848
Bob's case is too nuanced for a bot.,escalate_to_human,13,False,"create_ticket -> send_notification, send_notification -> reset_password",0.3064771592617035,0.15668441355228424
Charlie's case is too nuanced for a bot.,escalate_to_human,16,False,transfer_ownership -> invalidate_cache,0.32707440853118896,0.15094272792339325
Can we get a senior person to look at Frank's case?,escalate_to_human,24,False,escalate_to_human -> archive_data,0.2918560802936554,0.05274256691336632
The automated response isn't going to cut it for Bob.,escalate_to_human,17,False,process_refund -> send_notification,0.3660632371902466,0.20199857652187347
The automated response isn't going to cut it for Charlie.,escalate_to_human,19,True,update_subscription,0.379427969455719,0.1843155026435852
Eve's situation needs a real person.,escalate_to_human,14,False,process_refund -> send_notification,0.3202449083328247,0.20349840819835663
Diana's case is too nuanced for a bot.,escalate_to_human,16,False,escalate_to_human -> archive_data,0.332271009683609,0.16482944786548615
Charlie's situation needs a real person.,escalate_to_human,13,True,reset_password,0.3320830464363098,0.17646849155426025
The automated response isn't going to cut it for Grace.,escalate_to_human,20,True,update_subscription,0.3842436373233795,0.19583146274089813
We need human intervention for Bob.,escalate_to_human,10,True,reset_password,0.3555700480937958,0.21875546872615814
Automation isn't going to resolve Alice's issue.,escalate_to_human,18,True,update_subscription,0.3464008569717407,0.18750309944152832
Automation isn't going to resolve Diana's issue.,escalate_to_human,16,True,update_subscription,0.3146194517612457,0.16855773329734802
Frank's situation needs a real person.,escalate_to_human,10,True,reset_password,0.3154635429382324,0.18609805405139923
We need human intervention for Frank.,escalate_to_human,11,True,reset_password,0.3355158269405365,0.19510813057422638
We need human intervention for Alice.,escalate_to_human,15,True,reset_password,0.3625118136405945,0.1921922266483307
Can we get a senior person to look at Alice's case?,escalate_to_human,29,False,escalate_to_human -> archive_data,0.3228457272052765,0.023344529792666435
The automated response isn't going to cut it for Eve.,escalate_to_human,19,False,process_refund -> send_notification,0.36288371682167053,0.1962164044380188
Alice's situation needs a real person.,escalate_to_human,20,True,reset_password,0.3443211317062378,0.15903058648109436
Can we get a senior person to look at Diana's case?,escalate_to_human,30,False,escalate_to_human -> archive_data,0.3264913260936737,0.018772101029753685
The automated response isn't going to cut it for Frank.,escalate_to_human,18,True,update_subscription,0.3869902193546295,0.19027943909168243
This one needs a pair of human eyes.,escalate_to_human,8,True,provision_vm,0.2712838053703308,0.18994013965129852
We need human intervention for Frank.,escalate_to_human,11,True,reset_password,0.3355158269405365,0.19510813057422638
Grace's situation needs a real person.,escalate_to_human,15,True,reset_password,0.3600176274776459,0.1909606009721756
Alice's case is too nuanced for a bot.,escalate_to_human,18,False,escalate_to_human -> archive_data,0.34740325808525085,0.15806931257247925
This requires human decision-making.,escalate_to_human,5,True,db_read,0.39673149585723877,0.30856481194496155
Can we get a senior person to look at Alice's case?,escalate_to_human,29,False,escalate_to_human -> archive_data,0.3228457272052765,0.023344529792666435
The automated response isn't going to cut it for Frank.,escalate_to_human,18,True,update_subscription,0.3869902193546295,0.19027943909168243
We need human intervention for Eve.,escalate_to_human,10,True,db_read,0.31904488801956177,0.23989470303058624
Can we get a senior person to look at Eve's case?,escalate_to_human,21,False,escalate_to_human -> archive_data,0.3570158779621124,0.08786838501691818
Alice's case is too nuanced for a bot.,escalate_to_human,18,False,escalate_to_human -> archive_data,0.34740325808525085,0.15806931257247925
Automation isn't going to resolve Charlie's issue.,escalate_to_human,14,True,update_subscription,0.3269992470741272,0.1875564455986023
Bob's case is too nuanced for a bot.,escalate_to_human,13,False,"create_ticket -> send_notification, send_notification -> reset_password",0.3064771592617035,0.15668441355228424
Automation isn't going to resolve Charlie's issue.,escalate_to_human,14,True,update_subscription,0.3269992470741272,0.1875564455986023
Automation isn't going to resolve Eve's issue.,escalate_to_human,13,True,db_read,0.30688077211380005,0.22163105010986328
This requires human decision-making.,escalate_to_human,5,True,db_read,0.39673149585723877,0.30856481194496155
We need human intervention for Grace.,escalate_to_human,9,True,reset_password,0.33851635456085205,0.22077693045139313
Automation isn't going to resolve Alice's issue.,escalate_to_human,18,True,update_subscription,0.3464008569717407,0.18750309944152832
Can we get a senior person to look at Grace's case?,escalate_to_human,22,False,escalate_to_human -> archive_data,0.3370800018310547,0.0780576840043068
This requires human decision-making.,escalate_to_human,5,True,db_read,0.39673149585723877,0.30856481194496155
We need someone with judgment on this.,escalate_to_human,7,False,log_audit_event -> escalate_to_human,0.3970944583415985,0.27193182706832886
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
We owe Finance a write-up.,generate_report,13,False,process_refund -> send_notification,0.45911720395088196,0.2571163773536682
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
We owe Engineering a write-up.,generate_report,8,False,process_refund -> send_notification,0.43990448117256165,0.29256048798561096
Stakeholders want to see the data in a digestible format.,generate_report,2,False,archive_data -> scan_malware,0.3130663335323334,0.30751949548721313
We owe HR a write-up.,generate_report,12,False,process_refund -> send_notification,0.47813811898231506,0.25539180636405945
Engineering wants a summary of what happened.,generate_report,3,False,escalate_to_human -> archive_data,0.3515567183494568,0.30123981833457947
HR wants a summary of what happened.,generate_report,2,False,escalate_to_human -> archive_data,0.33882495760917664,0.3233446180820465
We owe Marketing a write-up.,generate_report,10,False,process_refund -> send_notification,0.4173283576965332,0.24948397278785706
We owe Legal a write-up.,generate_report,11,False,process_refund -> send_notification,0.43371596932411194,0.255730003118515
HR wants a summary of what happened.,generate_report,2,False,escalate_to_human -> archive_data,0.33882495760917664,0.3233446180820465
Engineering wants a summary of what happened.,generate_report,3,False,escalate_to_human -> archive_data,0.3515567183494568,0.30123981833457947
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783841609955
It's time for the periodic review document.,generate_report,4,True,db_read,0.41333237290382385,0.3386237919330597
Stakeholders want to see the data in a digestible format.,generate_report,2,False,archive_data -> scan_malware,0.3130664527416229,0.30751949548721313
Management is asking for numbers.,generate_report,4,False,escalate_to_human -> archive_data,0.3611522912979126,0.2520783543586731
We owe Legal a write-up.,generate_report,11,False,process_refund -> send_notification,0.43371593952178955,0.2557298541069031
It's time for the periodic review document.,generate_report,4,True,db_read,0.4133322536945343,0.33862370252609253
It's time for the periodic review document.,generate_report,4,True,db_read,0.4133322536945343,0.33862370252609253
We owe Finance a write-up.,generate_report,13,False,process_refund -> send_notification,0.4591172933578491,0.2571163475513458
Stakeholders want to see the data in a digestible format.,generate_report,2,False,archive_data -> scan_malware,0.3130664527416229,0.30751949548721313
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283008217811584
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.4046814441680908,0.3646494150161743
We need a record of what just happened.,log_audit_event,5,True,db_write,0.3835512101650238,0.32656288146972656
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876503944397,0.25034311413764954
This should be traceable later if anyone asks.,log_audit_event,5,False,escalate_to_human -> archive_data,0.35297104716300964,0.23927780985832214
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879334032535553,0.340377539396286
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283008217811584
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876503944397,0.25034311413764954
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.4046814441680908,0.3646494150161743
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879334032535553,0.340377539396286
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
We need a record of what just happened.,log_audit_event,5,True,db_write,0.3835512101650238,0.32656288146972656
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
This should be traceable later if anyone asks.,log_audit_event,5,False,escalate_to_human -> archive_data,0.35297104716300964,0.23927780985832214
This should be traceable later if anyone asks.,log_audit_event,5,False,escalate_to_human -> archive_data,0.35297104716300964,0.23927780985832214
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.4046814441680908,0.3646494150161743
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.4046814441680908,0.3646494150161743
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879334032535553,0.340377539396286
We need a record of what just happened.,log_audit_event,5,True,db_write,0.3835512101650238,0.32656288146972656
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283008217811584
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879334032535553,0.340377539396286
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283008217811584
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
We need a record of what just happened.,log_audit_event,5,True,db_write,0.3835512101650238,0.32656288146972656
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876503944397,0.25034311413764954
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876503944397,0.25034311413764954
We can't skip the paper trail on this one.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.29099392890930176,0.23921851813793182
This needs to be in the official record.,log_audit_event,8,False,process_refund -> send_notification,0.36141371726989746,0.23247037827968597
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283008217811584
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876503944397,0.25034311413764954
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.40468135476112366,0.3646494448184967
Don't forget to capture this for the auditors.,log_audit_event,3,False,log_audit_event -> escalate_to_human,0.463265985250473,0.35283011198043823
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876801967621,0.25034308433532715
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.40468135476112366,0.3646494448184967
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879333734512329,0.34037747979164124
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876801967621,0.25034308433532715
We need proof that this action took place.,log_audit_event,3,False,process_refund -> send_notification,0.40468135476112366,0.3646494448184967
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
This should be traceable later if anyone asks.,log_audit_event,5,False,escalate_to_human -> archive_data,0.3529711365699768,0.23927780985832214
Make sure there's a trace of what was done.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.3879333734512329,0.34037747979164124
Compliance will want to see this was recorded.,log_audit_event,2,False,log_audit_event -> escalate_to_human,0.507353663444519,0.4651685953140259
The regulator will ask if we documented this.,log_audit_event,5,True,db_write,0.2994876801967621,0.25034308433532715
Diana wants their money returned.,process_refund,2,False,process_refund -> send_notification,0.44851815700531006,0.40655940771102905
Alice wants their money returned.,process_refund,2,False,process_refund -> send_notification,0.496713250875473,0.43723297119140625
Eve says they didn't authorize this charge.,process_refund,3,False,escalate_to_human -> archive_data,0.39654555916786194,0.34876829385757446
Alice says they didn't authorize this charge.,process_refund,3,False,escalate_to_human -> archive_data,0.39856475591659546,0.33442723751068115
Eve wants their money returned.,process_refund,2,False,process_refund -> send_notification,0.49027541279792786,0.407848060131073
Bob says they didn't authorize this charge.,process_refund,3,False,escalate_to_human -> archive_data,0.37703943252563477,0.3143763244152069
The charge on #31450 was a mistake.,process_refund,2,False,process_refund -> send_notification,0.4154071509838104,0.3973405063152313
We owe Diana money.,process_refund,2,False,process_refund -> send_notification,0.4453667998313904,0.3934837281703949
Frank wants their money returned.,process_refund,2,False,process_refund -> send_notification,0.4044429063796997,0.36172232031822205
Charlie paid twice and isn't happy.,process_refund,3,False,process_refund -> send_notification,0.43693333864212036,0.34580639004707336
Charlie wants their money returned.,process_refund,2,False,process_refund -> send_notification,0.45288193225860596,0.403522253036499
We owe Alice money.,process_refund,2,False,process_refund -> send_notification,0.4574475884437561,0.398048460483551
