condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines,source_row_id,generation_type,confusable_with
Confusable,21,Look up how cdn-edge-06 is performing.,check_status,check_status,check_status,True,1,0.3058267831802368,0.3058267831802368,check_status;log_audit_event;process_refund;generate_report;db_read,0.30582678;0.27381134;0.26125449;0.26062411;0.26055464,-1,confusable_intent,query_database
Confusable,22,Scan prod-web-01 -- is it healthy?,check_status,check_status,scan_malware,False,10,0.3619065582752228,0.1309974193572998,scan_malware;quarantine_system;generate_report;log_audit_event;send_notification,0.36190656;0.23981458;0.19037995;0.17874998;0.17231905,-1,confusable_intent,scan_malware
Confusable,23,Scan cdn-edge-06 -- is it healthy?,check_status,check_status,scan_malware,False,2,0.1298825889825821,0.06994740664958954,scan_malware;check_status;quarantine_system;escalate_to_human;send_notification,0.12988259;0.06994741;0.04867508;0.04710098;0.04094424,-1,confusable_intent,scan_malware
Confusable,24,Look up how prod-web-01 is performing.,check_status,check_status,quarantine_system,False,7,0.42922499775886536,0.36754223704338074,quarantine_system;log_audit_event;scan_malware;generate_report;process_refund,0.42922500;0.41724983;0.41701201;0.41476500;0.41033736,-1,confusable_intent,query_database
Confusable,25,Scan payment-api-03 -- is it healthy?,check_status,check_status,scan_malware,False,4,0.18233969807624817,0.10285044461488724,scan_malware;log_audit_event;quarantine_system;check_status;escalate_to_human,0.18233970;0.10787115;0.10289060;0.10285044;0.07630759,-1,confusable_intent,scan_malware
Confusable,26,Query payment-api-03 to see if it's still alive.,check_status,check_status,check_status,True,1,0.25329384207725525,0.25329384207725525,check_status;db_read;log_audit_event;process_refund;quarantine_system,0.25329384;0.22059490;0.21425317;0.20023714;0.19786985,-1,confusable_intent,query_database
Confusable,27,Scan cdn-edge-06 -- is it healthy?,check_status,check_status,scan_malware,False,2,0.1298825889825821,0.06994740664958954,scan_malware;check_status;quarantine_system;escalate_to_human;send_notification,0.12988259;0.06994741;0.04867508;0.04710098;0.04094424,-1,confusable_intent,scan_malware
Confusable,28,Query payment-api-03 to see if it's still alive.,check_status,check_status,check_status,True,1,0.25329384207725525,0.25329384207725525,check_status;db_read;log_audit_event;process_refund;quarantine_system,0.25329384;0.22059490;0.21425317;0.20023714;0.19786985,-1,confusable_intent,query_database
Confusable,29,Query prod-web-01 to see if it's still alive.,check_status,check_status,quarantine_system,False,8,0.34346798062324524,0.2770102024078369,quarantine_system;scan_malware;process_refund;db_read;log_audit_event,0.34346798;0.33205739;0.32380837;0.31141013;0.30422041,-1,confusable_intent,query_database
Confusable,30,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.443569540977478,0.4106052815914154,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.44356954;0.41060528;0.40774089;0.38899335;0.36352277,-1,confusable_intent,send_notification
Confusable,31,Log Diana's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4317694306373596,0.4317694306373596,create_ticket;escalate_to_human;log_audit_event;generate_report;process_refund,0.43176943;0.42745987;0.42056438;0.41593581;0.40430644,-1,confusable_intent,log_audit_event
Confusable,32,Log Frank's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.49464383721351624,0.49464383721351624,create_ticket;escalate_to_human;generate_report;process_refund;provision_vm,0.49464384;0.43667766;0.43294418;0.41928780;0.41608170,-1,confusable_intent,log_audit_event
Confusable,33,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,34,Notify the team by creating a formal issue for ml-infer-05.,create_ticket,create_ticket,send_notification,False,6,0.46474045515060425,0.34599676728248596,send_notification;escalate_to_human;generate_report;provision_vm;quarantine_system,0.46474046;0.41762528;0.39220971;0.38452151;0.37770924,-1,confusable_intent,send_notification
Confusable,35,Notify the team by creating a formal issue for payment-api-03.,create_ticket,create_ticket,create_ticket,True,1,0.41698870062828064,0.41698870062828064,create_ticket;send_notification;escalate_to_human;provision_vm;quarantine_system,0.41698870;0.41610888;0.41210946;0.37422144;0.35187286,-1,confusable_intent,send_notification
Confusable,36,Log Grace's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.3752838373184204,0.3752838373184204,create_ticket;log_audit_event;escalate_to_human;process_refund;generate_report,0.37528384;0.35373071;0.33772811;0.33463651;0.32060227,-1,confusable_intent,log_audit_event
Confusable,37,Notify the team by creating a formal issue for staging-db-02.,create_ticket,create_ticket,send_notification,False,5,0.3762759864330292,0.30377787351608276,send_notification;db_write;escalate_to_human;provision_vm;create_ticket,0.37627599;0.35878605;0.32207775;0.30863389;0.30377787,-1,confusable_intent,send_notification
Confusable,38,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,create_ticket,escalate_to_human,False,3,0.34970179200172424,0.3196139633655548,escalate_to_human;send_notification;create_ticket;provision_vm;quarantine_system,0.34970179;0.33686021;0.31961396;0.29297173;0.27855179,-1,confusable_intent,send_notification
Confusable,39,Notify the team by creating a formal issue for prod-web-01.,create_ticket,create_ticket,send_notification,False,3,0.4898819029331207,0.4745742678642273,send_notification;escalate_to_human;create_ticket;provision_vm;generate_report,0.48988190;0.47965816;0.47457427;0.45818880;0.44520399,-1,confusable_intent,send_notification
Confusable,40,Log Charlie's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4253762662410736,0.4253762662410736,create_ticket;log_audit_event;escalate_to_human;generate_report;process_refund,0.42537627;0.41101095;0.40905148;0.39131939;0.38990954,-1,confusable_intent,log_audit_event
Confusable,41,Log Eve's complaint so we can follow up.,create_ticket,create_ticket,log_audit_event,False,5,0.4263805150985718,0.3457002341747284,log_audit_event;escalate_to_human;generate_report;process_refund;create_ticket,0.42638052;0.37238717;0.36277166;0.35270223;0.34570023,-1,confusable_intent,log_audit_event
Confusable,42,Log Bob's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.42868614196777344,0.42868614196777344,create_ticket;log_audit_event;escalate_to_human;process_refund;generate_report,0.42868614;0.39810330;0.38830763;0.37401173;0.36318621,-1,confusable_intent,log_audit_event
Confusable,43,Log Alice's complaint so we can follow up.,create_ticket,create_ticket,escalate_to_human,False,2,0.4580267369747162,0.4040820896625519,escalate_to_human;create_ticket;log_audit_event;generate_report;process_refund,0.45802674;0.40408209;0.37254590;0.34765044;0.33283764,-1,confusable_intent,log_audit_event
Confusable,44,Log Bob's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.42868614196777344,0.42868614196777344,create_ticket;log_audit_event;escalate_to_human;process_refund;generate_report,0.42868614;0.39810330;0.38830763;0.37401173;0.36318621,-1,confusable_intent,log_audit_event
Confusable,45,Log Diana's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4317694306373596,0.4317694306373596,create_ticket;escalate_to_human;log_audit_event;generate_report;process_refund,0.43176943;0.42745987;0.42056438;0.41593581;0.40430644,-1,confusable_intent,log_audit_event
Confusable,46,Log Eve's complaint so we can follow up.,create_ticket,create_ticket,log_audit_event,False,5,0.4263805150985718,0.3457002341747284,log_audit_event;escalate_to_human;generate_report;process_refund;create_ticket,0.42638052;0.37238717;0.36277166;0.35270223;0.34570023,-1,confusable_intent,log_audit_event
Confusable,47,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.443569540977478,0.4106052815914154,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.44356954;0.41060528;0.40774089;0.38899335;0.36352277,-1,confusable_intent,send_notification
Confusable,48,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,49,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,50,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.443569540977478,0.4106052815914154,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.44356954;0.41060528;0.40774089;0.38899335;0.36352277,-1,confusable_intent,send_notification
Confusable,51,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,create_ticket,escalate_to_human,False,3,0.34970179200172424,0.3196139633655548,escalate_to_human;send_notification;create_ticket;provision_vm;quarantine_system,0.34970179;0.33686021;0.31961396;0.29297173;0.27855179,-1,confusable_intent,send_notification
Confusable,52,Log Charlie's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4253762662410736,0.4253762662410736,create_ticket;log_audit_event;escalate_to_human;generate_report;process_refund,0.42537627;0.41101095;0.40905148;0.39131939;0.38990954,-1,confusable_intent,log_audit_event
Confusable,53,Log Frank's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.49464383721351624,0.49464383721351624,create_ticket;escalate_to_human;generate_report;process_refund;provision_vm,0.49464384;0.43667766;0.43294418;0.41928780;0.41608170,-1,confusable_intent,log_audit_event
Confusable,54,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,55,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,56,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,57,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,58,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,59,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,4,0.4306879937648773,0.38404762744903564,db_write;provision_vm;generate_report;create_ticket;escalate_to_human,0.43068799;0.39831519;0.38793936;0.38404763;0.37301743,-1,confusable_intent,send_notification
Confusable,60,Notify a manager that Frank's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4638496935367584,0.4638496935367584,escalate_to_human;send_notification;create_ticket;provision_vm;quarantine_system,0.46384969;0.38776782;0.36994421;0.35707310;0.34941104,-1,confusable_intent,send_notification
Confusable,61,Send this to a real person for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4791150689125061,0.4791150689125061,escalate_to_human;send_notification;provision_vm;create_ticket;generate_report,0.47911507;0.38060614;0.37049392;0.34499750;0.34337121,-1,confusable_intent,send_notification
Confusable,62,Create an escalation path for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.47427496314048767,0.47427496314048767,escalate_to_human;provision_vm;create_ticket;send_notification;generate_report,0.47427496;0.40712553;0.39388454;0.37982374;0.36291710,-1,confusable_intent,create_ticket
Confusable,63,Send this to a real person for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4594973623752594,0.4594973623752594,escalate_to_human;send_notification;provision_vm;create_ticket;generate_report,0.45949736;0.26329422;0.25826201;0.23947868;0.23927617,-1,confusable_intent,send_notification
Confusable,64,Send this to a real person for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.39614570140838623,0.39614570140838623,escalate_to_human;send_notification;provision_vm;generate_report;quarantine_system,0.39614570;0.24927279;0.22048476;0.21848324;0.20955175,-1,confusable_intent,send_notification
Confusable,65,Create an escalation path for Diana.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.44138914346694946,0.44138914346694946,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.44138914;0.36900452;0.35206956;0.33618054;0.33400917,-1,confusable_intent,create_ticket
Confusable,66,Send this to a real person for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4063760042190552,0.4063760042190552,escalate_to_human;send_notification;provision_vm;quarantine_system;create_ticket,0.40637600;0.27463126;0.26186526;0.25375715;0.24762115,-1,confusable_intent,send_notification
Confusable,67,Create an escalation path for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.398734986782074,0.398734986782074,escalate_to_human;provision_vm;create_ticket;quarantine_system;send_notification,0.39873499;0.30795068;0.29066047;0.28857937;0.28413630,-1,confusable_intent,create_ticket
Confusable,68,Create an escalation path for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5094215273857117,0.5094215273857117,escalate_to_human;provision_vm;create_ticket;send_notification;generate_report,0.50942153;0.35917270;0.32855296;0.32591042;0.32176805,-1,confusable_intent,create_ticket
Confusable,69,Send this to a real person for Grace.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.3068598210811615,0.3068598210811615,escalate_to_human;provision_vm;send_notification;quarantine_system;generate_report,0.30685982;0.20767757;0.19848527;0.18612251;0.17105097,-1,confusable_intent,send_notification
Confusable,70,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4381100833415985,0.4381100833415985,escalate_to_human;send_notification;generate_report;quarantine_system;provision_vm,0.43811008;0.31156012;0.30043074;0.29632062;0.29280278,-1,confusable_intent,send_notification
Confusable,71,Notify a manager that Grace's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.33639952540397644,0.33639952540397644,escalate_to_human;send_notification;provision_vm;quarantine_system;create_ticket,0.33639953;0.24174444;0.22299911;0.21765563;0.21479137,-1,confusable_intent,send_notification
Confusable,72,Notify a manager that Bob's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.39336955547332764,0.39336955547332764,escalate_to_human;send_notification;quarantine_system;create_ticket;provision_vm,0.39336956;0.28040797;0.27924702;0.25292996;0.24620561,-1,confusable_intent,send_notification
Confusable,73,Notify a manager that Eve's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4400976896286011,0.4400976896286011,escalate_to_human;send_notification;quarantine_system;generate_report;provision_vm,0.44009769;0.31825954;0.29300162;0.27148774;0.26556778,-1,confusable_intent,send_notification
Confusable,74,Notify a manager that Charlie's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.43359699845314026,0.43359699845314026,escalate_to_human;quarantine_system;send_notification;provision_vm;create_ticket,0.43359700;0.34442884;0.32914555;0.30407029;0.30153692,-1,confusable_intent,send_notification
Confusable,75,Create an escalation path for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.40319326519966125,0.40319326519966125,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.40319327;0.33902687;0.32410482;0.32193506;0.31058487,-1,confusable_intent,create_ticket
Confusable,76,Create an escalation path for Grace.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.36531567573547363,0.36531567573547363,escalate_to_human;provision_vm;quarantine_system;create_ticket;update_subscription,0.36531568;0.31381181;0.28602964;0.28389749;0.27343962,-1,confusable_intent,create_ticket
Confusable,77,Send this to a real person for Diana.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4036402106285095,0.4036402106285095,escalate_to_human;provision_vm;generate_report;send_notification;db_write,0.40364021;0.28694487;0.28127667;0.27721077;0.25941178,-1,confusable_intent,send_notification
Confusable,78,Notify a manager that Alice's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4689114987850189,0.4689114987850189,escalate_to_human;send_notification;provision_vm;create_ticket;quarantine_system,0.46891150;0.27414227;0.24975653;0.24891698;0.23179096,-1,confusable_intent,send_notification
Confusable,79,Send this to a real person for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41124579310417175,0.41124579310417175,escalate_to_human;quarantine_system;send_notification;provision_vm;generate_report,0.41124579;0.30897951;0.30160549;0.29765576;0.27598694,-1,confusable_intent,send_notification
Confusable,80,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4381100833415985,0.4381100833415985,escalate_to_human;send_notification;generate_report;quarantine_system;provision_vm,0.43811008;0.31156012;0.30043074;0.29632062;0.29280278,-1,confusable_intent,send_notification
Confusable,81,Create an escalation path for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4208003282546997,0.4208003282546997,escalate_to_human;quarantine_system;provision_vm;send_notification;generate_report,0.42080033;0.35147184;0.34603298;0.31977475;0.31361881,-1,confusable_intent,create_ticket
Confusable,82,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4381100833415985,0.4381100833415985,escalate_to_human;send_notification;generate_report;quarantine_system;provision_vm,0.43811008;0.31156012;0.30043074;0.29632062;0.29280278,-1,confusable_intent,send_notification
Confusable,83,Notify a manager that Charlie's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.43359699845314026,0.43359699845314026,escalate_to_human;quarantine_system;send_notification;provision_vm;create_ticket,0.43359700;0.34442884;0.32914555;0.30407029;0.30153692,-1,confusable_intent,send_notification
Confusable,84,Create an escalation path for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.398734986782074,0.398734986782074,escalate_to_human;provision_vm;create_ticket;quarantine_system;send_notification,0.39873499;0.30795068;0.29066047;0.28857937;0.28413630,-1,confusable_intent,create_ticket
Confusable,85,Create an escalation path for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.40319326519966125,0.40319326519966125,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.40319327;0.33902687;0.32410482;0.32193506;0.31058487,-1,confusable_intent,create_ticket
Confusable,86,Notify a manager that Eve's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4400976896286011,0.4400976896286011,escalate_to_human;send_notification;quarantine_system;generate_report;provision_vm,0.44009769;0.31825954;0.29300162;0.27148774;0.26556778,-1,confusable_intent,send_notification
Confusable,87,Send this to a real person for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41124579310417175,0.41124579310417175,escalate_to_human;quarantine_system;send_notification;provision_vm;generate_report,0.41124579;0.30897951;0.30160549;0.29765576;0.27598694,-1,confusable_intent,send_notification
Confusable,88,Send this to a real person for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4791150391101837,0.4791150391101837,escalate_to_human;send_notification;provision_vm;create_ticket;generate_report,0.47911504;0.38060614;0.37049395;0.34499753;0.34337118,-1,confusable_intent,send_notification
Confusable,89,Send this to a real person for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4063760042190552,0.4063760042190552,escalate_to_human;send_notification;provision_vm;quarantine_system;create_ticket,0.40637600;0.27463126;0.26186526;0.25375715;0.24762115,-1,confusable_intent,send_notification
Confusable,90,Log the quarterly metrics into a document.,generate_report,generate_report,db_write,False,4,0.3067462146282196,0.216567724943161,db_write;log_audit_event;db_read;generate_report;process_refund,0.30674621;0.27761012;0.26916990;0.21656772;0.21257253,-1,confusable_intent,log_audit_event
Confusable,91,Pull the data and compile findings for Marketing.,generate_report,generate_report,db_read,False,8,0.3729310631752014,0.22369274497032166,db_read;db_write;check_status;send_notification;process_refund,0.37293106;0.29293099;0.27851650;0.26992366;0.24097261,-1,confusable_intent,query_database
Confusable,92,Query the system and put together a summary for HR.,generate_report,generate_report,db_read,False,5,0.34045177698135376,0.2631556987762451,db_read;db_write;check_status;process_refund;generate_report,0.34045178;0.29312605;0.28055778;0.26422498;0.26315570,-1,confusable_intent,query_database
Confusable,93,Query the system and put together a summary for Finance.,generate_report,generate_report,db_write,False,3,0.411992609500885,0.2842719852924347,db_write;db_read;generate_report;check_status;process_refund,0.41199261;0.39902350;0.28427199;0.26749751;0.25667459,-1,confusable_intent,query_database
Confusable,94,Pull the data and compile findings for Engineering.,generate_report,generate_report,db_read,False,4,0.368600994348526,0.31231439113616943,db_read;db_write;send_notification;generate_report;provision_vm,0.36860099;0.36788332;0.32215640;0.31231439;0.30959636,-1,confusable_intent,query_database
Confusable,95,Query the system and put together a summary for Marketing.,generate_report,generate_report,db_read,False,7,0.33137261867523193,0.22954952716827393,db_read;db_write;check_status;send_notification;process_refund,0.33137262;0.31729129;0.25930747;0.25427103;0.24904789,-1,confusable_intent,query_database
Confusable,96,Pull the data and compile findings for HR.,generate_report,generate_report,db_read,False,2,0.37124937772750854,0.30367669463157654,db_read;generate_report;check_status;log_audit_event;process_refund,0.37124938;0.30367669;0.30155051;0.28857720;0.28450519,-1,confusable_intent,query_database
Confusable,97,Query the system and put together a summary for Legal.,generate_report,generate_report,db_write,False,4,0.36793574690818787,0.34042468667030334,db_write;create_ticket;db_read;generate_report;escalate_to_human,0.36793575;0.35995236;0.35530660;0.34042469;0.33902004,-1,confusable_intent,query_database
Confusable,98,Pull the data and compile findings for Legal.,generate_report,generate_report,db_read,False,6,0.34177014231681824,0.2815094590187073,db_read;escalate_to_human;db_write;create_ticket;send_notification,0.34177014;0.31934071;0.31534857;0.29479069;0.28370228,-1,confusable_intent,query_database
