condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines,source_row_id,generation_type,confusable_with
Confusable,27,Scan cdn-edge-06 -- is it healthy?,check_status,check_status,scan_malware,False,2,0.12753531336784363,0.07967094331979752,scan_malware;check_status;quarantine_system;send_notification;restart_service,0.12753531;0.07967094;0.05262256;0.03629983;0.03514225,-1,confusable_intent,scan_malware
Confusable,28,Query payment-api-03 to see if it's still alive.,check_status,check_status,check_status,True,1,0.22708380222320557,0.22708380222320557,check_status;log_audit_event;db_read;quarantine_system;process_refund,0.22708380;0.19342022;0.19101837;0.16947892;0.16477804,-1,confusable_intent,query_database
Confusable,29,Query prod-web-01 to see if it's still alive.,check_status,check_status,quarantine_system,False,10,0.3382766842842102,0.26576557755470276,quarantine_system;scan_malware;process_refund;log_audit_event;db_read,0.33827668;0.31266084;0.31056473;0.30635408;0.30342528,-1,confusable_intent,query_database
Confusable,30,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.4331512749195099,0.397906631231308,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.43315127;0.39790663;0.39061403;0.37548542;0.35224372,-1,confusable_intent,send_notification
Confusable,31,Log Diana's complaint so we can follow up.,create_ticket,create_ticket,escalate_to_human,False,2,0.41953566670417786,0.4096022844314575,escalate_to_human;create_ticket;generate_report;log_audit_event;process_refund,0.41953567;0.40960228;0.39930207;0.38429064;0.35493645,-1,confusable_intent,log_audit_event
Confusable,32,Log Frank's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.48309704661369324,0.48309704661369324,create_ticket;escalate_to_human;generate_report;provision_vm;process_refund,0.48309705;0.42774493;0.42310941;0.40546131;0.37646991,-1,confusable_intent,log_audit_event
Confusable,33,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,34,Notify the team by creating a formal issue for ml-infer-05.,create_ticket,create_ticket,send_notification,False,6,0.4534548819065094,0.329254686832428,send_notification;escalate_to_human;generate_report;provision_vm;quarantine_system,0.45345488;0.40643382;0.37713364;0.37006864;0.34742361,-1,confusable_intent,send_notification
Confusable,35,Notify the team by creating a formal issue for payment-api-03.,create_ticket,create_ticket,send_notification,False,3,0.40210986137390137,0.3918077051639557,send_notification;escalate_to_human;create_ticket;provision_vm;generate_report,0.40210986;0.39689940;0.39180771;0.35023749;0.32616529,-1,confusable_intent,send_notification
Confusable,36,Log Grace's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.3686603605747223,0.3686603605747223,create_ticket;escalate_to_human;log_audit_event;generate_report;provision_vm,0.36866036;0.33103460;0.31394729;0.31332013;0.31233191,-1,confusable_intent,log_audit_event
Confusable,37,Notify the team by creating a formal issue for staging-db-02.,create_ticket,create_ticket,send_notification,False,5,0.368417352437973,0.2930687963962555,send_notification;db_write;escalate_to_human;provision_vm;create_ticket,0.36841735;0.33531922;0.31070870;0.29655400;0.29306880,-1,confusable_intent,send_notification
Confusable,38,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,create_ticket,escalate_to_human,False,3,0.32617616653442383,0.307193785905838,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.32617617;0.31822488;0.30719379;0.26617107;0.25292966,-1,confusable_intent,send_notification
Confusable,39,Notify the team by creating a formal issue for prod-web-01.,create_ticket,create_ticket,send_notification,False,3,0.486283540725708,0.46258431673049927,send_notification;escalate_to_human;create_ticket;provision_vm;generate_report,0.48628354;0.47503310;0.46258432;0.45455819;0.43602821,-1,confusable_intent,send_notification
Confusable,40,Log Charlie's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4084864556789398,0.4084864556789398,create_ticket;escalate_to_human;generate_report;log_audit_event;provision_vm,0.40848646;0.39917168;0.37934607;0.37450084;0.35318437,-1,confusable_intent,log_audit_event
Confusable,41,Log Eve's complaint so we can follow up.,create_ticket,create_ticket,log_audit_event,False,4,0.3944788873195648,0.3409539759159088,log_audit_event;escalate_to_human;generate_report;create_ticket;process_refund,0.39447889;0.37468243;0.36441612;0.34095398;0.31930515,-1,confusable_intent,log_audit_event
Confusable,42,Log Bob's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.41770628094673157,0.41770628094673157,create_ticket;escalate_to_human;log_audit_event;generate_report;process_refund,0.41770628;0.37472504;0.36962804;0.35030922;0.33758530,-1,confusable_intent,log_audit_event
Confusable,43,Log Alice's complaint so we can follow up.,create_ticket,create_ticket,escalate_to_human,False,2,0.45100870728492737,0.39164769649505615,escalate_to_human;create_ticket;generate_report;log_audit_event;provision_vm,0.45100871;0.39164770;0.34297875;0.34085011;0.31282741,-1,confusable_intent,log_audit_event
Confusable,44,Log Bob's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.41770628094673157,0.41770628094673157,create_ticket;escalate_to_human;log_audit_event;generate_report;process_refund,0.41770628;0.37472504;0.36962804;0.35030922;0.33758530,-1,confusable_intent,log_audit_event
Confusable,45,Log Diana's complaint so we can follow up.,create_ticket,create_ticket,escalate_to_human,False,2,0.41953566670417786,0.4096022844314575,escalate_to_human;create_ticket;generate_report;log_audit_event;process_refund,0.41953567;0.40960228;0.39930207;0.38429064;0.35493645,-1,confusable_intent,log_audit_event
Confusable,46,Log Eve's complaint so we can follow up.,create_ticket,create_ticket,log_audit_event,False,4,0.3944788873195648,0.3409539759159088,log_audit_event;escalate_to_human;generate_report;create_ticket;process_refund,0.39447889;0.37468243;0.36441612;0.34095398;0.31930515,-1,confusable_intent,log_audit_event
Confusable,47,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.4331512749195099,0.397906631231308,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.43315127;0.39790663;0.39061403;0.37548542;0.35224372,-1,confusable_intent,send_notification
Confusable,48,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,49,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,50,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,create_ticket,send_notification,False,2,0.4331512749195099,0.397906631231308,send_notification;create_ticket;escalate_to_human;provision_vm;generate_report,0.43315127;0.39790663;0.39061403;0.37548542;0.35224372,-1,confusable_intent,send_notification
Confusable,51,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,create_ticket,escalate_to_human,False,3,0.32617616653442383,0.307193785905838,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.32617617;0.31822488;0.30719379;0.26617107;0.25292966,-1,confusable_intent,send_notification
Confusable,52,Log Charlie's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.4084864556789398,0.4084864556789398,create_ticket;escalate_to_human;generate_report;log_audit_event;provision_vm,0.40848646;0.39917168;0.37934607;0.37450084;0.35318437,-1,confusable_intent,log_audit_event
Confusable,53,Log Frank's complaint so we can follow up.,create_ticket,create_ticket,create_ticket,True,1,0.48309704661369324,0.48309704661369324,create_ticket;escalate_to_human;generate_report;provision_vm;process_refund,0.48309705;0.42774493;0.42310941;0.40546131;0.37646991,-1,confusable_intent,log_audit_event
Confusable,54,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,55,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,56,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,57,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,58,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,59,Send a record of this problem to the tracking system.,create_ticket,create_ticket,db_write,False,3,0.4027878940105438,0.3885045647621155,db_write;provision_vm;create_ticket;escalate_to_human;generate_report,0.40278789;0.39503416;0.38850456;0.38727835;0.38249779,-1,confusable_intent,send_notification
Confusable,60,Notify a manager that Frank's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.44356992840766907,0.44356992840766907,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.44356993;0.37410036;0.35968265;0.34780750;0.32089287,-1,confusable_intent,send_notification
Confusable,61,Send this to a real person for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4853114187717438,0.4853114187717438,escalate_to_human;provision_vm;send_notification;create_ticket;generate_report,0.48531142;0.37550148;0.37046993;0.34516245;0.33657992,-1,confusable_intent,send_notification
Confusable,62,Create an escalation path for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.46558934450149536,0.46558934450149536,escalate_to_human;provision_vm;create_ticket;send_notification;generate_report,0.46558934;0.39703748;0.39213055;0.36330456;0.35102594,-1,confusable_intent,create_ticket
Confusable,63,Send this to a real person for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4652494192123413,0.4652494192123413,escalate_to_human;send_notification;provision_vm;create_ticket;generate_report,0.46524942;0.26108253;0.25837293;0.23886068;0.23752348,-1,confusable_intent,send_notification
Confusable,64,Send this to a real person for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41247090697288513,0.41247090697288513,escalate_to_human;send_notification;provision_vm;generate_report;quarantine_system,0.41247091;0.25147447;0.23054151;0.22163360;0.21733029,-1,confusable_intent,send_notification
Confusable,65,Create an escalation path for Diana.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4385427236557007,0.4385427236557007,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.43854272;0.35624853;0.33705357;0.31965962;0.31242356,-1,confusable_intent,create_ticket
Confusable,66,Send this to a real person for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4076758027076721,0.4076758027076721,escalate_to_human;send_notification;provision_vm;quarantine_system;create_ticket,0.40767580;0.27207643;0.26582345;0.25695854;0.24797975,-1,confusable_intent,send_notification
Confusable,67,Create an escalation path for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.3850197196006775,0.3850197196006775,escalate_to_human;provision_vm;create_ticket;send_notification;quarantine_system,0.38501972;0.29390326;0.29007292;0.26971877;0.26843947,-1,confusable_intent,create_ticket
Confusable,68,Create an escalation path for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5045263767242432,0.5045263767242432,escalate_to_human;provision_vm;create_ticket;generate_report;send_notification,0.50452638;0.34527096;0.32616273;0.31444970;0.31342247,-1,confusable_intent,create_ticket
Confusable,69,Send this to a real person for Grace.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.32204753160476685,0.32204753160476685,escalate_to_human;provision_vm;send_notification;quarantine_system;create_ticket,0.32204753;0.21989414;0.20718022;0.20154317;0.18243498,-1,confusable_intent,send_notification
Confusable,70,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4200495779514313,0.4200495779514313,escalate_to_human;send_notification;provision_vm;generate_report;create_ticket,0.42004958;0.29947317;0.28175676;0.27696297;0.27060115,-1,confusable_intent,send_notification
Confusable,71,Notify a manager that Grace's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.32479193806648254,0.32479193806648254,escalate_to_human;send_notification;provision_vm;create_ticket;quarantine_system,0.32479194;0.24770658;0.22482505;0.22132203;0.20074022,-1,confusable_intent,send_notification
Confusable,72,Notify a manager that Bob's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.37037622928619385,0.37037622928619385,escalate_to_human;send_notification;quarantine_system;create_ticket;provision_vm,0.37037623;0.27349684;0.25157943;0.24850610;0.23885925,-1,confusable_intent,send_notification
Confusable,73,Notify a manager that Eve's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4319312870502472,0.4319312870502472,escalate_to_human;send_notification;quarantine_system;provision_vm;generate_report,0.43193129;0.31465292;0.26851565;0.26374844;0.25890288,-1,confusable_intent,send_notification
Confusable,74,Notify a manager that Charlie's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4167550802230835,0.4167550802230835,escalate_to_human;send_notification;quarantine_system;provision_vm;create_ticket,0.41675508;0.32008255;0.31171083;0.29901013;0.29287255,-1,confusable_intent,send_notification
Confusable,75,Create an escalation path for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4097978472709656,0.4097978472709656,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.40979785;0.33792350;0.32428455;0.31731206;0.29749158,-1,confusable_intent,create_ticket
Confusable,76,Create an escalation path for Grace.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.36265304684638977,0.36265304684638977,escalate_to_human;provision_vm;create_ticket;quarantine_system;update_subscription,0.36265305;0.31115755;0.29107785;0.27845031;0.27179685,-1,confusable_intent,create_ticket
Confusable,77,Send this to a real person for Diana.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41166943311691284,0.41166943311691284,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.41166943;0.28363723;0.27063766;0.26685095;0.25467017,-1,confusable_intent,send_notification
Confusable,78,Notify a manager that Alice's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4533476233482361,0.4533476233482361,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.45334762;0.26727262;0.24240068;0.23868321;0.21680994,-1,confusable_intent,send_notification
Confusable,79,Send this to a real person for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41637083888053894,0.41637083888053894,escalate_to_human;quarantine_system;provision_vm;send_notification;generate_report,0.41637084;0.30364287;0.30257997;0.29382777;0.27022186,-1,confusable_intent,send_notification
Confusable,80,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4200495779514313,0.4200495779514313,escalate_to_human;send_notification;provision_vm;generate_report;create_ticket,0.42004958;0.29947317;0.28175676;0.27696297;0.27060115,-1,confusable_intent,send_notification
Confusable,81,Create an escalation path for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41430383920669556,0.41430383920669556,escalate_to_human;provision_vm;quarantine_system;create_ticket;generate_report,0.41430384;0.33806163;0.32831469;0.31074589;0.30521488,-1,confusable_intent,create_ticket
Confusable,82,Notify a manager that Diana's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4200495779514313,0.4200495779514313,escalate_to_human;send_notification;provision_vm;generate_report;create_ticket,0.42004958;0.29947317;0.28175676;0.27696297;0.27060115,-1,confusable_intent,send_notification
Confusable,83,Notify a manager that Charlie's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4167550802230835,0.4167550802230835,escalate_to_human;send_notification;quarantine_system;provision_vm;create_ticket,0.41675508;0.32008255;0.31171083;0.29901013;0.29287255,-1,confusable_intent,send_notification
Confusable,84,Create an escalation path for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.3850197196006775,0.3850197196006775,escalate_to_human;provision_vm;create_ticket;send_notification;quarantine_system,0.38501972;0.29390326;0.29007292;0.26971877;0.26843947,-1,confusable_intent,create_ticket
Confusable,85,Create an escalation path for Eve.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4097978472709656,0.4097978472709656,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system,0.40979785;0.33792350;0.32428455;0.31731206;0.29749158,-1,confusable_intent,create_ticket
Confusable,86,Notify a manager that Eve's case needs attention.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4319312870502472,0.4319312870502472,escalate_to_human;send_notification;quarantine_system;provision_vm;generate_report,0.43193129;0.31465292;0.26851565;0.26374844;0.25890288,-1,confusable_intent,send_notification
Confusable,87,Send this to a real person for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41637083888053894,0.41637083888053894,escalate_to_human;quarantine_system;provision_vm;send_notification;generate_report,0.41637084;0.30364287;0.30257997;0.29382777;0.27022186,-1,confusable_intent,send_notification
Confusable,88,Send this to a real person for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.485311359167099,0.485311359167099,escalate_to_human;provision_vm;send_notification;create_ticket;generate_report,0.48531136;0.37550154;0.37046987;0.34516239;0.33657995,-1,confusable_intent,send_notification
Confusable,89,Send this to a real person for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4076758027076721,0.4076758027076721,escalate_to_human;send_notification;provision_vm;quarantine_system;create_ticket,0.40767580;0.27207643;0.26582345;0.25695854;0.24797975,-1,confusable_intent,send_notification
Confusable,90,Log the quarterly metrics into a document.,generate_report,generate_report,db_write,False,4,0.30563992261886597,0.23973138630390167,db_write;db_read;log_audit_event;generate_report;send_notification,0.30563992;0.27515984;0.26496419;0.23973139;0.20285207,-1,confusable_intent,log_audit_event
Confusable,91,Pull the data and compile findings for Marketing.,generate_report,generate_report,db_read,False,6,0.364928662776947,0.22151978313922882,db_read;check_status;send_notification;db_write;provision_vm,0.36492866;0.27790591;0.26794308;0.25989306;0.22600490,-1,confusable_intent,query_database
Confusable,92,Query the system and put together a summary for HR.,generate_report,generate_report,db_read,False,4,0.33792611956596375,0.25931569933891296,db_read;db_write;check_status;generate_report;send_notification,0.33792612;0.28281832;0.28125909;0.25931570;0.24320917,-1,confusable_intent,query_database
Confusable,93,Query the system and put together a summary for Finance.,generate_report,generate_report,db_write,False,3,0.4158681333065033,0.2943211495876312,db_write;db_read;generate_report;check_status;create_ticket,0.41586813;0.40755421;0.29432115;0.26631165;0.25462863,-1,confusable_intent,query_database
Confusable,94,Pull the data and compile findings for Engineering.,generate_report,generate_report,db_read,False,4,0.3567715585231781,0.3092941343784332,db_read;db_write;send_notification;generate_report;provision_vm,0.35677156;0.34168106;0.31253642;0.30929413;0.29874054,-1,confusable_intent,query_database
Confusable,95,Query the system and put together a summary for Marketing.,generate_report,generate_report,db_read,False,7,0.34204667806625366,0.2386707365512848,db_read;db_write;check_status;send_notification;process_refund,0.34204668;0.30829212;0.27055308;0.25829363;0.24867345,-1,confusable_intent,query_database
Confusable,96,Pull the data and compile findings for HR.,generate_report,generate_report,db_read,False,3,0.34934353828430176,0.28879761695861816,db_read;check_status;generate_report;send_notification;log_audit_event,0.34934354;0.28913197;0.28879762;0.27206501;0.26749972,-1,confusable_intent,query_database
Confusable,97,Query the system and put together a summary for Legal.,generate_report,generate_report,db_write,False,4,0.35864225029945374,0.33752676844596863,db_write;create_ticket;db_read;generate_report;escalate_to_human,0.35864225;0.35633498;0.35466996;0.33752677;0.33675516,-1,confusable_intent,query_database
Confusable,98,Pull the data and compile findings for Legal.,generate_report,generate_report,db_read,False,5,0.328279048204422,0.27175161242485046,db_read;escalate_to_human;db_write;create_ticket;generate_report,0.32827905;0.32600614;0.28677085;0.27507472;0.27175161,-1,confusable_intent,query_database
