condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines,source_row_id,generation_type,confusable_with
Paraphrase,10,Can you check the database for #53698?,query_database,db_read,db_read,True,1,0.5489434003829956,0.5489434003829956,db_read;db_write;generate_report;provision_vm;send_notification,0.54894340;0.48770621;0.37211996;0.35062855;0.33979350,18,paraphrase_original,
Paraphrase,11,Quick one -- check the database for #53698.,query_database,db_read,db_read,True,1,0.5387363433837891,0.5387363433837891,db_read;db_write;generate_report;send_notification;process_refund,0.53873634;0.53171408;0.44707546;0.40552330;0.39803421,18,paraphrase_variant,
Paraphrase,12,We request that you check the database for #53698.,query_database,db_read,db_read,True,1,0.5338943600654602,0.5338943600654602,db_read;db_write;generate_report;send_notification;quarantine_system,0.53389436;0.49293774;0.39051446;0.36890128;0.35874492,18,paraphrase_variant,
Paraphrase,13,check the database for #53698 -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.5706605315208435,0.5706605315208435,db_read;db_write;generate_report;provision_vm;quarantine_system,0.57066053;0.55429304;0.45941174;0.42796120;0.42696199,18,paraphrase_variant,
Paraphrase,14,Would anyone be able to check the database for #53698?,query_database,db_read,db_read,True,1,0.5259954333305359,0.5259954333305359,db_read;db_write;generate_report;scan_malware;provision_vm,0.52599543;0.46512350;0.35425910;0.32355765;0.31627578,18,paraphrase_variant,
Paraphrase,15,Can you pull the details associated with #53698?,query_database,db_read,generate_report,False,3,0.49275103211402893,0.4826596975326538,generate_report;provision_vm;db_read;process_refund;create_ticket,0.49275103;0.48794806;0.48265970;0.46657121;0.45433664,19,paraphrase_original,
Paraphrase,16,Gonna need you to pull the details associated with #53698.,query_database,db_read,generate_report,False,4,0.4949629306793213,0.45822301506996155,generate_report;process_refund;provision_vm;db_read;send_notification,0.49496293;0.47019985;0.46987367;0.45822302;0.44836214,19,paraphrase_variant,
Paraphrase,17,What we need is for pull the details associated with #53698.,query_database,db_read,generate_report,False,2,0.473778635263443,0.47025102376937866,generate_report;db_read;db_write;process_refund;provision_vm,0.47377864;0.47025102;0.44405642;0.43990007;0.43709967,19,paraphrase_variant,
Paraphrase,18,Who can pull the details associated with #53698?,query_database,db_read,escalate_to_human,False,7,0.4510883390903473,0.3893800377845764,escalate_to_human;generate_report;provision_vm;create_ticket;send_notification,0.45108834;0.42059743;0.41126877;0.40128228;0.39046487,19,paraphrase_variant,
Paraphrase,19,Would you mind pull the details associated with #53698.,query_database,db_read,generate_report,False,9,0.511635422706604,0.43064528703689575,generate_report;provision_vm;process_refund;create_ticket;send_notification,0.51163542;0.49537230;0.48011050;0.46319428;0.44957700,19,paraphrase_variant,
Paraphrase,20,Can you bring up the database entry for #20891?,query_database,db_read,db_write,False,2,0.5720456838607788,0.5532464981079102,db_write;db_read;generate_report;provision_vm;process_refund,0.57204568;0.55324650;0.48022923;0.46709573;0.42414978,22,paraphrase_original,
Paraphrase,21,Would anyone be able to bring up the database entry for #20891?,query_database,db_read,db_write,False,2,0.5523036122322083,0.5431535840034485,db_write;db_read;generate_report;provision_vm;send_notification,0.55230361;0.54315358;0.47674561;0.43867064;0.41286641,22,paraphrase_variant,
Paraphrase,22,Quick one -- bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.568874716758728,0.5442697405815125,db_write;db_read;generate_report;provision_vm;process_refund,0.56887472;0.54426974;0.49200794;0.44883913;0.44494927,22,paraphrase_variant,
Paraphrase,23,What we need is for bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.5588268637657166,0.5455048680305481,db_write;db_read;generate_report;provision_vm;process_refund,0.55882686;0.54550487;0.46247080;0.41770956;0.40903300,22,paraphrase_variant,
Paraphrase,24,Would you mind bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.547638475894928,0.5103710889816284,db_write;db_read;generate_report;provision_vm;process_refund,0.54763848;0.51037109;0.48369199;0.45019192;0.42052040,22,paraphrase_variant,
Paraphrase,25,Can you read back the data for #60122?,query_database,db_read,db_read,True,1,0.5349456071853638,0.5349456071853638,db_read;db_write;generate_report;provision_vm;send_notification,0.53494561;0.46938604;0.40189379;0.38344106;0.37978292,23,paraphrase_original,
Paraphrase,26,Gonna need you to read back the data for #60122.,query_database,db_read,db_read,True,1,0.4803679883480072,0.4803679883480072,db_read;db_write;generate_report;send_notification;process_refund,0.48036799;0.41885549;0.39705580;0.37798759;0.37081972,23,paraphrase_variant,
Paraphrase,27,Would anyone be able to read back the data for #60122?,query_database,db_read,db_read,True,1,0.5209063291549683,0.5209063291549683,db_read;db_write;generate_report;send_notification;provision_vm,0.52090633;0.44508517;0.39726153;0.37415001;0.35345414,23,paraphrase_variant,
Paraphrase,28,We request that you read back the data for #60122.,query_database,db_read,db_read,True,1,0.5000244379043579,0.5000244379043579,db_read;db_write;generate_report;send_notification;process_refund,0.50002444;0.47130021;0.42811528;0.42378083;0.40948206,23,paraphrase_variant,
Paraphrase,29,It would help if read back the data for #60122.,query_database,db_read,db_read,True,1,0.5039392113685608,0.5039392113685608,db_read;db_write;generate_report;send_notification;process_refund,0.50393921;0.46316156;0.42517251;0.40287447;0.40164441,23,paraphrase_variant,
Paraphrase,30,We should look up the record for Charlie.,query_database,db_read,quarantine_system,False,2,0.3061715066432953,0.29004549980163574,quarantine_system;db_read;generate_report;process_refund;check_status,0.30617151;0.29004550;0.28623748;0.27359143;0.26841819,40,paraphrase_original,
Paraphrase,31,Is it possible to we should look up the record for charlie?,query_database,db_read,generate_report,False,2,0.323821485042572,0.3228789269924164,generate_report;db_read;quarantine_system;provision_vm;escalate_to_human,0.32382149;0.32287893;0.32024306;0.29117426;0.28953093,40,paraphrase_variant,
Paraphrase,32,The situation requires we should look up the record for charlie.,query_database,db_read,generate_report,False,8,0.36728453636169434,0.3106992542743683,generate_report;escalate_to_human;quarantine_system;create_ticket;process_refund,0.36728454;0.35612470;0.35479486;0.34195238;0.33876631,40,paraphrase_variant,
Paraphrase,33,Could you please we should look up the record for charlie.,query_database,db_read,quarantine_system,False,3,0.32389986515045166,0.30853164196014404,quarantine_system;generate_report;db_read;scan_malware;process_refund,0.32389987;0.32347986;0.30853164;0.29674456;0.29649356,40,paraphrase_variant,
Paraphrase,34,Quick one -- we should look up the record for charlie.,query_database,db_read,generate_report,False,5,0.4064439833164215,0.35310396552085876,generate_report;quarantine_system;process_refund;provision_vm;db_read,0.40644398;0.38664275;0.38248029;0.35955438;0.35310397,40,paraphrase_variant,
Paraphrase,35,We should search the database for Charlie.,query_database,db_read,db_read,True,1,0.3964938819408417,0.3964938819408417,db_read;db_write;quarantine_system;generate_report;scan_malware,0.39649388;0.34623897;0.30997658;0.30304706;0.29231665,47,paraphrase_original,
Paraphrase,36,we should search the database for charlie -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.43192651867866516,0.43192651867866516,db_read;db_write;quarantine_system;generate_report;scan_malware,0.43192652;0.41888303;0.40458003;0.40124342;0.36196652,47,paraphrase_variant,
Paraphrase,37,Would anyone be able to we should search the database for charlie?,query_database,db_read,db_read,True,1,0.40876737236976624,0.40876737236976624,db_read;db_write;scan_malware;generate_report;quarantine_system,0.40876737;0.35548308;0.34115118;0.31612337;0.30045769,47,paraphrase_variant,
Paraphrase,38,Kindly we should search the database for charlie.,query_database,db_read,db_read,True,1,0.3906354606151581,0.3906354606151581,db_read;db_write;generate_report;scan_malware;quarantine_system,0.39063546;0.34533674;0.27950943;0.27742586;0.27308452,47,paraphrase_variant,
Paraphrase,39,Need you to we should search the database for charlie.,query_database,db_read,db_read,True,1,0.4313565790653229,0.4313565790653229,db_read;db_write;generate_report;quarantine_system;scan_malware,0.43135658;0.39399567;0.34926102;0.33034316;0.31183562,47,paraphrase_variant,
Paraphrase,40,Let's look up the record for Charlie.,query_database,db_read,quarantine_system,False,2,0.30589643120765686,0.28870898485183716,quarantine_system;db_read;process_refund;generate_report;provision_vm,0.30589643;0.28870898;0.28865841;0.28593770;0.26565400,48,paraphrase_original,
Paraphrase,41,What we need is for let's look up the record for charlie.,query_database,db_read,quarantine_system,False,5,0.3151949644088745,0.2808992266654968,quarantine_system;generate_report;check_status;process_refund;db_read,0.31519496;0.30903625;0.29477140;0.29358023;0.28089923,48,paraphrase_variant,
Paraphrase,42,Quick one -- let's look up the record for charlie.,query_database,db_read,generate_report,False,6,0.40773019194602966,0.3573201596736908,generate_report;process_refund;quarantine_system;create_ticket;provision_vm,0.40773019;0.39528689;0.39274755;0.37030798;0.36997163,48,paraphrase_variant,
Paraphrase,43,Would you mind let's look up the record for charlie.,query_database,db_read,generate_report,False,6,0.31871989369392395,0.28551673889160156,generate_report;quarantine_system;scan_malware;provision_vm;process_refund,0.31871989;0.31819561;0.29260415;0.29183251;0.29142433,48,paraphrase_variant,
Paraphrase,44,Who can let's look up the record for charlie?,query_database,db_read,generate_report,False,4,0.2719186544418335,0.2552248537540436,generate_report;escalate_to_human;quarantine_system;db_read;process_refund,0.27191865;0.26627338;0.26382604;0.25522485;0.25247779,48,paraphrase_variant,
Paraphrase,45,Let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,4,0.4939974546432495,0.47748321294784546,generate_report;process_refund;provision_vm;db_read;send_notification,0.49399745;0.49029905;0.48033202;0.47748321;0.46783447,49,paraphrase_original,
Paraphrase,46,Is it possible to let's retrieve the entry for #10234?,query_database,db_read,db_read,True,1,0.42967474460601807,0.42967474460601807,db_read;generate_report;process_refund;provision_vm;db_write,0.42967474;0.40537411;0.40021327;0.39674357;0.38834980,49,paraphrase_variant,
Paraphrase,47,We request that you let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,7,0.5008597373962402,0.4563351571559906,generate_report;process_refund;send_notification;provision_vm;quarantine_system,0.50085974;0.49696720;0.49083436;0.47950545;0.47896001,49,paraphrase_variant,
Paraphrase,48,The situation requires let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,9,0.4912799596786499,0.412727028131485,generate_report;provision_vm;process_refund;send_notification;create_ticket,0.49127996;0.48102391;0.47820643;0.46577188;0.46422794,49,paraphrase_variant,
Paraphrase,49,Need you to let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,4,0.5124414563179016,0.4983309805393219,generate_report;process_refund;provision_vm;db_read;send_notification,0.51244146;0.50559705;0.50530463;0.49833098;0.49086186,49,paraphrase_variant,
Paraphrase,50,Let's pull the details associated with #42017.,query_database,db_read,process_refund,False,11,0.4853328764438629,0.38285011053085327,process_refund;generate_report;send_notification;provision_vm;quarantine_system,0.48533288;0.47813427;0.47797775;0.46589577;0.43769550,51,paraphrase_original,
Paraphrase,51,Please let's pull the details associated with #42017.,query_database,db_read,generate_report,False,12,0.5206298232078552,0.39238816499710083,generate_report;process_refund;send_notification;provision_vm;quarantine_system,0.52062982;0.51990217;0.50946331;0.50794154;0.48240095,51,paraphrase_variant,
Paraphrase,52,Could someone let's pull the details associated with #42017?,query_database,db_read,generate_report,False,10,0.4981500804424286,0.3945079743862152,generate_report;process_refund;provision_vm;send_notification;create_ticket,0.49815008;0.47857830;0.47673830;0.47673315;0.44853839,51,paraphrase_variant,
Paraphrase,53,"Yo, let's pull the details associated with #42017.",query_database,db_read,generate_report,False,11,0.4781663715839386,0.36958184838294983,generate_report;process_refund;send_notification;provision_vm;quarantine_system,0.47816637;0.47361347;0.46581820;0.45928204;0.42645434,51,paraphrase_variant,
Paraphrase,54,The situation requires let's pull the details associated with #42017.,query_database,db_read,generate_report,False,12,0.5117638111114502,0.35305529832839966,generate_report;send_notification;process_refund;create_ticket;escalate_to_human,0.51176381;0.50067914;0.49880624;0.49755430;0.49073780,51,paraphrase_variant,
Paraphrase,55,Let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.5079894065856934,0.5079894065856934,db_read;db_write;generate_report;check_status;process_refund,0.50798941;0.44440138;0.32851198;0.31691495;0.31609789,53,paraphrase_original,
Paraphrase,56,Could someone let's search for transaction #10234 in the database?,query_database,db_read,db_read,True,1,0.474740207195282,0.474740207195282,db_read;db_write;log_audit_event;generate_report;process_refund,0.47474021;0.39445224;0.31785032;0.31509826;0.28639540,53,paraphrase_variant,
Paraphrase,57,Could you please let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.502896249294281,0.502896249294281,db_read;db_write;generate_report;log_audit_event;process_refund,0.50289625;0.44971684;0.34659329;0.33880261;0.32220447,53,paraphrase_variant,
Paraphrase,58,Quick one -- let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.5058229565620422,0.5058229565620422,db_read;db_write;generate_report;process_refund;check_status,0.50582296;0.45153743;0.35311428;0.33017510;0.32990754,53,paraphrase_variant,
Paraphrase,59,let's search for transaction #10234 in the database -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.5212540030479431,0.5212540030479431,db_read;db_write;generate_report;process_refund;check_status,0.52125400;0.47720563;0.37111902;0.34645897;0.33965951,53,paraphrase_variant,
Paraphrase,60,Kindly look up the record for #31450.,query_database,db_read,db_read,True,1,0.381351113319397,0.381351113319397,db_read;db_write;generate_report;process_refund;create_ticket,0.38135111;0.37897646;0.35066053;0.33657855;0.32257977,56,paraphrase_original,
Paraphrase,61,"Yo, look up the record for #31450.",query_database,db_read,db_read,True,1,0.3806769847869873,0.3806769847869873,db_read;db_write;generate_report;process_refund;provision_vm,0.38067698;0.36499268;0.35857281;0.32113975;0.31788006,56,paraphrase_variant,
Paraphrase,62,look up the record for #31450 -- that's what needs to happen.,query_database,db_read,generate_report,False,3,0.4157823622226715,0.37706589698791504,generate_report;db_write;db_read;process_refund;create_ticket,0.41578236;0.40939361;0.37706590;0.37071648;0.36662170,56,paraphrase_variant,
Paraphrase,63,Who can look up the record for #31450?,query_database,db_read,db_read,True,1,0.3449303209781647,0.3449303209781647,db_read;db_write;generate_report;escalate_to_human;create_ticket,0.34493032;0.30719608;0.30044854;0.27229315;0.26326397,56,paraphrase_variant,
Paraphrase,64,Would you mind look up the record for #31450.,query_database,db_read,db_write,False,2,0.37723395228385925,0.3682016432285309,db_write;db_read;generate_report;provision_vm;send_notification,0.37723395;0.36820164;0.36817145;0.31886947;0.31357393,56,paraphrase_variant,
Paraphrase,65,Kindly bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.5269211530685425,0.5269211530685425,db_read;db_write;generate_report;provision_vm;process_refund,0.52692115;0.51179689;0.39637095;0.37775379;0.37018779,62,paraphrase_original,
Paraphrase,66,Gonna need you to bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.5412716269493103,0.5412716269493103,db_read;db_write;generate_report;provision_vm;process_refund,0.54127163;0.51798344;0.42923665;0.39575794;0.37968513,62,paraphrase_variant,
Paraphrase,67,We request that you bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.5440953373908997,0.5440953373908997,db_read;db_write;generate_report;provision_vm;process_refund,0.54409534;0.52677578;0.42983368;0.40446571;0.39127678,62,paraphrase_variant,
Paraphrase,68,bring up the database entry for #53698 -- that's what needs to happen.,query_database,db_read,db_write,False,2,0.5570341348648071,0.5456895232200623,db_write;db_read;generate_report;provision_vm;process_refund,0.55703413;0.54568952;0.45578954;0.42826363;0.40229890,62,paraphrase_variant,
Paraphrase,69,Would anyone be able to bring up the database entry for #53698?,query_database,db_read,db_read,True,1,0.5425306558609009,0.5425306558609009,db_read;db_write;generate_report;provision_vm;send_notification,0.54253066;0.51184571;0.42081338;0.39349687;0.35853064,62,paraphrase_variant,
Paraphrase,70,save the latest data for Bob to the database.,update_database,db_write,db_read,False,2,0.47272107005119324,0.4131726622581482,db_read;db_write;provision_vm;generate_report;quarantine_system,0.47272107;0.41317266;0.24572481;0.24446534;0.22833696,67,paraphrase_original,
Paraphrase,71,Would anyone be able to save the latest data for bob to the database?,update_database,db_write,db_read,False,2,0.5065263509750366,0.45942187309265137,db_read;db_write;generate_report;provision_vm;send_notification,0.50652635;0.45942187;0.32722741;0.29379827;0.29150271,67,paraphrase_variant,
Paraphrase,72,It would help if save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.5157238841056824,0.47548580169677734,db_read;db_write;generate_report;provision_vm;send_notification,0.51572388;0.47548580;0.34874192;0.32402566;0.32126591,67,paraphrase_variant,
Paraphrase,73,We request that you save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.5297085046768188,0.4717952609062195,db_read;db_write;generate_report;send_notification;quarantine_system,0.52970850;0.47179526;0.35173121;0.34029308;0.33537811,67,paraphrase_variant,
Paraphrase,74,Do me a favor and save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.4450451135635376,0.4029896557331085,db_read;db_write;generate_report;provision_vm;send_notification,0.44504511;0.40298966;0.30142441;0.28158480;0.26414317,67,paraphrase_variant,
Paraphrase,75,commit the new record for Alice to the database.,update_database,db_write,db_write,True,1,0.5157139897346497,0.5157139897346497,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.51571399;0.38855031;0.34461665;0.33638647;0.33220083,70,paraphrase_original,
Paraphrase,76,commit the new record for alice to the database -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5280088782310486,0.5280088782310486,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.52800888;0.39916310;0.37570924;0.35154840;0.35081658,70,paraphrase_variant,
Paraphrase,77,"Hey, can you commit the new record for alice to the database.",update_database,db_write,db_write,True,1,0.5750029683113098,0.5750029683113098,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.57500297;0.45405191;0.45232603;0.42912927;0.39835829,70,paraphrase_variant,
Paraphrase,78,Would you mind commit the new record for alice to the database.,update_database,db_write,db_write,True,1,0.5176751613616943,0.5176751613616943,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.51767516;0.39302352;0.38292032;0.35697079;0.34531528,70,paraphrase_variant,
Paraphrase,79,Would anyone be able to commit the new record for alice to the database?,update_database,db_write,db_write,True,1,0.5301024913787842,0.5301024913787842,db_write;generate_report;db_read;escalate_to_human;provision_vm,0.53010249;0.41727608;0.41651809;0.38763589;0.37354004,70,paraphrase_variant,
Paraphrase,80,Please persist the changes for Frank.,update_database,db_write,provision_vm,False,9,0.5286309123039246,0.3780820965766907,provision_vm;update_subscription;send_notification;generate_report;create_ticket,0.52863091;0.51520085;0.46292499;0.45665053;0.44026011,77,paraphrase_original,
Paraphrase,81,I'd appreciate it if you could persist the changes for frank.,update_database,db_write,provision_vm,False,8,0.5545525550842285,0.44517993927001953,provision_vm;update_subscription;send_notification;generate_report;create_ticket,0.55455256;0.53360438;0.51516342;0.51019782;0.48416963,77,paraphrase_variant,
Paraphrase,82,Who can persist the changes for frank?,update_database,db_write,provision_vm,False,10,0.4348245859146118,0.26699864864349365,provision_vm;update_subscription;escalate_to_human;create_ticket;send_notification,0.43482459;0.41142783;0.39391756;0.39329511;0.37671953,77,paraphrase_variant,
Paraphrase,83,"Yo, persist the changes for frank.",update_database,db_write,provision_vm,False,9,0.4966071844100952,0.3660871982574463,provision_vm;update_subscription;send_notification;generate_report;quarantine_system,0.49660718;0.48813063;0.43536913;0.43369231;0.41393542,77,paraphrase_variant,
Paraphrase,84,The situation requires persist the changes for frank.,update_database,db_write,provision_vm,False,9,0.49611273407936096,0.37240156531333923,provision_vm;update_subscription;create_ticket;generate_report;process_refund,0.49611273;0.47231194;0.45675248;0.44754940;0.43425778,77,paraphrase_variant,
Paraphrase,85,Please commit the new record for Grace to the database.,update_database,db_write,db_write,True,1,0.5110477805137634,0.5110477805137634,db_write;db_read;generate_report;provision_vm;send_notification,0.51104778;0.38458109;0.38101381;0.36365664;0.32749727,78,paraphrase_original,
Paraphrase,86,Who can commit the new record for grace to the database?,update_database,db_write,db_write,True,1,0.47525304555892944,0.47525304555892944,db_write;db_read;generate_report;provision_vm;reset_password,0.47525305;0.36596879;0.32364678;0.30155286;0.26678270,78,paraphrase_variant,
Paraphrase,87,Need you to commit the new record for grace to the database.,update_database,db_write,db_write,True,1,0.5404807329177856,0.5404807329177856,db_write;db_read;generate_report;provision_vm;process_refund,0.54048073;0.42757869;0.37969902;0.36010274;0.32487443,78,paraphrase_variant,
Paraphrase,88,We request that you commit the new record for grace to the database.,update_database,db_write,db_write,True,1,0.5320074558258057,0.5320074558258057,db_write;db_read;generate_report;provision_vm;send_notification,0.53200746;0.42012307;0.38807291;0.36253843;0.33538333,78,paraphrase_variant,
Paraphrase,89,commit the new record for grace to the database -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5064972043037415,0.5064972043037415,db_write;db_read;generate_report;provision_vm;process_refund,0.50649720;0.37284732;0.35318410;0.33699581;0.29176009,78,paraphrase_variant,
Paraphrase,90,Please apply the database update for Finance.,update_database,db_write,db_write,True,1,0.5358048677444458,0.5358048677444458,db_write;db_read;generate_report;provision_vm;process_refund,0.53580487;0.46552733;0.37075236;0.34077209;0.32774246,82,paraphrase_original,
Paraphrase,91,Is it possible to apply the database update for finance?,update_database,db_write,db_write,True,1,0.5332745313644409,0.5332745313644409,db_write;db_read;generate_report;provision_vm;reset_password,0.53327453;0.44186229;0.31567737;0.30923361;0.28706446,82,paraphrase_variant,
Paraphrase,92,Kindly apply the database update for finance.,update_database,db_write,db_write,True,1,0.5068947672843933,0.5068947672843933,db_write;db_read;generate_report;provision_vm;process_refund,0.50689477;0.43949538;0.32661042;0.29775339;0.29643175,82,paraphrase_variant,
Paraphrase,93,What we need is for apply the database update for finance.,update_database,db_write,db_write,True,1,0.5593651533126831,0.5593651533126831,db_write;db_read;generate_report;provision_vm;process_refund,0.55936515;0.50440669;0.33441791;0.29629061;0.27988189,82,paraphrase_variant,
Paraphrase,94,Need you to apply the database update for finance.,update_database,db_write,db_write,True,1,0.5743628144264221,0.5743628144264221,db_write;db_read;generate_report;provision_vm;process_refund,0.57436281;0.51405978;0.37181875;0.35054114;0.33164021,82,paraphrase_variant,
Paraphrase,95,Can you persist the database update for #53698?,update_database,db_write,db_write,True,1,0.551670253276825,0.551670253276825,db_write;db_read;provision_vm;generate_report;process_refund,0.55167025;0.46760243;0.42640370;0.40640795;0.37268421,85,paraphrase_original,
Paraphrase,96,Would anyone be able to persist the database update for #53698?,update_database,db_write,db_write,True,1,0.5710179805755615,0.5710179805755615,db_write;db_read;generate_report;provision_vm;process_refund,0.57101798;0.47106773;0.44264635;0.43471715;0.38299209,85,paraphrase_variant,
Paraphrase,97,persist the database update for #53698 -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5520092248916626,0.5520092248916626,db_write;db_read;provision_vm;generate_report;process_refund,0.55200922;0.46006575;0.42758173;0.42001235;0.39022142,85,paraphrase_variant,
Paraphrase,98,Would you mind persist the database update for #53698.,update_database,db_write,db_write,True,1,0.5626534223556519,0.5626534223556519,db_write;db_read;provision_vm;generate_report;process_refund,0.56265342;0.46495032;0.44931456;0.44616544;0.39807510,85,paraphrase_variant,
Paraphrase,99,Gonna need you to persist the database update for #53698.,update_database,db_write,db_write,True,1,0.5687874555587769,0.5687874555587769,db_write;db_read;generate_report;provision_vm;process_refund,0.56878746;0.48729351;0.44382808;0.44162509;0.40954438,85,paraphrase_variant,
Paraphrase,100,Could you store the Finance configuration in the database for me?,update_database,db_write,db_write,True,1,0.5013973116874695,0.5013973116874695,db_write;db_read;generate_report;provision_vm;update_subscription,0.50139731;0.47792313;0.32513189;0.31705728;0.30203640,91,paraphrase_original,
Paraphrase,101,store the finance configuration in the database for me -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.4760374426841736,0.4760374426841736,db_write;db_read;provision_vm;generate_report;update_subscription,0.47603744;0.44092420;0.28887090;0.27943245;0.26855719,91,paraphrase_variant,
Paraphrase,102,Could someone store the finance configuration in the database for me?,update_database,db_write,db_read,False,2,0.4710575044155121,0.46654006838798523,db_read;db_write;generate_report;provision_vm;update_subscription,0.47105750;0.46654007;0.29999498;0.28202385;0.27422994,91,paraphrase_variant,
Paraphrase,103,"Hey, can you store the finance configuration in the database for me.",update_database,db_write,db_write,True,1,0.5119922161102295,0.5119922161102295,db_write;db_read;generate_report;provision_vm;update_subscription,0.51199222;0.47654980;0.35808820;0.34675387;0.32935655,91,paraphrase_variant,
Paraphrase,104,Please store the finance configuration in the database for me.,update_database,db_write,db_write,True,1,0.49020248651504517,0.49020248651504517,db_write;db_read;generate_report;provision_vm;update_subscription,0.49020249;0.46531114;0.32238820;0.31944367;0.31155360,91,paraphrase_variant,
Paraphrase,105,Could you commit the new record for Charlie to the database for me?,update_database,db_write,db_write,True,1,0.5908382534980774,0.5908382534980774,db_write;db_read;generate_report;provision_vm;send_notification,0.59083825;0.50203013;0.47888133;0.44112504;0.42037421,94,paraphrase_original,
Paraphrase,106,I'd appreciate it if you could commit the new record for charlie to the database for me.,update_database,db_write,db_write,True,1,0.5879879593849182,0.5879879593849182,db_write;generate_report;db_read;provision_vm;send_notification,0.58798796;0.50088048;0.49686900;0.44988090;0.44796020,94,paraphrase_variant,
Paraphrase,107,Would anyone be able to commit the new record for charlie to the database for me?,update_database,db_write,db_write,True,1,0.558892011642456,0.558892011642456,db_write;db_read;generate_report;provision_vm;send_notification,0.55889201;0.48380098;0.47116742;0.41724461;0.41050711,94,paraphrase_variant,
