condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines,source_row_id,generation_type,confusable_with
Lexical,19,Is everything okay with cdn-edge-06?,check_status,check_status,send_notification,False,5,0.2574126422405243,0.2127489149570465,send_notification;generate_report;provision_vm;scan_malware;check_status,0.25741264;0.22961570;0.22703876;0.21283711;0.21274891,823,lexical_cue_reduced,
Lexical,20,We need visibility into ml-infer-05's condition.,check_status,check_status,send_notification,False,3,0.29029685258865356,0.25542765855789185,send_notification;generate_report;check_status;quarantine_system;log_audit_event,0.29029685;0.26300585;0.25542766;0.23914108;0.23294650,824,lexical_cue_reduced,
Lexical,21,What's going on with auth-svc-04?,check_status,check_status,reset_password,False,13,0.23962917923927307,0.05395111069083214,reset_password;log_audit_event;scan_malware;escalate_to_human;quarantine_system,0.23962918;0.14862677;0.13721371;0.12842157;0.12721528,825,lexical_cue_reduced,
Lexical,22,What's going on with ml-infer-05?,check_status,check_status,generate_report,False,14,0.21966883540153503,0.12559838593006134,generate_report;provision_vm;db_write;send_notification;scan_malware,0.21966884;0.19267835;0.19197330;0.18991430;0.18356846,826,lexical_cue_reduced,
Lexical,23,Is cdn-edge-06 still working?,check_status,check_status,generate_report,False,2,0.2372208684682846,0.22158817946910858,generate_report;check_status;create_ticket;send_notification;provision_vm,0.23722087;0.22158818;0.22003311;0.21336254;0.20987226,827,lexical_cue_reduced,
Lexical,24,Give me a quick look at how staging-db-02 is doing.,check_status,check_status,db_write,False,7,0.39062970876693726,0.23435476422309875,db_write;db_read;generate_report;send_notification;provision_vm,0.39062971;0.38258213;0.28261095;0.26376259;0.26093042,828,lexical_cue_reduced,
Lexical,25,Is auth-svc-04 still working?,check_status,check_status,reset_password,False,11,0.2401614636182785,0.10616114735603333,reset_password;restart_service;log_audit_event;process_refund;generate_report,0.24016146;0.18548243;0.18460068;0.16926907;0.15365298,829,lexical_cue_reduced,
Lexical,26,I'd like a pulse on staging-db-02.,check_status,check_status,db_write,False,5,0.4325604736804962,0.3111787438392639,db_write;db_read;generate_report;send_notification;check_status,0.43256047;0.38815200;0.33635232;0.32747120;0.31117874,830,lexical_cue_reduced,
Lexical,27,We haven't heard from cdn-edge-06 in a while.,check_status,check_status,send_notification,False,5,0.21409794688224792,0.19273217022418976,send_notification;escalate_to_human;generate_report;provision_vm;check_status,0.21409795;0.20787023;0.20378226;0.19276968;0.19273217,831,lexical_cue_reduced,
Lexical,28,Can someone tell me if ml-infer-05 is alive?,check_status,check_status,quarantine_system,False,9,0.29921919107437134,0.24303647875785828,quarantine_system;db_write;generate_report;send_notification;scan_malware,0.29921919;0.29259688;0.29165083;0.28002685;0.27932182,832,lexical_cue_reduced,
Lexical,29,We need visibility into auth-svc-04's condition.,check_status,check_status,log_audit_event,False,2,0.22469471395015717,0.2203446924686432,log_audit_event;check_status;send_notification;quarantine_system;generate_report,0.22469471;0.22034469;0.20201553;0.17169380;0.16657528,833,lexical_cue_reduced,
Lexical,30,I'd like a pulse on prod-web-01.,check_status,check_status,generate_report,False,9,0.47700101137161255,0.37403473258018494,generate_report;quarantine_system;provision_vm;create_ticket;send_notification,0.47700101;0.45757124;0.45010883;0.43610615;0.43595049,834,lexical_cue_reduced,
Lexical,31,We haven't heard from prod-web-01 in a while.,check_status,check_status,generate_report,False,10,0.4040256142616272,0.2877398431301117,generate_report;quarantine_system;provision_vm;send_notification;process_refund,0.40402561;0.39908051;0.39170456;0.37816092;0.37596834,835,lexical_cue_reduced,
Lexical,32,I'd like a pulse on auth-svc-04.,check_status,check_status,quarantine_system,False,8,0.3517163097858429,0.28526589274406433,quarantine_system;send_notification;generate_report;create_ticket;provision_vm,0.35171631;0.34824571;0.34033951;0.33641779;0.33069894,836,lexical_cue_reduced,
Lexical,33,Is prod-web-01 still working?,check_status,check_status,generate_report,False,11,0.395768940448761,0.2823053002357483,generate_report;process_refund;provision_vm;quarantine_system;log_audit_event,0.39576894;0.38446912;0.38271424;0.37952748;0.36577630,837,lexical_cue_reduced,
Lexical,34,We need visibility into staging-db-02's condition.,check_status,check_status,db_read,False,3,0.32936930656433105,0.28355851769447327,db_read;db_write;check_status;send_notification;generate_report,0.32936931;0.32623035;0.28355852;0.25268397;0.22575387,838,lexical_cue_reduced,
Lexical,35,Can you confirm ml-infer-05 is operational?,check_status,check_status,quarantine_system,False,4,0.32890862226486206,0.31027573347091675,quarantine_system;send_notification;generate_report;check_status;log_audit_event,0.32890862;0.32456192;0.32092756;0.31027573;0.30873778,839,lexical_cue_reduced,
Lexical,36,We need visibility into prod-web-01's condition.,check_status,check_status,quarantine_system,False,9,0.37194904685020447,0.32284170389175415,quarantine_system;generate_report;send_notification;log_audit_event;provision_vm,0.37194905;0.36667553;0.36269954;0.34231165;0.34169352,840,lexical_cue_reduced,
Lexical,37,Can someone tell me if cdn-edge-06 is alive?,check_status,check_status,check_status,True,1,0.281492680311203,0.281492680311203,check_status;send_notification;quarantine_system;generate_report;provision_vm,0.28149268;0.27529290;0.26588506;0.25487348;0.24626200,841,lexical_cue_reduced,
Lexical,38,Any idea what state ml-infer-05 is in?,check_status,check_status,quarantine_system,False,11,0.2748633027076721,0.20443807542324066,quarantine_system;generate_report;provision_vm;scan_malware;process_refund,0.27486330;0.26800060;0.26583683;0.26515239;0.25167224,842,lexical_cue_reduced,
Lexical,39,Is ml-infer-05 still working?,check_status,check_status,generate_report,False,11,0.2684482932090759,0.18173731863498688,generate_report;db_write;process_refund;log_audit_event;send_notification,0.26844829;0.24994734;0.23156635;0.22810818;0.22764750,843,lexical_cue_reduced,
Lexical,40,Can you confirm payment-api-03 is operational?,check_status,check_status,check_status,True,1,0.37181851267814636,0.37181851267814636,check_status;quarantine_system;log_audit_event;send_notification;process_refund,0.37181851;0.35473266;0.33834431;0.33604267;0.32639790,844,lexical_cue_reduced,
Lexical,41,Can someone tell me if auth-svc-04 is alive?,check_status,check_status,quarantine_system,False,8,0.2458706498146057,0.19775481522083282,quarantine_system;restart_service;log_audit_event;process_refund;scan_malware,0.24587065;0.23199999;0.22853476;0.21862879;0.21587647,845,lexical_cue_reduced,
Lexical,42,Is everything okay with ml-infer-05?,check_status,check_status,scan_malware,False,8,0.2523747980594635,0.16496503353118896,scan_malware;send_notification;db_write;generate_report;quarantine_system,0.25237480;0.24942179;0.24282490;0.23944585;0.21262890,846,lexical_cue_reduced,
Lexical,43,Can someone tell me if payment-api-03 is alive?,check_status,check_status,quarantine_system,False,2,0.3076349198818207,0.30110061168670654,quarantine_system;check_status;generate_report;log_audit_event;send_notification,0.30763492;0.30110061;0.27913812;0.27847901;0.27407727,847,lexical_cue_reduced,
Lexical,44,Any idea what state staging-db-02 is in?,check_status,check_status,db_read,False,3,0.3352796733379364,0.2036006897687912,db_read;db_write;check_status;restart_service;provision_vm,0.33527967;0.30963182;0.20360069;0.19239767;0.18873981,848,lexical_cue_reduced,
Lexical,45,Can you confirm cdn-edge-06 is operational?,check_status,check_status,check_status,True,1,0.3309905230998993,0.3309905230998993,check_status;send_notification;quarantine_system;generate_report;create_ticket,0.33099052;0.32546750;0.29861265;0.29611704;0.29245123,849,lexical_cue_reduced,
Lexical,46,Give me a quick look at how ml-infer-05 is doing.,check_status,check_status,generate_report,False,11,0.3570919334888458,0.249527245759964,generate_report;quarantine_system;send_notification;provision_vm;process_refund,0.35709193;0.34131607;0.32598755;0.31680256;0.31544515,850,lexical_cue_reduced,
Lexical,47,Any idea what state auth-svc-04 is in?,check_status,check_status,reset_password,False,12,0.308637797832489,0.1683231145143509,reset_password;log_audit_event;create_ticket;quarantine_system;process_refund,0.30863780;0.25354469;0.25105047;0.24356738;0.23365614,851,lexical_cue_reduced,
Lexical,48,We need visibility into cdn-edge-06's condition.,check_status,check_status,send_notification,False,2,0.2862796187400818,0.27239990234375,send_notification;check_status;generate_report;create_ticket;quarantine_system,0.28627962;0.27239990;0.25651169;0.25236195;0.22611292,852,lexical_cue_reduced,
Lexical,49,Any idea what state cdn-edge-06 is in?,check_status,check_status,create_ticket,False,8,0.2703634798526764,0.1934884935617447,create_ticket;provision_vm;quarantine_system;escalate_to_human;generate_report,0.27036348;0.24913503;0.21836378;0.21569483;0.21156953,853,lexical_cue_reduced,
Lexical,50,We need visibility into payment-api-03's condition.,check_status,check_status,check_status,True,1,0.30065879225730896,0.30065879225730896,check_status;send_notification;log_audit_event;create_ticket;generate_report,0.30065879;0.23982020;0.22958563;0.22495924;0.19952333,854,lexical_cue_reduced,
Lexical,51,Give me a quick look at how cdn-edge-06 is doing.,check_status,check_status,provision_vm,False,8,0.3030126392841339,0.24700932204723358,provision_vm;generate_report;send_notification;quarantine_system;create_ticket,0.30301264;0.30066586;0.29934070;0.29524830;0.29233983,855,lexical_cue_reduced,
Lexical,52,Is everything okay with auth-svc-04?,check_status,check_status,reset_password,False,13,0.2563435435295105,0.10786832869052887,reset_password;scan_malware;quarantine_system;provision_vm;create_ticket,0.25634354;0.21707310;0.18505524;0.17891011;0.17787483,856,lexical_cue_reduced,
Lexical,53,Is payment-api-03 still working?,check_status,check_status,generate_report,False,7,0.2959241569042206,0.24716860055923462,generate_report;create_ticket;process_refund;provision_vm;log_audit_event,0.29592416;0.28723305;0.28289023;0.27911413;0.27776629,857,lexical_cue_reduced,
Lexical,54,Is everything okay with payment-api-03?,check_status,check_status,provision_vm,False,7,0.2921549677848816,0.2340579479932785,provision_vm;create_ticket;generate_report;send_notification;quarantine_system,0.29215497;0.29074600;0.27727455;0.26389807;0.25808257,858,lexical_cue_reduced,
Lexical,55,Can someone tell me if prod-web-01 is alive?,check_status,check_status,quarantine_system,False,9,0.4287377595901489,0.31086108088493347,quarantine_system;scan_malware;generate_report;provision_vm;send_notification,0.42873776;0.40581590;0.39426023;0.39343491;0.37544346,859,lexical_cue_reduced,
Lexical,56,What's going on with payment-api-03?,check_status,check_status,create_ticket,False,10,0.2542957365512848,0.16930417716503143,create_ticket;provision_vm;generate_report;escalate_to_human;update_subscription,0.25429574;0.23907571;0.22278671;0.22112037;0.21433707,860,lexical_cue_reduced,
Lexical,57,Can someone tell me if staging-db-02 is alive?,check_status,check_status,db_read,False,3,0.3085639178752899,0.23332232236862183,db_read;db_write;check_status;restart_service;generate_report,0.30856392;0.29613417;0.23332232;0.20280746;0.19685818,861,lexical_cue_reduced,
Lexical,58,I'd like a pulse on cdn-edge-06.,check_status,check_status,create_ticket,False,6,0.33136576414108276,0.30686768889427185,create_ticket;generate_report;send_notification;db_write;provision_vm,0.33136576;0.32907072;0.32557374;0.31191376;0.30967122,862,lexical_cue_reduced,
Lexical,59,I'd like a pulse on ml-infer-05.,check_status,check_status,generate_report,False,9,0.38764601945877075,0.3046394884586334,generate_report;db_write;quarantine_system;send_notification;log_audit_event,0.38764602;0.37672621;0.36482292;0.35595235;0.34430537,863,lexical_cue_reduced,
Lexical,60,Give me a quick look at how prod-web-01 is doing.,check_status,check_status,quarantine_system,False,12,0.4606510102748871,0.3072012662887573,quarantine_system;provision_vm;generate_report;scan_malware;process_refund,0.46065101;0.45545572;0.45399386;0.42966917;0.42254552,864,lexical_cue_reduced,
Lexical,61,Any idea what state cdn-edge-06 is in?,check_status,check_status,create_ticket,False,8,0.2703634798526764,0.1934884935617447,create_ticket;provision_vm;quarantine_system;escalate_to_human;generate_report,0.27036348;0.24913503;0.21836378;0.21569483;0.21156953,865,lexical_cue_reduced,
Lexical,62,We haven't heard from auth-svc-04 in a while.,check_status,check_status,log_audit_event,False,12,0.2708052694797516,0.1809355467557907,log_audit_event;reset_password;quarantine_system;escalate_to_human;send_notification,0.27080527;0.26276952;0.25753990;0.25426096;0.25320458,866,lexical_cue_reduced,
Lexical,63,Any idea what state cdn-edge-06 is in?,check_status,check_status,create_ticket,False,8,0.2703634798526764,0.1934884935617447,create_ticket;provision_vm;quarantine_system;escalate_to_human;generate_report,0.27036348;0.24913503;0.21836378;0.21569483;0.21156953,867,lexical_cue_reduced,
Lexical,64,Any idea what state auth-svc-04 is in?,check_status,check_status,reset_password,False,12,0.30863773822784424,0.16832301020622253,reset_password;log_audit_event;create_ticket;quarantine_system;process_refund,0.30863774;0.25354460;0.25105053;0.24356738;0.23365614,868,lexical_cue_reduced,
Lexical,65,Is everything okay with ml-infer-05?,check_status,check_status,scan_malware,False,8,0.2523747682571411,0.16496513783931732,scan_malware;send_notification;db_write;generate_report;quarantine_system,0.25237477;0.24942191;0.24282497;0.23944597;0.21262901,869,lexical_cue_reduced,
Lexical,66,Can someone tell me if prod-web-01 is alive?,check_status,check_status,quarantine_system,False,9,0.42873772978782654,0.31086108088493347,quarantine_system;scan_malware;generate_report;provision_vm;send_notification,0.42873773;0.40581587;0.39426023;0.39343485;0.37544334,870,lexical_cue_reduced,
Lexical,67,Make sure this doesn't slip through the cracks.,create_ticket,create_ticket,generate_report,False,4,0.33033040165901184,0.2995958924293518,generate_report;quarantine_system;provision_vm;create_ticket;send_notification,0.33033040;0.31348741;0.30428895;0.29959589;0.29252762,201,lexical_cue_reduced,
Lexical,68,We should have a reference number for Frank's issue.,create_ticket,create_ticket,create_ticket,True,1,0.5210671424865723,0.5210671424865723,create_ticket;provision_vm;generate_report;escalate_to_human;send_notification,0.52106714;0.48955929;0.44954967;0.44126296;0.43344104,202,lexical_cue_reduced,
Lexical,69,This needs an official entry in our tracking system.,create_ticket,create_ticket,generate_report,False,7,0.4217067062854767,0.364311158657074,generate_report;send_notification;db_write;db_read;provision_vm,0.42170671;0.41543996;0.41443327;0.40563843;0.38731608,203,lexical_cue_reduced,
Lexical,70,We should have a reference number for Charlie's issue.,create_ticket,create_ticket,create_ticket,True,1,0.43898674845695496,0.43898674845695496,create_ticket;provision_vm;escalate_to_human;generate_report;quarantine_system,0.43898675;0.42341623;0.40130019;0.39705372;0.38373280,204,lexical_cue_reduced,
Lexical,71,We need to track this issue with Bob.,create_ticket,create_ticket,create_ticket,True,1,0.4531048834323883,0.4531048834323883,create_ticket;escalate_to_human;generate_report;provision_vm;send_notification,0.45310488;0.40346226;0.37215912;0.36671907;0.36097196,205,lexical_cue_reduced,
Lexical,72,This needs to be logged for follow-up.,create_ticket,create_ticket,generate_report,False,3,0.47307661175727844,0.40696850419044495,generate_report;log_audit_event;create_ticket;send_notification;provision_vm,0.47307661;0.45969766;0.40696850;0.39881909;0.39439937,206,lexical_cue_reduced,
Lexical,73,We should have a reference number for Alice's issue.,create_ticket,create_ticket,escalate_to_human,False,2,0.49003615975379944,0.4251790940761566,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.49003616;0.42517909;0.42227957;0.39659473;0.37612727,207,lexical_cue_reduced,
Lexical,74,We need a paper trail for the payment-api-03 issue.,create_ticket,create_ticket,create_ticket,True,1,0.45194026827812195,0.45194026827812195,create_ticket;generate_report;log_audit_event;provision_vm;escalate_to_human,0.45194027;0.40657318;0.39404708;0.37641937;0.36526489,208,lexical_cue_reduced,
Lexical,75,We need a paper trail for the auth-svc-04 issue.,create_ticket,create_ticket,create_ticket,True,1,0.3659491539001465,0.3659491539001465,create_ticket;log_audit_event;generate_report;escalate_to_human;provision_vm,0.36594915;0.35898221;0.33882049;0.31289113;0.29683557,209,lexical_cue_reduced,
Lexical,76,This should be documented somewhere official.,create_ticket,create_ticket,create_ticket,True,1,0.46952390670776367,0.46952390670776367,create_ticket;escalate_to_human;provision_vm;generate_report;send_notification,0.46952391;0.38817629;0.38415202;0.38234994;0.37861261,210,lexical_cue_reduced,
Lexical,77,Someone should formalize this complaint from Bob.,create_ticket,create_ticket,escalate_to_human,False,2,0.428463339805603,0.3584066331386566,escalate_to_human;create_ticket;send_notification;quarantine_system;provision_vm,0.42846334;0.35840663;0.34076697;0.31689101;0.31227580,211,lexical_cue_reduced,
Lexical,78,Can we get a formal record of Charlie's problem?,create_ticket,create_ticket,escalate_to_human,False,2,0.37170010805130005,0.301395982503891,escalate_to_human;create_ticket;quarantine_system;generate_report;provision_vm,0.37170011;0.30139598;0.28646532;0.28564861;0.27043980,212,lexical_cue_reduced,
Lexical,79,Can we get a formal record of Alice's problem?,create_ticket,create_ticket,escalate_to_human,False,2,0.41004669666290283,0.26495790481567383,escalate_to_human;create_ticket;generate_report;send_notification;provision_vm,0.41004670;0.26495790;0.23153472;0.22542566;0.22025700,213,lexical_cue_reduced,
Lexical,80,Someone should formalize this complaint from Eve.,create_ticket,create_ticket,escalate_to_human,False,6,0.46525371074676514,0.2821993827819824,escalate_to_human;send_notification;generate_report;provision_vm;quarantine_system,0.46525371;0.35527307;0.30633149;0.30035192;0.29454672,214,lexical_cue_reduced,
Lexical,81,We should have a reference number for Diana's issue.,create_ticket,create_ticket,create_ticket,True,1,0.40804919600486755,0.40804919600486755,create_ticket;provision_vm;db_write;generate_report;escalate_to_human,0.40804920;0.40027598;0.39809522;0.39078149;0.38357800,215,lexical_cue_reduced,
Lexical,82,We need to track this issue with Diana.,create_ticket,create_ticket,escalate_to_human,False,2,0.4173998534679413,0.410739541053772,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.41739985;0.41073954;0.39275989;0.37408906;0.34526151,216,lexical_cue_reduced,
Lexical,83,Eve reported something that needs tracking.,create_ticket,create_ticket,log_audit_event,False,8,0.3339921236038208,0.2561216354370117,log_audit_event;generate_report;escalate_to_human;db_write;send_notification,0.33399212;0.33154127;0.32665965;0.30136412;0.29543954,217,lexical_cue_reduced,
Lexical,84,We need to track this issue with Alice.,create_ticket,create_ticket,escalate_to_human,False,2,0.5027943253517151,0.42619869112968445,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.50279433;0.42619869;0.37942439;0.37310734;0.36323497,218,lexical_cue_reduced,
Lexical,85,We need a paper trail for the cdn-edge-06 issue.,create_ticket,create_ticket,create_ticket,True,1,0.3765523135662079,0.3765523135662079,create_ticket;generate_report;provision_vm;send_notification;log_audit_event,0.37655231;0.32819960;0.30659416;0.29773772;0.29133853,219,lexical_cue_reduced,
Lexical,86,We need to track this issue with Grace.,create_ticket,create_ticket,create_ticket,True,1,0.3897325098514557,0.3897325098514557,create_ticket;generate_report;provision_vm;escalate_to_human;log_audit_event,0.38973251;0.33261004;0.33122215;0.32687154;0.31279483,220,lexical_cue_reduced,
Lexical,87,Can we get a formal record of Diana's problem?,create_ticket,create_ticket,escalate_to_human,False,3,0.36110761761665344,0.2817421555519104,escalate_to_human;db_read;create_ticket;db_write;generate_report,0.36110762;0.28450820;0.28174216;0.28154761;0.27942276,221,lexical_cue_reduced,
Lexical,88,Someone should formalize this complaint from Frank.,create_ticket,create_ticket,escalate_to_human,False,2,0.5157850980758667,0.45081114768981934,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.51578510;0.45081115;0.43244156;0.41439119;0.38670570,222,lexical_cue_reduced,
Lexical,89,Can we get a formal record of Eve's problem?,create_ticket,create_ticket,escalate_to_human,False,6,0.3775932788848877,0.2435549795627594,escalate_to_human;log_audit_event;generate_report;db_write;send_notification,0.37759328;0.28234237;0.27860689;0.26658681;0.26468804,223,lexical_cue_reduced,
Lexical,90,Charlie reported something that needs tracking.,create_ticket,create_ticket,create_ticket,True,1,0.39057791233062744,0.39057791233062744,create_ticket;generate_report;escalate_to_human;provision_vm;send_notification,0.39057791;0.38757098;0.37606493;0.36343321;0.36097971,224,lexical_cue_reduced,
Lexical,91,Someone should formalize this complaint from Alice.,create_ticket,create_ticket,escalate_to_human,False,2,0.5107518434524536,0.3467918336391449,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.51075184;0.34679183;0.33057636;0.30391747;0.29355809,225,lexical_cue_reduced,
Lexical,92,Alice reported something that needs tracking.,create_ticket,create_ticket,escalate_to_human,False,2,0.43136242032051086,0.3430194556713104,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.43136242;0.34301946;0.32479247;0.30246851;0.29677770,226,lexical_cue_reduced,
Lexical,93,Someone should formalize this complaint from Grace.,create_ticket,create_ticket,escalate_to_human,False,2,0.3837603032588959,0.31271976232528687,escalate_to_human;create_ticket;send_notification;provision_vm;update_subscription,0.38376030;0.31271976;0.30508164;0.28507197;0.25605950,227,lexical_cue_reduced,
Lexical,94,We need to track this issue with Frank.,create_ticket,create_ticket,create_ticket,True,1,0.5229031443595886,0.5229031443595886,create_ticket;provision_vm;escalate_to_human;generate_report;send_notification,0.52290314;0.45409918;0.44614097;0.44602427;0.42982107,228,lexical_cue_reduced,
Lexical,95,Someone should formalize this complaint from Diana.,create_ticket,create_ticket,escalate_to_human,False,3,0.4528614580631256,0.33872196078300476,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.45286146;0.34064192;0.33872196;0.32318553;0.31988478,229,lexical_cue_reduced,
Lexical,96,Someone should formalize this complaint from Charlie.,create_ticket,create_ticket,escalate_to_human,False,3,0.44999516010284424,0.3606109023094177,escalate_to_human;send_notification;create_ticket;quarantine_system;provision_vm,0.44999516;0.36363357;0.36061090;0.34807605;0.34278104,230,lexical_cue_reduced,
Lexical,97,We should have a reference number for Grace's issue.,create_ticket,create_ticket,provision_vm,False,2,0.3984558582305908,0.3927844762802124,provision_vm;create_ticket;generate_report;process_refund;send_notification,0.39845586;0.39278448;0.36239606;0.34644246;0.33784938,231,lexical_cue_reduced,
Lexical,98,We need a paper trail for the prod-web-01 issue.,create_ticket,create_ticket,generate_report,False,2,0.489170104265213,0.4811638593673706,generate_report;create_ticket;provision_vm;log_audit_event;escalate_to_human,0.48917010;0.48116386;0.45786873;0.44678903;0.44496760,232,lexical_cue_reduced,
Lexical,99,We need a paper trail for the ml-infer-05 issue.,create_ticket,create_ticket,generate_report,False,7,0.3895617127418518,0.32548484206199646,generate_report;send_notification;log_audit_event;provision_vm;escalate_to_human,0.38956171;0.35789210;0.34794745;0.33566150;0.32908338,233,lexical_cue_reduced,
Lexical,100,Can we get a formal record of Grace's problem?,create_ticket,create_ticket,escalate_to_human,False,2,0.25499585270881653,0.22657708823680878,escalate_to_human;create_ticket;log_audit_event;generate_report;process_refund,0.25499585;0.22657709;0.22171451;0.20170537;0.19415735,234,lexical_cue_reduced,
Lexical,101,Grace reported something that needs tracking.,create_ticket,create_ticket,create_ticket,True,1,0.33204755187034607,0.33204755187034607,create_ticket;generate_report;provision_vm;log_audit_event;escalate_to_human,0.33204755;0.32536259;0.30737153;0.30694485;0.30042738,235,lexical_cue_reduced,
Lexical,102,We need to track this issue with Charlie.,create_ticket,create_ticket,create_ticket,True,1,0.44528627395629883,0.44528627395629883,create_ticket;escalate_to_human;generate_report;provision_vm;send_notification,0.44528627;0.41832480;0.40177554;0.39992985;0.38074574,236,lexical_cue_reduced,
