condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines,source_row_id,generation_type,confusable_with
Paraphrase,12,We request that you check the database for #53698.,query_database,db_read,db_read,True,1,0.5212234258651733,0.5212234258651733,db_read;db_write;generate_report;quarantine_system;send_notification,0.52122343;0.46900883;0.37928203;0.36234394;0.35602024,18,paraphrase_variant,
Paraphrase,13,check the database for #53698 -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.5540798902511597,0.5540798902511597,db_read;db_write;generate_report;provision_vm;quarantine_system,0.55407989;0.52881271;0.45133865;0.43159056;0.42672855,18,paraphrase_variant,
Paraphrase,14,Would anyone be able to check the database for #53698?,query_database,db_read,db_read,True,1,0.5157115459442139,0.5157115459442139,db_read;db_write;generate_report;scan_malware;provision_vm,0.51571155;0.44590637;0.34372061;0.32094315;0.31861430,18,paraphrase_variant,
Paraphrase,15,Can you pull the details associated with #53698?,query_database,db_read,provision_vm,False,5,0.4951779842376709,0.45540866255760193,provision_vm;generate_report;create_ticket;escalate_to_human;db_read,0.49517798;0.48971444;0.47000834;0.45870370;0.45540866,19,paraphrase_original,
Paraphrase,16,Gonna need you to pull the details associated with #53698.,query_database,db_read,generate_report,False,8,0.49071428179740906,0.43671104311943054,generate_report;provision_vm;create_ticket;escalate_to_human;send_notification,0.49071428;0.47674182;0.45667771;0.45001552;0.44698536,19,paraphrase_variant,
Paraphrase,17,What we need is for pull the details associated with #53698.,query_database,db_read,generate_report,False,2,0.4680217504501343,0.4508720934391022,generate_report;db_read;provision_vm;create_ticket;send_notification,0.46802175;0.45087209;0.44126979;0.43719432;0.43318269,19,paraphrase_variant,
Paraphrase,18,Who can pull the details associated with #53698?,query_database,db_read,escalate_to_human,False,6,0.46097078919410706,0.3519454896450043,escalate_to_human;generate_report;provision_vm;create_ticket;send_notification,0.46097079;0.40590176;0.40062973;0.40014210;0.37779030,19,paraphrase_variant,
Paraphrase,19,Would you mind pull the details associated with #53698.,query_database,db_read,generate_report,False,9,0.5114811658859253,0.4094575345516205,generate_report;provision_vm;create_ticket;escalate_to_human;process_refund,0.51148117;0.50940567;0.48519173;0.45836195;0.45618138,19,paraphrase_variant,
Paraphrase,20,Can you bring up the database entry for #20891?,query_database,db_read,db_write,False,2,0.5480358600616455,0.5298340320587158,db_write;db_read;provision_vm;generate_report;send_notification,0.54803586;0.52983403;0.48569825;0.47701961;0.42485574,22,paraphrase_original,
Paraphrase,21,Would anyone be able to bring up the database entry for #20891?,query_database,db_read,db_write,False,2,0.5280928015708923,0.5211014151573181,db_write;db_read;generate_report;provision_vm;send_notification,0.52809280;0.52110142;0.47314191;0.45983788;0.41624233,22,paraphrase_variant,
Paraphrase,22,Quick one -- bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.5452389717102051,0.5228905081748962,db_write;db_read;generate_report;provision_vm;send_notification,0.54523897;0.52289051;0.48996204;0.46647936;0.43319863,22,paraphrase_variant,
Paraphrase,23,What we need is for bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.5367429852485657,0.5287295579910278,db_write;db_read;generate_report;provision_vm;send_notification,0.53674299;0.52872956;0.46326816;0.44181371;0.40633059,22,paraphrase_variant,
Paraphrase,24,Would you mind bring up the database entry for #20891.,query_database,db_read,db_write,False,2,0.5234187245368958,0.4886937141418457,db_write;db_read;generate_report;provision_vm;create_ticket,0.52341872;0.48869371;0.48274758;0.47413406;0.41099614,22,paraphrase_variant,
Paraphrase,25,Can you read back the data for #60122?,query_database,db_read,db_read,True,1,0.5085594654083252,0.5085594654083252,db_read;db_write;provision_vm;generate_report;send_notification,0.50855947;0.42891690;0.39142168;0.38748565;0.37611622,23,paraphrase_original,
Paraphrase,26,Gonna need you to read back the data for #60122.,query_database,db_read,db_read,True,1,0.4574165642261505,0.4574165642261505,db_read;db_write;generate_report;provision_vm;send_notification,0.45741656;0.38242507;0.38230285;0.37549919;0.37473080,23,paraphrase_variant,
Paraphrase,27,Would anyone be able to read back the data for #60122?,query_database,db_read,db_read,True,1,0.49807995557785034,0.49807995557785034,db_read;db_write;generate_report;send_notification;provision_vm,0.49807996;0.40611356;0.38310900;0.36939779;0.36482370,23,paraphrase_variant,
Paraphrase,28,We request that you read back the data for #60122.,query_database,db_read,db_read,True,1,0.4715355634689331,0.4715355634689331,db_read;db_write;send_notification;generate_report;provision_vm,0.47153556;0.42993432;0.42150560;0.41129559;0.40567380,23,paraphrase_variant,
Paraphrase,29,It would help if read back the data for #60122.,query_database,db_read,db_read,True,1,0.481045663356781,0.481045663356781,db_read;db_write;generate_report;provision_vm;send_notification,0.48104566;0.42806622;0.41305482;0.41262773;0.39972985,23,paraphrase_variant,
Paraphrase,30,We should look up the record for Charlie.,query_database,db_read,quarantine_system,False,2,0.31555771827697754,0.29737725853919983,quarantine_system;db_read;generate_report;process_refund;scan_malware,0.31555772;0.29737726;0.28083721;0.27419698;0.27275732,40,paraphrase_original,
Paraphrase,31,Is it possible to we should look up the record for charlie?,query_database,db_read,db_read,True,1,0.31895095109939575,0.31895095109939575,db_read;quarantine_system;generate_report;provision_vm;escalate_to_human,0.31895095;0.31884879;0.30453908;0.28964719;0.28530410,40,paraphrase_variant,
Paraphrase,32,The situation requires we should look up the record for charlie.,query_database,db_read,escalate_to_human,False,8,0.35977816581726074,0.3101731240749359,escalate_to_human;generate_report;quarantine_system;create_ticket;process_refund,0.35977817;0.35603288;0.35551304;0.33664897;0.33248395,40,paraphrase_variant,
Paraphrase,33,Could you please we should look up the record for charlie.,query_database,db_read,quarantine_system,False,3,0.329928994178772,0.30919724702835083,quarantine_system;generate_report;db_read;scan_malware;provision_vm,0.32992899;0.31063560;0.30919725;0.29896584;0.29649648,40,paraphrase_variant,
Paraphrase,34,Quick one -- we should look up the record for charlie.,query_database,db_read,generate_report,False,5,0.3952828645706177,0.35127443075180054,generate_report;quarantine_system;process_refund;provision_vm;db_read,0.39528286;0.38909838;0.36835507;0.36735803;0.35127443,40,paraphrase_variant,
Paraphrase,35,We should search the database for Charlie.,query_database,db_read,db_read,True,1,0.3770475685596466,0.3770475685596466,db_read;db_write;quarantine_system;scan_malware;generate_report,0.37704757;0.31225735;0.30743632;0.28388396;0.28275335,47,paraphrase_original,
Paraphrase,36,we should search the database for charlie -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.4039921462535858,0.4039921462535858,db_read;quarantine_system;db_write;generate_report;scan_malware,0.40399215;0.39433077;0.37746131;0.37659386;0.34967014,47,paraphrase_variant,
Paraphrase,37,Would anyone be able to we should search the database for charlie?,query_database,db_read,db_read,True,1,0.3898170292377472,0.3898170292377472,db_read;scan_malware;db_write;quarantine_system;generate_report,0.38981703;0.32551518;0.32079309;0.30013078;0.29417816,47,paraphrase_variant,
Paraphrase,38,Kindly we should search the database for charlie.,query_database,db_read,db_read,True,1,0.37048983573913574,0.37048983573913574,db_read;db_write;quarantine_system;scan_malware;generate_report,0.37048984;0.31060129;0.27365574;0.26889592;0.26032647,47,paraphrase_variant,
Paraphrase,39,Need you to we should search the database for charlie.,query_database,db_read,db_read,True,1,0.41345831751823425,0.41345831751823425,db_read;db_write;quarantine_system;generate_report;scan_malware,0.41345832;0.35846433;0.33279517;0.33233902;0.30509055,47,paraphrase_variant,
Paraphrase,40,Let's look up the record for Charlie.,query_database,db_read,quarantine_system,False,2,0.31010735034942627,0.29216039180755615,quarantine_system;db_read;process_refund;provision_vm;generate_report,0.31010735;0.29216039;0.28417501;0.27596593;0.27560309,48,paraphrase_original,
Paraphrase,41,What we need is for let's look up the record for charlie.,query_database,db_read,quarantine_system,False,5,0.3188449740409851,0.2876664996147156,quarantine_system;generate_report;process_refund;check_status;db_read,0.31884497;0.29908323;0.29310203;0.29146737;0.28766650,48,paraphrase_variant,
Paraphrase,42,Quick one -- let's look up the record for charlie.,query_database,db_read,generate_report,False,6,0.39646920561790466,0.3547086715698242,generate_report;quarantine_system;provision_vm;process_refund;create_ticket,0.39646921;0.39145249;0.37684208;0.37671819;0.36813113,48,paraphrase_variant,
Paraphrase,43,Would you mind let's look up the record for charlie.,query_database,db_read,quarantine_system,False,6,0.3275429606437683,0.2908271849155426,quarantine_system;generate_report;provision_vm;scan_malware;process_refund,0.32754296;0.31671149;0.31107202;0.29654309;0.29205465,48,paraphrase_variant,
Paraphrase,44,Who can let's look up the record for charlie?,query_database,db_read,quarantine_system,False,4,0.2553125321865082,0.24964597821235657,quarantine_system;generate_report;escalate_to_human;db_read;provision_vm,0.25531253;0.25307187;0.25248158;0.24964598;0.23961163,48,paraphrase_variant,
Paraphrase,45,Let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,5,0.4919600784778595,0.4604965150356293,generate_report;provision_vm;process_refund;send_notification;db_read,0.49196008;0.49178246;0.47011077;0.46538147;0.46049652,49,paraphrase_original,
Paraphrase,46,Is it possible to let's retrieve the entry for #10234?,query_database,db_read,db_read,True,1,0.4142611622810364,0.4142611622810364,db_read;provision_vm;generate_report;send_notification;process_refund,0.41426116;0.40042493;0.39914048;0.38189748;0.37629780,49,paraphrase_variant,
Paraphrase,47,We request that you let's retrieve the entry for #10234.,query_database,db_read,generate_report,False,8,0.4946950376033783,0.43749505281448364,generate_report;send_notification;provision_vm;process_refund;quarantine_system,0.49469504;0.48923492;0.48677945;0.47323564;0.47178936,49,paraphrase_variant,
Paraphrase,48,The situation requires let's retrieve the entry for #10234.,query_database,db_read,provision_vm,False,10,0.4888591170310974,0.39520198106765747,provision_vm;generate_report;escalate_to_human;send_notification;create_ticket,0.48885912;0.48636183;0.46876353;0.46543178;0.46400225,49,paraphrase_variant,
Paraphrase,49,Need you to let's retrieve the entry for #10234.,query_database,db_read,provision_vm,False,5,0.5168440937995911,0.48087647557258606,provision_vm;generate_report;send_notification;process_refund;db_read,0.51684409;0.51448739;0.49186340;0.48253286;0.48087648,49,paraphrase_variant,
Paraphrase,50,Let's pull the details associated with #42017.,query_database,db_read,send_notification,False,13,0.4696425497531891,0.3417140543460846,send_notification;provision_vm;generate_report;process_refund;create_ticket,0.46964255;0.46723017;0.46220276;0.46134317;0.42804903,51,paraphrase_original,
Paraphrase,51,Please let's pull the details associated with #42017.,query_database,db_read,provision_vm,False,13,0.510989248752594,0.34609267115592957,provision_vm;generate_report;send_notification;process_refund;quarantine_system,0.51098925;0.50439453;0.50318569;0.49388510;0.46868846,51,paraphrase_variant,
Paraphrase,52,Could someone let's pull the details associated with #42017?,query_database,db_read,generate_report,False,12,0.4825769066810608,0.3463010787963867,generate_report;provision_vm;send_notification;create_ticket;process_refund,0.48257691;0.47960269;0.47181678;0.44780964;0.44564706,51,paraphrase_variant,
Paraphrase,53,"Yo, let's pull the details associated with #42017.",query_database,db_read,generate_report,False,12,0.46246111392974854,0.32679539918899536,generate_report;provision_vm;send_notification;process_refund;create_ticket,0.46246111;0.46070671;0.45614451;0.45056564;0.41733760,51,paraphrase_variant,
Paraphrase,54,The situation requires let's pull the details associated with #42017.,query_database,db_read,escalate_to_human,False,13,0.5034458041191101,0.3125019669532776,escalate_to_human;create_ticket;generate_report;send_notification;provision_vm,0.50344580;0.49830475;0.49395540;0.49301910;0.49138749,51,paraphrase_variant,
Paraphrase,55,Let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.5033078193664551,0.5033078193664551,db_read;db_write;generate_report;log_audit_event;provision_vm,0.50330782;0.42963824;0.32796720;0.31295392;0.29924861,53,paraphrase_original,
Paraphrase,56,Could someone let's search for transaction #10234 in the database?,query_database,db_read,db_read,True,1,0.46464723348617554,0.46464723348617554,db_read;db_write;log_audit_event;generate_report;create_ticket,0.46464723;0.37277910;0.31649345;0.30668890;0.27799872,53,paraphrase_variant,
Paraphrase,57,Could you please let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.5012176036834717,0.5012176036834717,db_read;db_write;generate_report;log_audit_event;provision_vm,0.50121760;0.43819749;0.34925452;0.34407517;0.31984556,53,paraphrase_variant,
Paraphrase,58,Quick one -- let's search for transaction #10234 in the database.,query_database,db_read,db_read,True,1,0.5011587738990784,0.5011587738990784,db_read;db_write;generate_report;log_audit_event;check_status,0.50115877;0.43489400;0.35013884;0.32917321;0.31178567,53,paraphrase_variant,
Paraphrase,59,let's search for transaction #10234 in the database -- that's what needs to happen.,query_database,db_read,db_read,True,1,0.5155845880508423,0.5155845880508423,db_read;db_write;generate_report;quarantine_system;log_audit_event,0.51558459;0.46154305;0.36737937;0.33643210;0.33300880,53,paraphrase_variant,
Paraphrase,60,Kindly look up the record for #31450.,query_database,db_read,db_read,True,1,0.3619609475135803,0.3619609475135803,db_read;db_write;generate_report;provision_vm;create_ticket,0.36196095;0.35331628;0.33258951;0.31513372;0.31485480,56,paraphrase_original,
Paraphrase,61,"Yo, look up the record for #31450.",query_database,db_read,db_read,True,1,0.3617546558380127,0.3617546558380127,db_read;db_write;generate_report;provision_vm;send_notification,0.36175466;0.34467772;0.34158352;0.31183696;0.29750234,56,paraphrase_variant,
Paraphrase,62,look up the record for #31450 -- that's what needs to happen.,query_database,db_read,generate_report,False,4,0.4011859595775604,0.36094915866851807,generate_report;db_write;provision_vm;db_read;send_notification,0.40118596;0.38838783;0.36390293;0.36094916;0.35822198,56,paraphrase_variant,
Paraphrase,63,Who can look up the record for #31450?,query_database,db_read,db_read,True,1,0.3228144943714142,0.3228144943714142,db_read;db_write;generate_report;escalate_to_human;create_ticket,0.32281449;0.27705920;0.27229592;0.25875470;0.24437258,56,paraphrase_variant,
Paraphrase,64,Would you mind look up the record for #31450.,query_database,db_read,db_write,False,2,0.35887500643730164,0.35471612215042114,db_write;db_read;generate_report;provision_vm;create_ticket,0.35887501;0.35471612;0.35303718;0.32088929;0.30433047,56,paraphrase_variant,
Paraphrase,65,Kindly bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.5070438981056213,0.5070438981056213,db_read;db_write;provision_vm;generate_report;process_refund,0.50704390;0.48935089;0.39628312;0.39088517;0.35467306,62,paraphrase_original,
Paraphrase,66,Gonna need you to bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.5266568064689636,0.5266568064689636,db_read;db_write;generate_report;provision_vm;quarantine_system,0.52665681;0.50006670;0.42717353;0.41488048;0.38065684,62,paraphrase_variant,
Paraphrase,67,We request that you bring up the database entry for #53698.,query_database,db_read,db_read,True,1,0.528344452381134,0.528344452381134,db_read;db_write;generate_report;provision_vm;quarantine_system,0.52834445;0.50499839;0.42402443;0.41924670;0.39073774,62,paraphrase_variant,
Paraphrase,68,bring up the database entry for #53698 -- that's what needs to happen.,query_database,db_read,db_write,False,2,0.5391458868980408,0.5300381779670715,db_write;db_read;generate_report;provision_vm;quarantine_system,0.53914589;0.53003818;0.45212528;0.44329286;0.40500823,62,paraphrase_variant,
Paraphrase,69,Would anyone be able to bring up the database entry for #53698?,query_database,db_read,db_read,True,1,0.524038553237915,0.524038553237915,db_read;db_write;generate_report;provision_vm;quarantine_system,0.52403855;0.48997569;0.41321313;0.40804580;0.35881767,62,paraphrase_variant,
Paraphrase,70,save the latest data for Bob to the database.,update_database,db_write,db_read,False,2,0.4711015522480011,0.3963248133659363,db_read;db_write;provision_vm;generate_report;quarantine_system,0.47110155;0.39632481;0.25006858;0.23912708;0.23886541,67,paraphrase_original,
Paraphrase,71,Would anyone be able to save the latest data for bob to the database?,update_database,db_write,db_read,False,2,0.5025029182434082,0.43787848949432373,db_read;db_write;generate_report;provision_vm;send_notification,0.50250292;0.43787849;0.31246156;0.29677948;0.28819013,67,paraphrase_variant,
Paraphrase,72,It would help if save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.5134338736534119,0.45655813813209534,db_read;db_write;generate_report;provision_vm;send_notification,0.51343387;0.45655814;0.34309563;0.32923138;0.32155097,67,paraphrase_variant,
Paraphrase,73,We request that you save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.5163869857788086,0.43917393684387207,db_read;db_write;send_notification;generate_report;quarantine_system,0.51638699;0.43917394;0.33783218;0.33652323;0.33610860,67,paraphrase_variant,
Paraphrase,74,Do me a favor and save the latest data for bob to the database.,update_database,db_write,db_read,False,2,0.4442906379699707,0.38545435667037964,db_read;db_write;generate_report;provision_vm;send_notification,0.44429064;0.38545436;0.29191792;0.28734258;0.26857135,67,paraphrase_variant,
Paraphrase,75,commit the new record for Alice to the database.,update_database,db_write,db_write,True,1,0.5000261664390564,0.5000261664390564,db_write;db_read;escalate_to_human;generate_report;provision_vm,0.50002617;0.38270888;0.34989494;0.34250796;0.34226164,70,paraphrase_original,
Paraphrase,76,commit the new record for alice to the database -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5106191039085388,0.5106191039085388,db_write;db_read;generate_report;escalate_to_human;provision_vm,0.51061910;0.38991693;0.36827025;0.36782548;0.35412133,70,paraphrase_variant,
Paraphrase,77,"Hey, can you commit the new record for alice to the database.",update_database,db_write,db_write,True,1,0.5540171265602112,0.5540171265602112,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.55401713;0.44358978;0.44213420;0.42999825;0.41229662,70,paraphrase_variant,
Paraphrase,78,Would you mind commit the new record for alice to the database.,update_database,db_write,db_write,True,1,0.50358647108078,0.50358647108078,db_write;db_read;generate_report;provision_vm;escalate_to_human,0.50358647;0.39447933;0.38205463;0.36627406;0.36219296,70,paraphrase_variant,
Paraphrase,79,Would anyone be able to commit the new record for alice to the database?,update_database,db_write,db_write,True,1,0.5104174613952637,0.5104174613952637,db_write;db_read;generate_report;escalate_to_human;provision_vm,0.51041746;0.41075006;0.40680990;0.40003133;0.37591782,70,paraphrase_variant,
Paraphrase,80,Please persist the changes for Frank.,update_database,db_write,provision_vm,False,9,0.5340495109558105,0.36306032538414,provision_vm;update_subscription;generate_report;send_notification;create_ticket,0.53404951;0.51125032;0.44838652;0.44823635;0.44746014,77,paraphrase_original,
Paraphrase,81,I'd appreciate it if you could persist the changes for frank.,update_database,db_write,provision_vm,False,8,0.5652859210968018,0.43587687611579895,provision_vm;update_subscription;generate_report;send_notification;create_ticket,0.56528592;0.53144366;0.50732976;0.50596291;0.50228602,77,paraphrase_variant,
Paraphrase,82,Who can persist the changes for frank?,update_database,db_write,provision_vm,False,10,0.42163732647895813,0.2429761439561844,provision_vm;escalate_to_human;update_subscription;create_ticket;send_notification,0.42163733;0.39083722;0.39000636;0.38518316;0.35459733,77,paraphrase_variant,
Paraphrase,83,"Yo, persist the changes for frank.",update_database,db_write,provision_vm,False,9,0.5000941157341003,0.35485848784446716,provision_vm;update_subscription;generate_report;send_notification;create_ticket,0.50009412;0.48992079;0.42637637;0.42010403;0.41840130,77,paraphrase_variant,
Paraphrase,84,The situation requires persist the changes for frank.,update_database,db_write,provision_vm,False,9,0.4986597001552582,0.35316672921180725,provision_vm;update_subscription;create_ticket;escalate_to_human;generate_report,0.49865970;0.46776354;0.45725721;0.43373251;0.43311673,77,paraphrase_variant,
Paraphrase,85,Please commit the new record for Grace to the database.,update_database,db_write,db_write,True,1,0.5110136270523071,0.5110136270523071,db_write;db_read;generate_report;provision_vm;send_notification,0.51101363;0.38998908;0.38766798;0.38397682;0.33471408,78,paraphrase_original,
Paraphrase,86,Who can commit the new record for grace to the database?,update_database,db_write,db_write,True,1,0.45853230357170105,0.45853230357170105,db_write;db_read;generate_report;provision_vm;send_notification,0.45853230;0.35815924;0.31177792;0.30296981;0.25277442,78,paraphrase_variant,
Paraphrase,87,Need you to commit the new record for grace to the database.,update_database,db_write,db_write,True,1,0.5395774841308594,0.5395774841308594,db_write;db_read;generate_report;provision_vm;send_notification,0.53957748;0.43415859;0.38708860;0.37868738;0.32189727,78,paraphrase_variant,
Paraphrase,88,We request that you commit the new record for grace to the database.,update_database,db_write,db_write,True,1,0.520003080368042,0.520003080368042,db_write;db_read;generate_report;provision_vm;send_notification,0.52000308;0.41878465;0.38683167;0.37857857;0.34060538,78,paraphrase_variant,
Paraphrase,89,commit the new record for grace to the database -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5034391283988953,0.5034391283988953,db_write;db_read;generate_report;provision_vm;quarantine_system,0.50343913;0.37577248;0.35378230;0.35220203;0.29841858,78,paraphrase_variant,
Paraphrase,90,Please apply the database update for Finance.,update_database,db_write,db_write,True,1,0.5304327011108398,0.5304327011108398,db_write;db_read;generate_report;provision_vm;process_refund,0.53043270;0.46147209;0.37107530;0.35875463;0.31284395,82,paraphrase_original,
Paraphrase,91,Is it possible to apply the database update for finance?,update_database,db_write,db_write,True,1,0.5217865109443665,0.5217865109443665,db_write;db_read;provision_vm;generate_report;create_ticket,0.52178651;0.43768016;0.31465688;0.30484843;0.27286473,82,paraphrase_variant,
Paraphrase,92,Kindly apply the database update for finance.,update_database,db_write,db_write,True,1,0.4998841881752014,0.4998841881752014,db_write;db_read;generate_report;provision_vm;create_ticket,0.49988419;0.43422449;0.32451612;0.31422684;0.29474768,82,paraphrase_variant,
Paraphrase,93,What we need is for apply the database update for finance.,update_database,db_write,db_write,True,1,0.5533648729324341,0.5533648729324341,db_write;db_read;generate_report;provision_vm;create_ticket,0.55336487;0.50957161;0.33371544;0.31310645;0.28006491,82,paraphrase_variant,
Paraphrase,94,Need you to apply the database update for finance.,update_database,db_write,db_write,True,1,0.5680500268936157,0.5680500268936157,db_write;db_read;generate_report;provision_vm;create_ticket,0.56805003;0.51254046;0.37404543;0.36794111;0.33113778,82,paraphrase_variant,
Paraphrase,95,Can you persist the database update for #53698?,update_database,db_write,db_write,True,1,0.5446479916572571,0.5446479916572571,db_write;db_read;provision_vm;generate_report;process_refund,0.54464799;0.45467600;0.44305769;0.40288460;0.36314189,85,paraphrase_original,
Paraphrase,96,Would anyone be able to persist the database update for #53698?,update_database,db_write,db_write,True,1,0.5627186298370361,0.5627186298370361,db_write;db_read;provision_vm;generate_report;process_refund,0.56271863;0.45597008;0.45400247;0.43828881;0.37417841,85,paraphrase_variant,
Paraphrase,97,persist the database update for #53698 -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.5483790040016174,0.5483790040016174,db_write;db_read;provision_vm;generate_report;process_refund,0.54837900;0.45087454;0.44646192;0.42129597;0.38579094,85,paraphrase_variant,
Paraphrase,98,Would you mind persist the database update for #53698.,update_database,db_write,db_write,True,1,0.5587203502655029,0.5587203502655029,db_write;provision_vm;db_read;generate_report;process_refund,0.55872035;0.47280654;0.45943257;0.44858411;0.39091262,85,paraphrase_variant,
Paraphrase,99,Gonna need you to persist the database update for #53698.,update_database,db_write,db_write,True,1,0.5649834871292114,0.5649834871292114,db_write;db_read;provision_vm;generate_report;process_refund,0.56498349;0.47914621;0.46519703;0.44776317;0.40282622,85,paraphrase_variant,
Paraphrase,100,Could you store the Finance configuration in the database for me?,update_database,db_write,db_write,True,1,0.49575239419937134,0.49575239419937134,db_write;db_read;provision_vm;generate_report;update_subscription,0.49575239;0.46956474;0.33502913;0.32782778;0.30233395,91,paraphrase_original,
Paraphrase,101,store the finance configuration in the database for me -- that's what needs to happen.,update_database,db_write,db_write,True,1,0.47183310985565186,0.47183310985565186,db_write;db_read;provision_vm;generate_report;update_subscription,0.47183311;0.43289295;0.30000612;0.27955744;0.27113056,91,paraphrase_variant,
Paraphrase,102,Could someone store the finance configuration in the database for me?,update_database,db_write,db_read,False,2,0.45957475900650024,0.45729196071624756,db_read;db_write;generate_report;provision_vm;update_subscription,0.45957476;0.45729196;0.29900816;0.29797548;0.27358252,91,paraphrase_variant,
Paraphrase,103,"Hey, can you store the finance configuration in the database for me.",update_database,db_write,db_write,True,1,0.5009382367134094,0.5009382367134094,db_write;db_read;provision_vm;generate_report;update_subscription,0.50093824;0.46074259;0.36295095;0.35480282;0.32953709,91,paraphrase_variant,
Paraphrase,104,Please store the finance configuration in the database for me.,update_database,db_write,db_write,True,1,0.48397642374038696,0.48397642374038696,db_write;db_read;provision_vm;generate_report;update_subscription,0.48397642;0.45279539;0.34029576;0.32493076;0.31475553,91,paraphrase_variant,
Paraphrase,105,Could you commit the new record for Charlie to the database for me?,update_database,db_write,db_write,True,1,0.5714887380599976,0.5714887380599976,db_write;db_read;generate_report;provision_vm;send_notification,0.57148874;0.49038485;0.46937400;0.44773090;0.41168597,94,paraphrase_original,
Paraphrase,106,I'd appreciate it if you could commit the new record for charlie to the database for me.,update_database,db_write,db_write,True,1,0.5702270269393921,0.5702270269393921,db_write;generate_report;db_read;provision_vm;send_notification,0.57022703;0.49334636;0.48604831;0.46109137;0.44009262,94,paraphrase_variant,
