query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Start by assessing whether the service is operational. Afterward, pass the issue along to a person while also gathering account information and processing changes to the user’s subscription tier all at once.",380,"check_service_status -> escalate_case_to_human, check_service_status -> read_user_profile, check_service_status -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,79ed7d222b5333cd,0de72cfd5282af57,4,3,lexical,0de72cfd5282af57,False,campaign_v4
"Verify if the service is working initially. After that, escalate the issue to a human agent and simultaneously perform actions related to user account details and subscription adjustments. Make sure everything happens at the same time after the status check.",380,"check_service_status -> escalate_case_to_human, check_service_status -> read_user_profile, check_service_status -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,79ed7d222b5333cd,0de72cfd5282af57,4,3,confusable,0de72cfd5282af57,False,campaign_v4
"Start by checking the service status, reading the user profile, and escalating the case to a human representative all at the same time. Once these are completed, go ahead and update the subscription plan.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"Please verify the service status, retrieve the user's profile, and forward the issue to a human agent concurrently. After these tasks are finished, proceed to make the necessary updates to the subscription plan.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,paraphrase,0de72cfd5282af57,False,campaign_v4
"First, three tasks need to happen in parallel: confirm the service status, review the user profile, and escalate the case to a human. Only after all three are done can the subscription plan be updated.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,structural_clear,0de72cfd5282af57,False,campaign_v4
"Simultaneously, ensure the service is operational, access the user’s profile, and route the issue to a human agent. After these steps are completed, you can finalize by modifying the subscription plan.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,structural_paraphrase,0de72cfd5282af57,False,campaign_v4
"Check if everything is running smoothly, pull up the account details, and involve a human team member to look into the case—all at the same time. Once these are wrapped up, adjust the user's subscription plan as needed.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,lexical,0de72cfd5282af57,False,campaign_v4
"While reviewing both the service status and the user’s account information, also make sure the issue is passed to a human representative. After all three are addressed, modify the subscription plan accordingly.",381,"check_service_status -> update_subscription_plan, escalate_case_to_human -> update_subscription_plan, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,ced08e246fabe705,0de72cfd5282af57,4,3,confusable,0de72cfd5282af57,False,campaign_v4
"First, check the status of the service and escalate the issue to a human at the same time. Once both of those are done, read the user profile, and after that, update their subscription plan.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"Start by verifying if the service is operational while simultaneously forwarding the case to a human representative. After both tasks are finished, gather details from the user's profile and then proceed to modify their subscription plan.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,paraphrase,0de72cfd5282af57,False,campaign_v4
"The workflow begins with two tasks that run in parallel: checking the service status and escalating the case to a human. After both of these are completed, you can move on to reading the user's profile. Finally, once the profile is read, update the subscription plan.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,structural_clear,0de72cfd5282af57,False,campaign_v4
"You’ll need to start by performing two tasks concurrently: confirming the service status and handing the issue over to a human representative. Once these are both done, the next step is to access the user’s profile data. After retrieving that information, adjust their subscription plan accordingly.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,structural_paraphrase,0de72cfd5282af57,False,campaign_v4
"First, verify if everything is working properly and also send the problem to a human to handle. Once those are both taken care of, check the account information for the user and then make the necessary changes to their membership settings.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,lexical,0de72cfd5282af57,False,campaign_v4
"Check if the service is running and forward the case to someone who can handle it personally, both at the same time. After they’re both complete, view the user’s account details and make any updates to their current plan.",382,"check_service_status -> read_user_profile, escalate_case_to_human -> read_user_profile, read_user_profile -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,29133123737edd28,0de72cfd5282af57,4,3,confusable,0de72cfd5282af57,False,campaign_v4
"First, check the service status. After that, escalate the issue to a human. Once the escalation is complete, simultaneously review the user's profile and make any necessary updates to their subscription plan.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,standard,0de72cfd5282af57,False,campaign_v4
"Start by verifying whether the service is operational. Then, hand over the case to a human representative. After the case is escalated, you can proceed with checking the user's account details and making changes to their subscription at the same time.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,paraphrase,0de72cfd5282af57,False,campaign_v4
"Begin by checking the service status. Only after this step is done, escalate the issue to a human agent. Once the escalation is finished, two tasks can run concurrently: reviewing the user's profile and updating their subscription plan.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,structural_clear,0de72cfd5282af57,False,campaign_v4
"First, ensure the service status is checked. Afterward, the issue should be escalated to a human. When the escalation process is complete, you can handle two actions in parallel: examining the user's account details and modifying their subscription plan if needed.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,structural_paraphrase,0de72cfd5282af57,False,campaign_v4
"Start by confirming whether everything is running smoothly with the service. Then, involve a human agent to take over the case. Once the handoff is done, look into the customer’s account information and adjust their membership options at the same time.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,lexical,0de72cfd5282af57,False,campaign_v4
"First, make sure the system is functioning correctly. After that, escalate the situation to a human team member. Once the escalation is resolved, proceed with checking the customer's details and handling their subscription adjustments concurrently.",383,"check_service_status -> escalate_case_to_human, escalate_case_to_human -> read_user_profile, escalate_case_to_human -> update_subscription_plan",check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,check_service_status;escalate_case_to_human;read_user_profile;update_subscription_plan,15,2693128efd2fb0bf,0de72cfd5282af57,4,3,confusable,0de72cfd5282af57,False,campaign_v4
"First, access the logs to gather data. Then, confirm the current status of the service. Next, depending on the service status, decide the appropriate action. After that, update the database with the results.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,standard,ddc9f58e6b96ddc5,False,campaign_v4
"Start by reviewing the access logs. Afterward, verify whether the service is running properly. Based on the outcome, determine the next course of action. Finally, make a record of the outcome in the database.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"This workflow is strictly sequential. The first step is to read the access logs, which must happen before the service status can be checked. Once the status check is completed, a decision is made based on the result. Only after this decision can a record be written to the database.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,structural_clear,ddc9f58e6b96ddc5,False,campaign_v4
"The process follows a linear sequence. You begin with examining the logs. Only after that can you move on to assessing the service's status. The next step depends on the results of the status check, and once that's decided, a database record is created as the final action.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,structural_paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"Start by looking into the system logs to gather the necessary details. Then, inspect whether the application is functioning normally. Use what you find to decide what needs to be done next. Lastly, log the outcome into the system records.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,lexical,ddc9f58e6b96ddc5,False,campaign_v4
"First, collect log data from the system. Once that's done, examine the system's operational state. Use the findings to guide the next step in the process. At the end, store the final information in the database for reference.",384,"check_service_status -> route_task_by_condition, read_access_logs -> check_service_status, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,61f500fc4a7d1b34,ddc9f58e6b96ddc5,4,3,confusable,ddc9f58e6b96ddc5,False,campaign_v4
"Start by reviewing the access logs. Once that's done, check the current status of the service. At the same time, use the information to decide how to route a task and make a record in the database.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,standard,ddc9f58e6b96ddc5,False,campaign_v4
"Begin by analyzing the logs for access details. After that, ensure the service status is verified. Concurrently, use the log insights to determine task routing and update the database with relevant data.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"The process begins with examining access logs. After that, checking the service status can start. At the same time, the log data is used to route tasks appropriately and update the database. Checking the status, routing tasks, and writing to the database all happen concurrently after the logs are reviewed.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,structural_clear,ddc9f58e6b96ddc5,False,campaign_v4
"First, access logs must be reviewed thoroughly. Once that's complete, the service status can be verified independently while simultaneously deciding where tasks should go and updating the database with new entries. These last three actions occur in parallel but only after log examination finishes.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,structural_paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"Start by going through the system's log files to gather insights. When that's done, confirm if the service is functioning correctly. Meanwhile, use the gathered data to make decisions about task assignments and log these decisions in the database.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,lexical,ddc9f58e6b96ddc5,False,campaign_v4
"First, gather information from the logs to understand recent activity. After reviewing the logs, make sure the service is operational. At the same time, use the gathered information to handle task delegation and save the necessary updates in the database.",385,"read_access_logs -> check_service_status, read_access_logs -> route_task_by_condition, read_access_logs -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,a38f02ad421ebdcd,ddc9f58e6b96ddc5,4,3,confusable,ddc9f58e6b96ddc5,False,campaign_v4
"I need a workflow where you check the service status and analyze access logs at the same time, then route tasks based on conditions. After all of those are done, update the database with the results.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,standard,ddc9f58e6b96ddc5,False,campaign_v4
"Please design a process that simultaneously looks into the access logs and verifies if the service is active, while deciding how to handle tasks based on certain criteria. Once those actions are completed, make sure the database gets updated accordingly.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"Start by performing two tasks at the same time: checking the service status and reading the access logs. Independently, route tasks based on conditions. Once all three of these are finished, proceed to update the database with the output.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,structural_clear,ddc9f58e6b96ddc5,False,campaign_v4
"Simultaneously, ensure the service is functioning correctly and review the access logs. Concurrently, determine how tasks should be routed based on conditions. Only after all these steps are finished, record the relevant data into the database.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,structural_paraphrase,ddc9f58e6b96ddc5,False,campaign_v4
"Gather connection activity and confirm the system is operational at the same time. Also, decide how tasks should be handled depending on certain rules. Once those are completed, save the processed information into the records.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,lexical,ddc9f58e6b96ddc5,False,campaign_v4
"Start by checking logs and confirming everything is running smoothly, while simultaneously deciding how to handle incoming tasks. Once everything is sorted, save the final details into the database.",386,"check_service_status -> write_database_record, read_access_logs -> write_database_record, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,45c4d1d7b077030c,ddc9f58e6b96ddc5,4,3,confusable,ddc9f58e6b96ddc5,False,campaign_v4
"Start by reading the access logs and checking the service status at the same time. Once both are done, decide what to do based on the results. After that, write the final decision into the database.",387,"check_service_status -> route_task_by_condition, read_access_logs -> route_task_by_condition, route_task_by_condition -> write_database_record",read_access_logs;check_service_status;route_task_by_condition;write_database_record,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,read_access_logs;check_service_status;route_task_by_condition;write_database_record,15,64cb221e304e9226,ddc9f58e6b96ddc5,4,3,standard,ddc9f58e6b96ddc5,False,campaign_v4
