source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
30,"Hey, can you acknowledge the alert on staging-db-02.",We know about the issue — stop the noise.,acknowledge_alert,lexical_cue_reduced,acknowledge;alert,,
31,Simple request — silence the alert on auth-svc-04 for now and we're good.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert,,
32,Simple request — mark the ml-infer-05 alert as seen and we're good.,We know about the issue — stop the noise.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
33,Simple request — ack the firing alert for payment-api-03 and we're good.,Someone needs to confirm we've seen the warning.,acknowledge_alert,lexical_cue_reduced,ack;alert,,
34,Please silence the alert on prod-web-01 for now.,Someone needs to confirm we've seen the warning.,acknowledge_alert,lexical_cue_reduced,alert;silence,,
35,Simple request — accept the notification about staging-db-02 and we're good.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,accept,,
36,Just mark the cdn-edge-06 alert as seen. Nothing else needed.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
37,"Hey, can you confirm we're aware of the auth-svc-04 incident.",The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,confirm,,
38,Quick task: acknowledge the alert on payment-api-03.,Someone needs to confirm we've seen the warning.,acknowledge_alert,lexical_cue_reduced,acknowledge;alert,,
39,Quick task: mark the payment-api-03 alert as seen.,Someone needs to confirm we've seen the warning.,acknowledge_alert,lexical_cue_reduced,alert,,
40,All I need is for someone to confirm we're aware of the staging-db-02 incident.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,confirm,,
41,Just silence the alert on staging-db-02 for now. Nothing else needed.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,silence,,
42,Simple request — acknowledge the alert on payment-api-03 and we're good.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,acknowledge;alert,,
43,Quick task: ack the firing alert for prod-web-01.,We know about the issue — stop the noise.,acknowledge_alert,lexical_cue_reduced,ack;alert,,
44,Quick task: mark the prod-web-01 alert as seen.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
45,Just mark the auth-svc-04 alert as seen. Nothing else needed.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
46,Just silence the alert on prod-web-01 for now. Nothing else needed.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,silence,,
47,Quick task: confirm we're aware of the payment-api-03 incident.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,confirm,,
48,We gotta accept the notification about payment-api-03.,We know about the issue — stop the noise.,acknowledge_alert,lexical_cue_reduced,accept,,
49,All I need is for someone to mark the ml-infer-05 alert as seen.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
50,"Hey, can you silence the alert on payment-api-03 for now.",Someone needs to confirm we've seen the warning.,acknowledge_alert,lexical_cue_reduced,alert;silence,,
51,Urgent: accept the notification about prod-web-01.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,accept,,
52,Simple request — acknowledge the alert on cdn-edge-06 and we're good.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,acknowledge;alert,,
53,Simple request — accept the notification about auth-svc-04 and we're good.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,accept,,
54,Simple request — silence the alert on ml-infer-05 for now and we're good.,Mark the incident as acknowledged so it stops escalating.,acknowledge_alert,lexical_cue_reduced,alert;silence,,
55,All I need is for someone to acknowledge the alert on prod-web-01.,We know about the issue — stop the noise.,acknowledge_alert,lexical_cue_reduced,acknowledge;alert,,
56,From Engineering: mark the auth-svc-04 alert as seen.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
57,Just silence the alert on ml-infer-05 for now. Nothing else needed.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,alert,,
58,Quick task: mark the payment-api-03 alert as seen.,Mark the incident as acknowledged so it stops escalating.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
59,Quick task: mark the cdn-edge-06 alert as seen.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,seen,,
60,All I need is for someone to confirm we're aware of the ml-infer-05 incident.,Mark the incident as acknowledged so it stops escalating.,acknowledge_alert,lexical_cue_reduced,confirm,,
61,All I need is for someone to confirm we're aware of the payment-api-03 incident.,We're on it — just need to silence the notification.,acknowledge_alert,lexical_cue_reduced,confirm,,
62,Simple request — accept the notification about ml-infer-05 and we're good.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,accept,,
63,"When you get a chance, mark the staging-db-02 alert as seen.",The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,alert;seen,,
64,Simple request — accept the notification about cdn-edge-06 and we're good.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,accept,,
65,Just confirm we're aware of the prod-web-01 incident. Nothing else needed.,The pager is going off but we're aware.,acknowledge_alert,lexical_cue_reduced,confirm,,
66,Just acknowledge the alert on prod-web-01. Nothing else needed.,The alert keeps firing but we're already working on it.,acknowledge_alert,lexical_cue_reduced,acknowledge,,
67,Urgent: move Finance's stale data to cold storage.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,cold;stale;storage,,
68,All I need is for someone to move Marketing's stale data to cold storage.,We need to clean up Finance's outdated data.,archive_data,lexical_cue_reduced,cold;stale;storage,,
69,All I need is for someone to archive the old entries for Alice.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive,,
70,Simple request — cold-store the old records for Grace and we're good.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,old,,
71,Simple request — cold-store the old records for Bob and we're good.,We need to clean up Legal's outdated data.,archive_data,lexical_cue_reduced,old,,
72,Just put Engineering's historical data into the archive. Nothing else needed.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,archive,,
73,All I need is for someone to shelve Legal's outdated data.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,shelve,,
74,All I need is for someone to put Marketing's historical data into the archive.,We need to clean up HR's outdated data.,archive_data,lexical_cue_reduced,archive;historical,,
75,Quick task: shelve Legal's outdated data.,We need to clean up Marketing's outdated data.,archive_data,lexical_cue_reduced,shelve,,
76,Just move Marketing's stale data to cold storage. Nothing else needed.,We need to clean up Engineering's outdated data.,archive_data,lexical_cue_reduced,cold;stale;storage,,
77,Just archive the old entries for Bob. Nothing else needed.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
78,Simple request — put Marketing's historical data into the archive and we're good.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,archive,,
79,Just shelve Marketing's outdated data. Nothing else needed.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,shelve,,
80,Quick task: put Finance's historical data into the archive.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;historical,,
81,Just archive Frank's old records. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
82,Quick task: put Marketing's historical data into the archive.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive;historical,,
83,Simple request — archive the old entries for Frank and we're good.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
84,Quick task: move Engineering's stale data to cold storage.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,stale,,
85,The Finance team needs us to archive the old entries for Eve.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive,,
86,All I need is for someone to move HR's stale data to cold storage.,We need to clean up Finance's outdated data.,archive_data,lexical_cue_reduced,cold;stale;storage,,
87,Just archive Frank's old records. Nothing else needed.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,archive;old,,
88,Please shelve Finance's outdated data.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,shelve,,
89,Just move Finance's stale data to cold storage. Nothing else needed.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,cold;stale;storage,,
90,Simple request — archive the old entries for Diana and we're good.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;old,,
91,Quick task: cold-store the old records for Diana.,We need to clean up Legal's outdated data.,archive_data,lexical_cue_reduced,old,,
92,Simple request — move Marketing's stale data to cold storage and we're good.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,cold;stale;storage,,
93,ASAP — archive the old entries for Frank.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;old,,
94,Just move HR's stale data to cold storage. Nothing else needed.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,cold;stale;storage,,
95,Simple request — put Finance's historical data into the archive and we're good.,We need to clean up Marketing's outdated data.,archive_data,lexical_cue_reduced,archive;historical,,
96,Simple request — cold-store the old records for Frank and we're good.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,old,,
97,Simple request — cold-store the old records for Charlie and we're good.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,old,,
98,Simple request — archive the old entries for Grace and we're good.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
99,All I need is for someone to shelve Engineering's outdated data.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,shelve,,
100,Quick task: archive the old entries for Bob.,We need to clean up HR's outdated data.,archive_data,lexical_cue_reduced,archive;old,,
101,Simple request — shelve Engineering's outdated data and we're good.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,shelve,,
102,"Per Grace's request, shelve Marketing's outdated data.",Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,shelve,,
103,All I need is for someone to move Legal's stale data to cold storage.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,cold;stale;storage,,
104,Simple request — shelve Marketing's outdated data and we're good.,We need to clean up HR's outdated data.,archive_data,lexical_cue_reduced,shelve,,
105,All I need is for someone to put Engineering's historical data into the archive.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;historical,,
106,All I need is for someone to shelve Finance's outdated data.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,shelve,,
107,Quick task: move HR's stale data to cold storage.,The database is bloated with historical entries.,archive_data,lexical_cue_reduced,cold;stale;storage,,
108,Quick task: put Marketing's historical data into the archive.,We need to clean up Legal's outdated data.,archive_data,lexical_cue_reduced,archive;historical,,
109,Quick task: archive the old entries for Bob.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive,,
110,Simple request — cold-store the old records for Frank and we're good.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,old,,
111,Just archive the old entries for Diana. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
112,Quick task: cold-store the old records for Diana.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,old,,
113,Just cold-store the old records for Frank. Nothing else needed.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,,,
114,Quick task: archive Diana's old records.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
115,Simple request — put Finance's historical data into the archive and we're good.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive;historical,,
116,Just put Marketing's historical data into the archive. Nothing else needed.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;historical,,
117,Simple request — archive Bob's old records and we're good.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;old,,
118,Quick task: archive Bob's old records.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
119,Quick task: archive Frank's old records.,We need to clean up Finance's outdated data.,archive_data,lexical_cue_reduced,archive;old,,
120,Quick task: put HR's historical data into the archive.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;historical,,
121,Eve is asking us to archive the old entries for Charlie.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,archive;old,,
122,Just archive Frank's old records. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
123,Just archive the old entries for Eve. Nothing else needed.,The old records are slowing down queries.,archive_data,lexical_cue_reduced,archive,,
124,Quick task: archive Diana's old records.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
125,Just archive Eve's old records. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
126,From Legal: move Marketing's stale data to cold storage.,We need to clean up Legal's outdated data.,archive_data,lexical_cue_reduced,cold;stale;storage,,
127,Just archive Bob's old records. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,archive;old,,
128,All I need is for someone to move Finance's stale data to cold storage.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,stale,,
129,Just shelve HR's outdated data. Nothing else needed.,These records haven't been accessed in over a year.,archive_data,lexical_cue_reduced,shelve,,
130,All I need is for someone to archive Diana's old records.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
131,Just archive the old entries for Alice. Nothing else needed.,We don't need this data in the active database anymore.,archive_data,lexical_cue_reduced,archive;old,,
132,Simple request — cold-store the old records for Grace and we're good.,Retention policy says we should move this to cold storage.,archive_data,lexical_cue_reduced,old,,
133,All I need is for someone to cold-store the old records for Alice.,We need to clean up Legal's outdated data.,archive_data,lexical_cue_reduced,old,,
134,Just assign the admin role to Grace. Nothing else needed.,Charlie can't do their work without the right role.,assign_role,lexical_cue_reduced,admin;assign,,
135,"For the Finance team, assign the admin role to Alice.",Diana can't do their work without the right role.,assign_role,lexical_cue_reduced,admin;assign,,
136,Just attach the operator role to Frank. Nothing else needed.,Someone on Marketing needs elevated permissions.,assign_role,lexical_cue_reduced,attach;role,,
137,All I need is for someone to set Bob up with read-write access.,The new hire needs to be set up with proper access.,assign_role,lexical_cue_reduced,,,
138,Simple request — grant Grace the Legal manager role and we're good.,Eve needs higher permissions for their new position.,assign_role,lexical_cue_reduced,grant;role,,
139,We gotta give Eve the editor permission.,Someone on Engineering needs elevated permissions.,assign_role,lexical_cue_reduced,editor;permission,,
140,All I need is for someone to assign the admin role to Alice.,Bob can't do their work without the right role.,assign_role,lexical_cue_reduced,admin;assign,,
141,All I need is for someone to add the reviewer role to Diana's account.,Alice needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,add;role,,
142,Quick one — grant Diana the HR manager role.,Diana needs higher permissions for their new position.,assign_role,lexical_cue_reduced,grant;role,,
143,All I need is for someone to grant Diana the HR manager role.,Alice's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,grant;role,,
144,All I need is for someone to add the reviewer role to Charlie's account.,Grace needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,add;role,,
145,Quick task: grant Eve the Engineering manager role.,Someone on HR needs elevated permissions.,assign_role,lexical_cue_reduced,grant;role,,
146,All I need is for someone to attach the operator role to Frank.,Diana needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,attach;role,,
147,Simple request — add the reviewer role to Frank's account and we're good.,Bob needs higher permissions for their new position.,assign_role,lexical_cue_reduced,add;role,,
148,ASAP — attach the operator role to Alice.,Charlie needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,attach;role,,
149,Simple request — attach the operator role to Frank and we're good.,Grace needs higher permissions for their new position.,assign_role,lexical_cue_reduced,attach;role,,
150,Simple request — grant Eve the Marketing manager role and we're good.,Someone on Legal needs elevated permissions.,assign_role,lexical_cue_reduced,grant;role,,
151,Simple request — add the reviewer role to Grace's account and we're good.,Bob needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,add;role,,
152,Simple request — attach the operator role to Frank and we're good.,Frank can't do their work without the right role.,assign_role,lexical_cue_reduced,attach,,
153,All I need is for someone to attach the operator role to Charlie.,Alice needs higher permissions for their new position.,assign_role,lexical_cue_reduced,attach;role,,
154,Just assign the admin role to Alice. Nothing else needed.,Grace can't do their work without the right role.,assign_role,lexical_cue_reduced,admin;assign,,
155,All I need is for someone to give Charlie the editor permission.,Diana needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,editor;permission,,
156,Simple request — grant Diana the Finance manager role and we're good.,Frank's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,grant;role,,
157,Simple request — attach the operator role to Diana and we're good.,Eve needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,attach;role,,
158,I need you to assign the admin role to Alice.,Charlie's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,admin;assign;role,,
159,All I need is for someone to grant Frank the Marketing manager role.,Alice can't do their work without the right role.,assign_role,lexical_cue_reduced,grant,,
160,"For the Finance team, assign the admin role to Eve.",Alice needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,admin;assign;role,,
161,All I need is for someone to give Eve the editor permission.,Diana's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,editor;permission,,
162,Simple request — grant Alice the Marketing manager role and we're good.,Charlie needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,grant;role,,
163,All I need is for someone to set Grace up with read-write access.,Someone on Finance needs elevated permissions.,assign_role,lexical_cue_reduced,,,
164,Quick task: attach the operator role to Frank.,Eve's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,attach;role,,
165,I need you to add the reviewer role to Eve's account.,Frank needs higher permissions for their new position.,assign_role,lexical_cue_reduced,add;role,,
166,Quick one — set Eve up with read-write access.,Grace's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,,,
167,"Hey, can you add the reviewer role to Bob's account.",Eve needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,add;role,,
168,Quick task: add the reviewer role to Bob's account.,Eve can't do their work without the right role.,assign_role,lexical_cue_reduced,add,,
169,Simple request — grant Charlie the Finance manager role and we're good.,Bob's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,grant;role,,
170,All I need is for someone to add the reviewer role to Eve's account.,Eve needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,add;role,,
171,Just add the reviewer role to Grace's account. Nothing else needed.,Diana needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,add;role,,
172,Quick task: assign the admin role to Eve.,Charlie needs higher permissions for their new position.,assign_role,lexical_cue_reduced,admin;assign;role,,
173,Just assign the admin role to Alice. Nothing else needed.,Grace needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,admin;assign;role,,
174,All I need is for someone to add the reviewer role to Eve's account.,Bob needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,add;role,,
175,All I need is for someone to attach the operator role to Charlie.,Bob needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,attach;role,,
176,Simple request — add the reviewer role to Diana's account and we're good.,Alice needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,add;role,,
177,All I need is for someone to add the reviewer role to Alice's account.,Frank needs the ability to make changes in HR.,assign_role,lexical_cue_reduced,add;role,,
178,Simple request — assign the admin role to Alice and we're good.,Grace needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,admin;assign;role,,
179,Quick task: add the reviewer role to Charlie's account.,Charlie needs the ability to make changes in HR.,assign_role,lexical_cue_reduced,add;role,,
180,Simple request — give Grace the editor permission and we're good.,Frank needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,editor;permission,,
181,The Marketing team needs us to add the reviewer role to Grace's account.,Eve needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,add;role,,
182,Simple request — assign the admin role to Bob and we're good.,Diana needs the ability to make changes in Finance.,assign_role,lexical_cue_reduced,admin;assign;role,,
183,Just assign the admin role to Alice. Nothing else needed.,Diana needs the ability to make changes in HR.,assign_role,lexical_cue_reduced,admin;assign;role,,
184,From HR: assign the admin role to Bob.,Eve needs the ability to make changes in HR.,assign_role,lexical_cue_reduced,admin;assign;role,,
185,Quick task: set Alice up with read-write access.,Charlie needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,,,
186,Quick task: add the reviewer role to Alice's account.,Charlie needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,add;role,,
187,Just add the reviewer role to Frank's account. Nothing else needed.,Frank needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,add;role,,
188,Just add the reviewer role to Diana's account. Nothing else needed.,Someone on Engineering needs elevated permissions.,assign_role,lexical_cue_reduced,add;role,,
189,Quick task: add the reviewer role to Grace's account.,Alice needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,add;role,,
190,Simple request — add the reviewer role to Alice's account and we're good.,Frank needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,add;role,,
191,Simple request — add the reviewer role to Grace's account and we're good.,Charlie can't do their work without the right role.,assign_role,lexical_cue_reduced,add,,
192,All I need is for someone to add the reviewer role to Eve's account.,The new hire needs to be set up with proper access.,assign_role,lexical_cue_reduced,add;role,,
193,Quick task: give Grace the editor permission.,Diana needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,editor;permission,,
194,Simple request — attach the operator role to Bob and we're good.,Bob needs the ability to make changes in Marketing.,assign_role,lexical_cue_reduced,attach;role,,
195,All I need is for someone to attach the operator role to Bob.,Eve needs the ability to make changes in Engineering.,assign_role,lexical_cue_reduced,attach;role,,
196,Quick task: set Frank up with read-write access.,The new hire needs to be set up with proper access.,assign_role,lexical_cue_reduced,,,
197,All I need is for someone to attach the operator role to Diana.,Frank needs the ability to make changes in Legal.,assign_role,lexical_cue_reduced,attach;role,,
198,Time to grant Eve the Finance manager role.,Frank's responsibilities changed and they need more access.,assign_role,lexical_cue_reduced,grant;role,,
199,Quick task: give Charlie the editor permission.,Eve can't do their work without the right role.,assign_role,lexical_cue_reduced,editor;permission,,
200,Simple request — add the reviewer role to Eve's account and we're good.,Grace needs the ability to make changes in HR.,assign_role,lexical_cue_reduced,add;role,,
201,Simple request — add the attacker's IP to the firewall blocklist and we're good.,Someone is brute-forcing the login from one IP.,block_ip_address,lexical_cue_reduced,firewall,,
202,Please block the suspicious IP hitting ml-infer-05.,We need to stop the malicious traffic immediately.,block_ip_address,lexical_cue_reduced,block;ip,,
203,Just drop all traffic from that address on auth-svc-04. Nothing else needed.,The firewall needs to deny this traffic source.,block_ip_address,lexical_cue_reduced,address;drop,,
204,"Hey, can you deny traffic from that IP on staging-db-02.",An unknown source keeps hammering cdn-edge-06.,block_ip_address,lexical_cue_reduced,deny;ip,,
205,All I need is for someone to blacklist the IP that's flooding ml-infer-05.,We're being attacked from a specific address.,block_ip_address,lexical_cue_reduced,blacklist;ip,,
206,Quick task: firewall off the offending IP on cdn-edge-06.,There's suspicious traffic flooding prod-web-01.,block_ip_address,lexical_cue_reduced,firewall;ip,,
207,Simple request — deny traffic from that IP on cdn-edge-06 and we're good.,An unknown source keeps hammering payment-api-03.,block_ip_address,lexical_cue_reduced,deny;ip,,
208,Just block the suspicious IP hitting staging-db-02. Nothing else needed.,An unknown source keeps hammering ml-infer-05.,block_ip_address,lexical_cue_reduced,block;ip,,
209,All I need is for someone to drop all traffic from that address on cdn-edge-06.,There's suspicious traffic flooding auth-svc-04.,block_ip_address,lexical_cue_reduced,address;drop,,
210,Charlie reported an issue — firewall off the offending IP on auth-svc-04.,There's suspicious traffic flooding cdn-edge-06.,block_ip_address,lexical_cue_reduced,firewall;ip,,
211,Quick task: drop all traffic from that address on cdn-edge-06.,There's suspicious traffic flooding staging-db-02.,block_ip_address,lexical_cue_reduced,address;drop,,
212,Quick task: drop all traffic from that address on cdn-edge-06.,An unknown source keeps hammering prod-web-01.,block_ip_address,lexical_cue_reduced,address;drop,,
